col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Sheriff,,All
,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,All
Allan Domb,222,"3,491","3,152","2,756","2,688",844,638,434,417,304,227,157,97,33,"2,867",864,All
Helen Gym,,60,"3,412","3,024","2,958","1,100",568,324,247,188,123,336,154,77,"3,044",700,All
Derek S Green,,,15,"2,843","2,809",777,466,215,144,147,96,189,73,35,"2,843",485,All
William K Greenlee,,,,25,"2,770",421,152,217,153,146,70,148,63,35,"2,634",354,All
Blondell Reynolds Brown,,,,,22,428,134,206,107,115,61,161,68,33,"2,676",265,All
Andrew C Stober,,,,,,27,440,94,123,73,56,280,135,73,631,475,All
Terry Tracy,,,,,,,11,519,567,530,546,42,39,6,260,853,All
David Oh,,,,,,,,19,563,577,491,50,51,18,274,681,All
Al Taubenberger,,,,,,,,,3,562,532,36,32,5,135,749,All
Dennis M O Brien,,,,,,,,,,9,536,31,29,7,163,664,All
Daniel Tinney,,,,,,,,,,,6,25,28,9,100,601,All
Kristin Combs,,,,,,,,,,,,5,177,89,246,156,All
Sheila E Armstrong,,,,,,,,,,,,,0,73,141,111,All
John Staggs,,,,,,,,,,,,,,1,77,38,All
Jewell Williams,,,,,,,,,,,,,,,57,0,All
Christopher Sawyer,,,,,,,,,,,,,,,,20,All
Total,"4,660","4,573","3,879","3,438","3,381","1,499","1,324","1,085",986,909,760,478,275,132,"3,741","1,719",All
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,William K Greenlee,Terry Tracy,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,1
Helen Gym,0,103,94,77,61,63,11,7,6,4,3,11,4,2,81,18,1
Allan Domb,,3,86,72,52,55,13,12,6,4,2,7,2,0,72,19,1
Derek S Green,,,0,76,43,54,11,8,5,2,2,7,3,2,76,13,1
Blondell Reynolds Brown,,,,0,27,52,4,9,4,2,4,4,1,1,68,5,1
Andrew C Stober,,,,,2,15,14,4,6,3,1,11,7,4,37,19,1
William K Greenlee,,,,,,0,5,5,3,2,1,3,4,2,57,6,1
Terry Tracy,,,,,,,0,18,19,18,19,1,1,0,8,27,1
David Oh,,,,,,,,0,25,18,17,1,1,1,9,26,1
Dennis M O Brien,,,,,,,,,0,20,18,1,0,0,5,27,1
Al Taubenberger,,,,,,,,,,0,19,1,1,0,2,24,1
Daniel Tinney,,,,,,,,,,,0,2,1,0,3,20,1
Kristin Combs,,,,,,,,,,,,0,7,4,10,5,1
Sheila E Armstrong,,,,,,,,,,,,,0,4,7,3,1
John Staggs,,,,,,,,,,,,,,0,3,2,1
