col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Sheriff,,Council At Large,,,,,,,,,,,,,,All
,Jewell Williams,Christopher Sawyer,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Dennis M O Brien,Daniel Tinney,David Oh,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Jewell Williams,96,0,"2,731","2,677","2,754","2,678","2,623",201,176,257,252,107,253,186,79,72,All
Christopher Sawyer,,29,326,338,236,242,150,604,573,615,605,584,222,135,72,46,All
Allan Domb,,,171,"2,650","2,672","2,706","2,553",246,195,276,333,146,219,104,32,30,All
Helen Gym,,,,83,"2,601","2,583","2,473",181,143,215,120,152,387,272,91,72,All
Derek S Green,,,,,51,"2,673","2,587",172,133,149,231,114,222,159,38,44,All
William K Greenlee,,,,,,45,"2,619",238,155,204,265,88,185,110,37,31,All
Blondell Reynolds Brown,,,,,,,51,93,97,133,197,63,173,111,31,31,All
Dennis M O Brien,,,,,,,,203,850,681,566,526,51,25,17,6,All
Daniel Tinney,,,,,,,,,156,597,580,527,47,19,10,3,All
David Oh,,,,,,,,,,80,560,496,52,30,20,9,All
Al Taubenberger,,,,,,,,,,,107,529,71,27,19,10,All
Terry Tracy,,,,,,,,,,,,9,105,45,14,6,All
Andrew C Stober,,,,,,,,,,,,,18,234,110,84,All
Kristin Combs,,,,,,,,,,,,,,4,121,96,All
Sheila E Armstrong,,,,,,,,,,,,,,,2,64,All
John Staggs,,,,,,,,,,,,,,,,1,All
Total,"3,639","1,213","3,544","3,361","3,268","3,250","3,029","1,421","1,349","1,161","1,129",795,594,378,169,134,All
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Derek S Green,David Oh,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,1
Helen Gym,3,31,31,27,23,8,7,4,3,1,6,6,4,2,34,4,1
William K Greenlee,,1,29,26,25,6,4,2,2,2,6,2,1,0,30,3,1
Blondell Reynolds Brown,,,0,27,25,7,4,2,2,1,3,3,1,0,26,5,1
Allan Domb,,,,0,23,7,3,3,1,1,1,3,1,0,25,3,1
Derek S Green,,,,,0,2,0,1,2,1,2,3,0,0,24,2,1
David Oh,,,,,,0,10,12,8,8,1,0,1,0,7,9,1
Daniel Tinney,,,,,,,2,12,9,8,3,1,0,0,1,11,1
Dennis M O Brien,,,,,,,,0,9,9,0,1,0,0,4,11,1
