col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,1
,Mia Roberts Perez,Kai Scott,Ken Powell,Tracy B Roman,Abbe Fletman,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Lyris Younge,Daine Grey Jr,Vincent Furlong,Jewell Williams,Christopher Sawyer,1
Mia Roberts Perez,0,77,72,72,68,66,65,66,63,59,65,62,13,63,17,1
Kai Scott,,1,68,69,67,64,61,62,61,57,63,60,9,57,17,1
Ken Powell,,,1,70,60,59,57,61,58,60,63,59,11,61,11,1
Tracy B Roman,,,,1,61,59,58,62,56,59,65,58,12,59,13,1
Abbe Fletman,,,,,0,60,56,59,55,53,56,58,9,52,14,1
Chris Mallios,,,,,,0,65,63,60,57,54,61,10,49,16,1
Rainy Papademetriou,,,,,,,1,60,57,55,54,59,8,48,12,1
Stephanie M Sawyer,,,,,,,,0,63,58,55,63,10,50,15,1
Michael Fanning,,,,,,,,,1,57,52,60,8,46,13,1
Scott Diclaudio,,,,,,,,,,1,53,57,10,47,12,1
Lyris Younge,,,,,,,,,,,0,55,7,53,7,1
Daine Grey Jr,,,,,,,,,,,,0,8,48,11,1
Vincent Furlong,,,,,,,,,,,,,1,6,10,1
Jewell Williams,,,,,,,,,,,,,,10,0,1
Christopher Sawyer,,,,,,,,,,,,,,,5,1
Total,88,83,80,78,73,73,69,69,66,66,65,64,19,82,32,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,2
,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Tracy B Roman,Rainy Papademetriou,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,Jewell Williams,Christopher Sawyer,2
Mia Roberts Perez,0,116,111,103,104,100,101,95,94,93,87,91,12,90,22,2
Kai Scott,,1,112,103,103,100,101,95,96,92,87,91,12,90,22,2
Abbe Fletman,,,0,105,102,98,100,95,97,93,87,91,12,88,21,2
Ken Powell,,,,0,101,92,99,93,93,91,88,89,12,88,17,2
Tracy B Roman,,,,,1,90,99,93,90,91,88,88,13,85,18,2
Rainy Papademetriou,,,,,,0,88,97,97,94,90,92,12,80,21,2
Lyris Younge,,,,,,,0,90,87,88,85,86,10,79,18,2
Stephanie M Sawyer,,,,,,,,0,95,93,90,93,14,77,22,2
Chris Mallios,,,,,,,,,0,94,88,91,12,79,18,2
Michael Fanning,,,,,,,,,,2,89,91,13,76,18,2
Scott Diclaudio,,,,,,,,,,,1,86,11,76,17,2
Daine Grey Jr,,,,,,,,,,,,0,11,76,17,2
Vincent Furlong,,,,,,,,,,,,,2,4,20,2
Jewell Williams,,,,,,,,,,,,,,7,0,2
Christopher Sawyer,,,,,,,,,,,,,,,6,2
Total,124,122,117,112,112,108,103,102,100,99,97,94,26,113,44,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,3
,Ken Powell,Abbe Fletman,Mia Roberts Perez,Kai Scott,Rainy Papademetriou,Chris Mallios,Michael Fanning,Tracy B Roman,Stephanie M Sawyer,Daine Grey Jr,Lyris Younge,Scott Diclaudio,Vincent Furlong,Jewell Williams,Christopher Sawyer,3
Ken Powell,4,119,104,105,109,109,110,97,94,94,92,86,13,80,21,3
Abbe Fletman,,0,106,112,111,113,107,95,92,94,93,81,11,79,23,3
Mia Roberts Perez,,,1,116,100,99,93,100,99,97,96,86,14,88,23,3
Kai Scott,,,,1,104,101,93,100,98,97,97,84,13,85,23,3
Rainy Papademetriou,,,,,1,110,108,86,95,96,84,83,11,75,20,3
Chris Mallios,,,,,,0,105,87,96,98,85,87,13,72,22,3
Michael Fanning,,,,,,,1,85,93,94,83,83,11,71,17,3
Tracy B Roman,,,,,,,,1,90,87,96,86,14,76,21,3
Stephanie M Sawyer,,,,,,,,,0,98,85,86,14,76,21,3
Daine Grey Jr,,,,,,,,,,0,86,85,13,72,20,3
Lyris Younge,,,,,,,,,,,0,83,11,72,18,3
Scott Diclaudio,,,,,,,,,,,,1,14,66,18,3
Vincent Furlong,,,,,,,,,,,,,6,6,24,3
Jewell Williams,,,,,,,,,,,,,,12,0,3
Christopher Sawyer,,,,,,,,,,,,,,,6,3
Total,138,134,125,124,124,120,117,108,105,101,98,92,38,115,49,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,4
