col_1,col_2,col_3,division
,District Council 2nd District,District Council 5th District,1
,Kenyatta Johnson,Darrell L Clarke,1
Kenyatta Johnson,132,0,1
Darrell L Clarke,,0,1
Total,132,0,1
,District Council 2nd District,District Council 5th District,2
,Kenyatta Johnson,Darrell L Clarke,2
Kenyatta Johnson,159,0,2
Darrell L Clarke,,0,2
Total,159,0,2
,District Council 2nd District,District Council 5th District,3
,Kenyatta Johnson,Darrell L Clarke,3
Kenyatta Johnson,189,0,3
Darrell L Clarke,,0,3
Total,189,0,3
,District Council 2nd District,District Council 5th District,4
,Kenyatta Johnson,Darrell L Clarke,4
Kenyatta Johnson,147,0,4
Darrell L Clarke,,0,4
Total,147,0,4
,District Council 2nd District,District Council 5th District,5
,Kenyatta Johnson,Darrell L Clarke,5
Kenyatta Johnson,154,0,5
Darrell L Clarke,,0,5
Total,154,0,5
,District Council 2nd District,District Council 5th District,6
,Kenyatta Johnson,Darrell L Clarke,6
Kenyatta Johnson,169,0,6
Darrell L Clarke,,0,6
Total,169,0,6
,District Council 2nd District,District Council 5th District,7
,Kenyatta Johnson,Darrell L Clarke,7
Kenyatta Johnson,226,0,7
Darrell L Clarke,,0,7
Total,226,0,7
,District Council 5th District,District Council 2nd District,8
,Darrell L Clarke,Kenyatta Johnson,8
Darrell L Clarke,148,0,8
Kenyatta Johnson,,0,8
Total,148,0,8
,District Council 2nd District,District Council 5th District,9
,Kenyatta Johnson,Darrell L Clarke,9
Kenyatta Johnson,129,0,9
Darrell L Clarke,,0,9
Total,129,0,9
,District Council 5th District,District Council 2nd District,10
,Darrell L Clarke,Kenyatta Johnson,10
Darrell L Clarke,217,0,10
Kenyatta Johnson,,0,10
Total,217,0,10
,District Council 5th District,District Council 2nd District,11
,Darrell L Clarke,Kenyatta Johnson,11
Darrell L Clarke,109,0,11
Kenyatta Johnson,,0,11
Total,109,0,11
,District Council 2nd District,District Council 5th District,12
,Kenyatta Johnson,Darrell L Clarke,12
Kenyatta Johnson,130,0,12
Darrell L Clarke,,0,12
Total,130,0,12
,District Council 2nd District,District Council 5th District,13
,Kenyatta Johnson,Darrell L Clarke,13
Kenyatta Johnson,110,0,13
Darrell L Clarke,,0,13
Total,110,0,13
,District Council 2nd District,District Council 5th District,14
,Kenyatta Johnson,Darrell L Clarke,14
Kenyatta Johnson,168,0,14
Darrell L Clarke,,0,14
Total,168,0,14
,District Council 5th District,District Council 2nd District,15
,Darrell L Clarke,Kenyatta Johnson,15
Darrell L Clarke,148,0,15
Kenyatta Johnson,,0,15
Total,148,0,15
,District Council 5th District,District Council 2nd District,16
,Darrell L Clarke,Kenyatta Johnson,16
Darrell L Clarke,201,0,16
Kenyatta Johnson,,0,16
Total,201,0,16
,District Council 5th District,District Council 2nd District,17
,Darrell L Clarke,Kenyatta Johnson,17
Darrell L Clarke,93,0,17
Kenyatta Johnson,,0,17
Total,93,0,17
,District Council 5th District,District Council 2nd District,18
,Darrell L Clarke,Kenyatta Johnson,18
Darrell L Clarke,202,0,18
Kenyatta Johnson,,0,18
Total,202,0,18
,District Council 5th District,District Council 2nd District,19
,Darrell L Clarke,Kenyatta Johnson,19
Darrell L Clarke,177,0,19
Kenyatta Johnson,,0,19
Total,177,0,19
,District Council 2nd District,District Council 5th District,20
,Kenyatta Johnson,Darrell L Clarke,20
Kenyatta Johnson,65,0,20
Darrell L Clarke,,0,20
Total,65,0,20
,District Council 2nd District,District Council 5th District,21
,Kenyatta Johnson,Darrell L Clarke,21
Kenyatta Johnson,204,0,21
Darrell L Clarke,,0,21
Total,204,0,21
,District Council 5th District,District Council 2nd District,22
,Darrell L Clarke,Kenyatta Johnson,22
Darrell L Clarke,51,0,22
Kenyatta Johnson,,0,22
Total,51,0,22
,District Council 5th District,District Council 2nd District,23
,Darrell L Clarke,Kenyatta Johnson,23
Darrell L Clarke,212,0,23
Kenyatta Johnson,,0,23
Total,212,0,23
,District Council 5th District,District Council 2nd District,24
,Darrell L Clarke,Kenyatta Johnson,24
Darrell L Clarke,245,0,24
Kenyatta Johnson,,0,24
Total,245,0,24
,District Council 5th District,District Council 2nd District,25
,Darrell L Clarke,Kenyatta Johnson,25
Darrell L Clarke,161,0,25
Kenyatta Johnson,,0,25
Total,161,0,25
,District Council 5th District,District Council 2nd District,26
,Darrell L Clarke,Kenyatta Johnson,26
Darrell L Clarke,213,0,26
Kenyatta Johnson,,0,26
Total,213,0,26
,District Council 2nd District,District Council 5th District,27
,Kenyatta Johnson,Darrell L Clarke,27
Kenyatta Johnson,85,0,27
Darrell L Clarke,,0,27
Total,85,0,27
,District Council 2nd District,District Council 5th District,28
,Kenyatta Johnson,Darrell L Clarke,28
Kenyatta Johnson,159,0,28
Darrell L Clarke,,0,28
Total,159,0,28
,District Council 5th District,District Council 2nd District,29
,Darrell L Clarke,Kenyatta Johnson,29
Darrell L Clarke,281,0,29
Kenyatta Johnson,,0,29
Total,281,0,29
,District Council 5th District,District Council 2nd District,30
,Darrell L Clarke,Kenyatta Johnson,30
Darrell L Clarke,130,0,30
Kenyatta Johnson,,0,30
Total,130,0,30
,District Council 5th District,District Council 2nd District,All
,Darrell L Clarke,Kenyatta Johnson,All
Darrell L Clarke,"2,588",0,All
Kenyatta Johnson,,"2,226",All
Total,"2,588","2,226",All
