col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Commonwealth Court,,District Council 8th District,,All
,Michael Wojcik,Paul Lalley,Cindy Bass,Michael Galganski,All
Michael Wojcik,25,0,468,1,All
Paul Lalley,,9,1,2,All
Cindy Bass,,,17,0,All
Michael Galganski,,,,0,All
Total,494,12,486,3,All
,Judge Of The Commonwealth Court,,District Council 8th District,,13
,Michael Wojcik,Paul Lalley,Cindy Bass,Michael Galganski,13
Michael Wojcik,11,0,179,1,13
Paul Lalley,,1,0,0,13
Cindy Bass,,,7,0,13
Michael Galganski,,,,0,13
Total,191,1,186,1,13
,District Council 8th District,,Judge Of The Commonwealth Court,,17
,Cindy Bass,Michael Galganski,Michael Wojcik,Paul Lalley,17
Cindy Bass,5,0,105,1,17
Michael Galganski,,0,0,1,17
Michael Wojcik,,,3,0,17
Paul Lalley,,,,3,17
Total,111,1,108,5,17
,District Council 8th District,,Judge Of The Commonwealth Court,,20
,Cindy Bass,Michael Galganski,Michael Wojcik,Paul Lalley,20
Cindy Bass,4,0,118,0,20
Michael Galganski,,0,0,0,20
Michael Wojcik,,,3,0,20
Paul Lalley,,,,4,20
Total,122,0,121,4,20
,Judge Of The Commonwealth Court,,District Council 8th District,,21
,Michael Wojcik,Paul Lalley,Cindy Bass,Michael Galganski,21
Michael Wojcik,8,0,66,0,21
Paul Lalley,,1,0,1,21
Cindy Bass,,,1,0,21
Michael Galganski,,,,0,21
Total,74,2,67,1,21
