col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Alice Beck Dubow,Emil Giordano,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Chris Mallios,Rainy Papademetriou,Vincent Furlong,1
Alice Beck Dubow,5,0,114,117,110,112,107,105,94,90,91,88,86,89,5,1
Emil Giordano,,0,1,0,1,0,1,1,1,1,0,2,2,0,2,1
Mia Roberts Perez,,,2,114,112,114,109,109,94,89,91,88,88,88,7,1
Ken Powell,,,,0,112,111,108,108,94,89,92,88,87,89,6,1
Tracy B Roman,,,,,3,109,108,108,93,86,89,87,86,86,6,1
Kai Scott,,,,,,1,107,108,92,87,89,88,87,88,6,1
Lyris Younge,,,,,,,0,106,90,85,88,87,86,86,7,1
Abbe Fletman,,,,,,,,0,88,83,87,85,86,85,5,1
Stephanie M Sawyer,,,,,,,,,0,90,92,91,90,90,7,1
Daine Grey Jr,,,,,,,,,,1,88,86,85,86,4,1
Michael Fanning,,,,,,,,,,,0,88,88,89,6,1
Scott Diclaudio,,,,,,,,,,,,0,89,87,6,1
Chris Mallios,,,,,,,,,,,,,0,86,7,1
Rainy Papademetriou,,,,,,,,,,,,,,0,5,1
Vincent Furlong,,,,,,,,,,,,,,,0,1
Total,132,2,123,121,119,118,113,111,99,93,93,92,91,90,8,1
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Alice Beck Dubow,Emil Giordano,Ken Powell,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Kai Scott,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Chris Mallios,Rainy Papademetriou,Vincent Furlong,2
Alice Beck Dubow,13,0,78,78,75,73,72,69,63,60,59,58,56,55,10,2
Emil Giordano,,0,1,2,2,2,2,2,2,2,3,3,2,2,3,2
Ken Powell,,,2,75,72,72,72,70,59,59,59,57,55,55,6,2
Tracy B Roman,,,,0,75,75,74,72,64,61,62,61,58,58,10,2
Lyris Younge,,,,,0,73,75,72,62,62,60,60,58,57,9,2
Mia Roberts Perez,,,,,,1,73,70,61,60,60,58,57,56,9,2
Kai Scott,,,,,,,0,71,62,63,62,60,59,58,9,2
Abbe Fletman,,,,,,,,1,59,59,59,58,56,57,7,2
Daine Grey Jr,,,,,,,,,0,62,60,60,57,58,9,2
Stephanie M Sawyer,,,,,,,,,,0,60,59,58,57,9,2
Michael Fanning,,,,,,,,,,,0,61,58,58,10,2
Scott Diclaudio,,,,,,,,,,,,0,57,57,9,2
Chris Mallios,,,,,,,,,,,,,0,55,7,2
Rainy Papademetriou,,,,,,,,,,,,,,0,6,2
Vincent Furlong,,,,,,,,,,,,,,,0,2
Total,110,4,86,83,81,81,79,75,67,65,64,62,59,58,13,2
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Alice Beck Dubow,Emil Giordano,Mia Roberts Perez,Ken Powell,Kai Scott,Tracy B Roman,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Michael Fanning,Scott Diclaudio,Vincent Furlong,3
Alice Beck Dubow,12,0,81,78,77,74,71,70,57,57,55,55,54,53,1,3
Emil Giordano,,1,2,2,2,2,2,1,2,2,1,2,1,2,5,3
Mia Roberts Perez,,,1,75,80,72,74,72,59,58,55,56,55,55,3,3
Ken Powell,,,,0,72,75,72,70,55,56,54,56,55,55,3,3
Kai Scott,,,,,0,70,73,72,59,58,55,57,55,55,3,3
Tracy B Roman,,,,,,0,71,68,55,56,54,56,55,55,3,3
Lyris Younge,,,,,,,1,68,56,56,54,56,55,55,3,3
Abbe Fletman,,,,,,,,0,55,56,52,55,54,53,1,3
Stephanie M Sawyer,,,,,,,,,0,57,56,55,54,54,3,3
Daine Grey Jr,,,,,,,,,,1,54,56,55,55,3,3
Rainy Papademetriou,,,,,,,,,,,0,54,53,53,2,3
Chris Mallios,,,,,,,,,,,,0,55,55,3,3
Michael Fanning,,,,,,,,,,,,,0,54,2,3
Scott Diclaudio,,,,,,,,,,,,,,0,3,3
Vincent Furlong,,,,,,,,,,,,,,,0,3
Total,108,6,87,84,82,78,76,73,61,60,58,57,55,55,6,3
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Alice Beck Dubow,Emil Giordano,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,4
Alice Beck Dubow,17,0,134,128,123,123,122,120,116,109,108,106,105,101,7,4
Emil Giordano,,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4
Mia Roberts Perez,,,1,122,121,124,124,119,113,108,108,107,107,103,6,4
Ken Powell,,,,2,119,120,119,116,111,107,107,103,106,101,5,4
Tracy B Roman,,,,,3,117,117,119,111,106,105,100,104,100,6,4
Kai Scott,,,,,,2,119,115,109,107,107,106,105,102,6,4
Abbe Fletman,,,,,,,0,115,108,106,108,102,104,100,4,4
Lyris Younge,,,,,,,,1,108,106,104,100,103,100,7,4
Stephanie M Sawyer,,,,,,,,,1,109,107,102,106,100,7,4
Daine Grey Jr,,,,,,,,,,0,106,101,105,99,7,4
Chris Mallios,,,,,,,,,,,0,104,105,100,6,4
Rainy Papademetriou,,,,,,,,,,,,0,101,99,5,4
Michael Fanning,,,,,,,,,,,,,0,99,6,4
Scott Diclaudio,,,,,,,,,,,,,,0,4,4
Vincent Furlong,,,,,,,,,,,,,,,0,4
Total,169,3,139,137,131,130,126,125,121,112,110,108,107,104,9,4
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Alice Beck Dubow,Emil Giordano,Mia Roberts Perez,Kai Scott,Lyris Younge,Abbe Fletman,Tracy B Roman,Ken Powell,Stephanie M Sawyer,Rainy Papademetriou,Daine Grey Jr,Michael Fanning,Chris Mallios,Scott Diclaudio,Vincent Furlong,5
Alice Beck Dubow,3,0,107,102,102,102,99,99,97,92,88,86,86,83,13,5
Emil Giordano,,0,2,0,0,0,1,1,1,0,1,1,0,0,6,5
Mia Roberts Perez,,,0,98,96,97,98,94,93,88,86,84,83,80,11,5
Kai Scott,,,,1,95,97,95,95,89,88,85,82,82,79,10,5
Lyris Younge,,,,,1,96,99,94,87,85,84,83,81,83,8,5
Abbe Fletman,,,,,,0,95,94,88,85,84,84,83,81,9,5
Tracy B Roman,,,,,,,1,94,89,86,85,84,82,82,9,5
Ken Powell,,,,,,,,0,87,86,84,84,83,81,9,5
Stephanie M Sawyer,,,,,,,,,0,90,86,85,83,80,13,5
Rainy Papademetriou,,,,,,,,,,0,84,83,83,80,10,5
Daine Grey Jr,,,,,,,,,,,0,84,82,81,11,5
Michael Fanning,,,,,,,,,,,,1,83,81,9,5
Chris Mallios,,,,,,,,,,,,,0,80,8,5
Scott Diclaudio,,,,,,,,,,,,,,0,7,5
Vincent Furlong,,,,,,,,,,,,,,,0,5
Total,125,7,111,106,105,104,103,102,99,92,90,88,86,83,20,5
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Alice Beck Dubow,Emil Giordano,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,6
Alice Beck Dubow,3,0,108,108,103,100,100,99,82,82,79,79,79,73,3,6
Emil Giordano,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Ken Powell,,,2,102,100,100,99,99,82,82,80,80,79,74,3,6
Mia Roberts Perez,,,,2,100,98,99,99,84,83,81,81,81,75,3,6
Tracy B Roman,,,,,2,97,99,98,82,83,80,80,79,74,3,6
Kai Scott,,,,,,0,97,97,82,82,79,80,80,75,3,6
Abbe Fletman,,,,,,,0,99,82,83,80,80,79,74,3,6
Lyris Younge,,,,,,,,1,82,82,80,80,80,75,3,6
Daine Grey Jr,,,,,,,,,1,83,80,81,80,75,3,6
Stephanie M Sawyer,,,,,,,,,,0,80,81,80,75,3,6
Chris Mallios,,,,,,,,,,,0,79,79,74,2,6
Michael Fanning,,,,,,,,,,,,1,79,74,2,6
Rainy Papademetriou,,,,,,,,,,,,,0,75,3,6
Scott Diclaudio,,,,,,,,,,,,,,0,2,6
Vincent Furlong,,,,,,,,,,,,,,,0,6
Total,125,0,113,112,107,103,102,102,85,84,82,82,81,75,3,6
