col_1,col_2,col_3,col_4,division
,District Council 9th District,,,1
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,1
Cherelle Parker,194,0,0,1
Kevin Strickland,,5,0,1
Bobbie T Curry,,,0,1
Total,194,5,0,1
,District Council 9th District,,,2
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,2
Cherelle Parker,247,0,0,2
Kevin Strickland,,10,0,2
Bobbie T Curry,,,1,2
Total,247,10,1,2
,District Council 9th District,,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,3
Cherelle Parker,230,0,0,3
Kevin Strickland,,4,0,3
Bobbie T Curry,,,2,3
Total,230,4,2,3
,District Council 9th District,,,4
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,4
Cherelle Parker,215,0,0,4
Kevin Strickland,,3,0,4
Bobbie T Curry,,,0,4
Total,215,3,0,4
,District Council 9th District,,,5
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,5
Cherelle Parker,227,0,0,5
Kevin Strickland,,10,0,5
Bobbie T Curry,,,2,5
Total,227,10,2,5
,District Council 9th District,,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,6
Cherelle Parker,176,0,0,6
Kevin Strickland,,4,0,6
Bobbie T Curry,,,1,6
Total,176,4,1,6
,District Council 9th District,,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,7
Cherelle Parker,249,0,0,7
Kevin Strickland,,10,0,7
Bobbie T Curry,,,0,7
Total,249,10,0,7
,District Council 9th District,,,8
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,8
Cherelle Parker,219,0,0,8
Kevin Strickland,,4,0,8
Bobbie T Curry,,,0,8
Total,219,4,0,8
,District Council 9th District,,,9
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,9
Cherelle Parker,254,0,0,9
Kevin Strickland,,10,0,9
Bobbie T Curry,,,2,9
Total,254,10,2,9
,District Council 9th District,,,10
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,10
Cherelle Parker,184,0,0,10
Kevin Strickland,,11,0,10
Bobbie T Curry,,,4,10
Total,184,11,4,10
,District Council 9th District,,,11
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,11
Cherelle Parker,174,0,0,11
Kevin Strickland,,6,0,11
Bobbie T Curry,,,1,11
Total,174,6,1,11
,District Council 9th District,,,12
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,12
Cherelle Parker,248,0,0,12
Kevin Strickland,,9,0,12
Bobbie T Curry,,,0,12
Total,248,9,0,12
,District Council 9th District,,,13
