col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Mayor,,,,,District Council 1st District,1
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,Mark F Squilla,1
Jim Kenney,31,0,0,0,0,206,1
Melissa Murray Bailey,,22,0,0,0,22,1
Osborne Hart,,,1,0,0,3,1
Boris Kindij,,,,0,0,0,1
James Foster,,,,,0,0,1
Mark F Squilla,,,,,,6,1
Total,237,44,4,0,0,237,1
,Mayor,,,,,District Council 1st District,2
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Mark F Squilla,2
Jim Kenney,15,0,0,0,0,118,2
Melissa Murray Bailey,,8,0,0,0,8,2
James Foster,,,0,0,0,1,2
Boris Kindij,,,,0,0,0,2
Osborne Hart,,,,,0,0,2
Mark F Squilla,,,,,,4,2
Total,133,16,1,0,0,131,2
,Mayor,,,,,District Council 1st District,3
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Mark F Squilla,3
Jim Kenney,20,0,0,0,0,101,3
Melissa Murray Bailey,,9,0,0,0,6,3
James Foster,,,1,0,0,0,3
Osborne Hart,,,,1,0,0,3
Boris Kindij,,,,,0,0,3
Mark F Squilla,,,,,,3,3
Total,121,15,1,1,0,110,3
,District Council 1st District,Mayor,,,,,4
,Mark F Squilla,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,4
Mark F Squilla,6,115,12,1,0,0,4
Jim Kenney,,18,0,0,0,0,4
Melissa Murray Bailey,,,11,0,0,0,4
James Foster,,,,1,0,0,4
Osborne Hart,,,,,1,0,4
Boris Kindij,,,,,,0,4
Total,134,133,23,2,1,0,4
,Mayor,,,,,District Council 1st District,5
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,Mark F Squilla,5
Jim Kenney,25,0,0,0,0,150,5
Melissa Murray Bailey,,7,0,0,0,9,5
Osborne Hart,,,1,0,0,3,5
