col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 4th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Curtis J Jones Jr,Ken Powell,Mia Roberts Perez,Kai Scott,Tracy B Roman,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,All
Curtis J Jones Jr,"1,876","17,442","16,864","16,791","16,683","16,156","16,215","14,695","14,252","13,978","13,983","13,802","13,479","1,944",All
Ken Powell,,245,"16,429","16,496","16,336","16,228","16,084","14,307","14,138","14,037","14,064","13,772","13,529","1,476",All
Mia Roberts Perez,,,75,"16,572","16,309","16,197","16,114","14,464","14,233","14,002","13,891","13,874","13,459","1,420",All
Kai Scott,,,,71,"16,200","16,351","16,208","14,382","14,208","14,072","13,927","13,875","13,425","1,379",All
Tracy B Roman,,,,,95,"15,959","16,082","14,234","13,940","13,733","13,770","13,560","13,533","1,491",All
Abbe Fletman,,,,,,58,"15,881","14,105","13,972","14,022","13,837","13,807","13,364","1,316",All
Lyris Younge,,,,,,,45,"14,068","13,949","13,683","13,677","13,541","13,391","1,307",All
Stephanie M Sawyer,,,,,,,,37,"14,385","14,061","14,077","13,909","13,552","1,487",All
Daine Grey Jr,,,,,,,,,16,"13,957","13,964","13,823","13,476","1,375",All
Chris Mallios,,,,,,,,,,22,"13,933","13,834","13,536","1,408",All
Michael Fanning,,,,,,,,,,,13,"13,697","13,513","1,412",All
Rainy Papademetriou,,,,,,,,,,,,10,"13,287","1,202",All
Scott Diclaudio,,,,,,,,,,,,,28,"1,308",All
Vincent Furlong,,,,,,,,,,,,,,"1,341",All
Total,"22,773","18,804","18,022","17,957","17,756","17,238","17,153","15,534","15,001","14,784","14,696","14,528","14,124","3,657",All
