col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Dennis M O Brien,Daniel Tinney,Al Taubenberger,Allan Domb,David Oh,Derek S Green,William K Greenlee,Terry Tracy,Helen Gym,Blondell Reynolds Brown,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,Vincent Furlong,Ken Powell,Tracy B Roman,Michael Fanning,Mia Roberts Perez,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Lyris Younge,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,All
Dennis M O Brien,294,"2,591","2,290",762,"2,058",503,594,"1,600",480,280,57,37,57,13,"2,487","1,206","1,133","1,180",980,967,948,"1,025",893,"1,000",962,859,715,All
Daniel Tinney,,235,"2,190",670,"1,744",392,422,"1,664",398,219,39,41,44,9,"2,305","1,023",966,"1,042",826,839,829,890,771,894,829,748,630,All
Al Taubenberger,,,49,512,"1,664",256,332,"1,578",264,140,25,25,40,2,"2,016",794,760,825,626,647,645,738,599,710,671,614,508,All
Allan Domb,,,,46,340,"1,473","1,498",194,"1,465","1,259",25,44,14,10,518,"1,682","1,624","1,437","1,561","1,553","1,539","1,369","1,510","1,350","1,341","1,283","1,224",All
David Oh,,,,,17,174,223,"1,363",191,128,28,14,36,3,"1,687",660,663,676,553,560,550,647,515,618,574,538,447,All
Derek S Green,,,,,,25,"1,410",145,"1,372","1,292",28,32,13,8,356,"1,613","1,503","1,306","1,468","1,479","1,445","1,256","1,440","1,215","1,229","1,210","1,142",All
William K Greenlee,,,,,,,14,108,"1,354","1,287",28,25,16,11,409,"1,558","1,482","1,371","1,454","1,450","1,432","1,291","1,424","1,256","1,267","1,228","1,159",All
Terry Tracy,,,,,,,,24,172,58,13,36,25,2,"1,565",453,475,499,390,402,395,462,369,439,419,385,309,All
Helen Gym,,,,,,,,,23,"1,171",55,63,26,17,344,"1,470","1,482","1,253","1,447","1,405","1,397","1,259","1,370","1,188","1,213","1,186","1,128",All
Blondell Reynolds Brown,,,,,,,,,,8,17,10,10,8,219,"1,301","1,257","1,096","1,257","1,238","1,226","1,063","1,236","1,029","1,040","1,021",987,All
Kristin Combs,,,,,,,,,,,3,31,50,24,52,63,63,60,66,62,61,64,51,47,61,57,59,All
