col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 9th District,,,Register Of Wills,,All
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,All
Cherelle Parker,"1,001",0,0,"5,349",74,All
Kevin Strickland,,41,0,82,66,All
Bobbie T Curry,,,15,21,6,All
Ronald R Donatucci,,,,177,0,All
Ross Feinberg,,,,,10,All
Total,"6,424",189,42,"5,629",156,All
,District Council 9th District,,,Register Of Wills,,1
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,1
Cherelle Parker,37,0,0,156,1,1
Kevin Strickland,,1,0,1,3,1
Bobbie T Curry,,,0,0,0,1
Ronald R Donatucci,,,,5,0,1
Ross Feinberg,,,,,0,1
Total,194,5,0,162,4,1
,District Council 9th District,,,Register Of Wills,,2
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,2
Cherelle Parker,32,0,0,210,5,2
Kevin Strickland,,3,0,4,3,2
Bobbie T Curry,,,0,0,1,2
Ronald R Donatucci,,,,8,0,2
Ross Feinberg,,,,,2,2
Total,247,10,1,222,11,2
,District Council 9th District,,,Register Of Wills,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,3
Cherelle Parker,39,0,0,189,2,3
Kevin Strickland,,1,0,2,1,3
Bobbie T Curry,,,0,2,0,3
Ronald R Donatucci,,,,8,0,3
Ross Feinberg,,,,,0,3
Total,230,4,2,201,3,3
,District Council 9th District,,,Register Of Wills,,4
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,4
Cherelle Parker,25,0,0,186,4,4
Kevin Strickland,,0,0,2,1,4
Bobbie T Curry,,,0,0,0,4
Ronald R Donatucci,,,,5,0,4
Ross Feinberg,,,,,0,4
Total,215,3,0,193,5,4
,District Council 9th District,,,Register Of Wills,,5
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,5
Cherelle Parker,36,0,0,189,2,5
Kevin Strickland,,6,0,3,1,5
Bobbie T Curry,,,1,0,1,5
Ronald R Donatucci,,,,6,0,5
Ross Feinberg,,,,,1,5
Total,227,10,2,198,5,5
,District Council 9th District,,,Register Of Wills,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,6
Cherelle Parker,41,0,0,134,1,6
Kevin Strickland,,0,0,3,1,6
Bobbie T Curry,,,0,0,1,6
Ronald R Donatucci,,,,3,0,6
Ross Feinberg,,,,,0,6
Total,176,4,1,140,3,6
,District Council 9th District,,,Register Of Wills,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,7
Cherelle Parker,32,0,0,212,5,7
Kevin Strickland,,1,0,7,2,7
Bobbie T Curry,,,0,0,0,7
Ronald R Donatucci,,,,8,0,7
Ross Feinberg,,,,,0,7
Total,249,10,0,227,7,7
,District Council 9th District,,,Register Of Wills,,8
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,8
Cherelle Parker,45,0,0,170,4,8
Kevin Strickland,,2,0,1,1,8
Bobbie T Curry,,,0,0,0,8
Ronald R Donatucci,,,,8,0,8
Ross Feinberg,,,,,0,8
Total,219,4,0,179,5,8
,District Council 9th District,,,Register Of Wills,,9
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,9
Cherelle Parker,31,0,0,219,4,9
Kevin Strickland,,2,0,3,5,9
Bobbie T Curry,,,0,2,0,9
Ronald R Donatucci,,,,5,0,9
Ross Feinberg,,,,,1,9
Total,254,10,2,229,10,9
,District Council 9th District,,,Register Of Wills,,10
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,10
Cherelle Parker,38,0,0,142,4,10
Kevin Strickland,,3,0,4,4,10
Bobbie T Curry,,,0,3,1,10
Ronald R Donatucci,,,,6,0,10
Ross Feinberg,,,,,0,10
Total,184,11,4,155,9,10
,District Council 9th District,,,Register Of Wills,,11
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,11
Cherelle Parker,30,0,0,143,1,11
Kevin Strickland,,1,0,1,4,11
Bobbie T Curry,,,0,1,0,11
Ronald R Donatucci,,,,6,0,11
Ross Feinberg,,,,,0,11
Total,174,6,1,151,5,11
,District Council 9th District,,,Register Of Wills,,12
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,12
Cherelle Parker,32,0,0,213,3,12
Kevin Strickland,,1,0,5,3,12
Bobbie T Curry,,,0,0,0,12
Ronald R Donatucci,,,,4,0,12
Ross Feinberg,,,,,1,12
Total,248,9,0,222,7,12
,District Council 9th District,,,Register Of Wills,,13
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,13
Cherelle Parker,31,0,0,148,1,13
Kevin Strickland,,1,0,4,1,13
Bobbie T Curry,,,1,0,0,13
