col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,All
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Helen Gym,Allan Domb,David Oh,Dennis M O Brien,Terry Tracy,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,Andrew C Stober,Kristin Combs,John Staggs,All
Cherelle Parker,35,0,0,"1,714","1,658","1,585","1,558","1,533",105,44,34,26,12,19,13,11,9,All
Kevin Strickland,,3,0,25,15,21,23,17,57,49,53,48,45,2,2,0,0,All
Bobbie T Curry,,,0,7,6,8,11,8,4,2,2,4,2,6,4,3,1,All
Blondell Reynolds Brown,,,,39,"1,566","1,580","1,531","1,503",93,26,26,20,12,18,7,13,6,All
Derek S Green,,,,,15,"1,531","1,498","1,476",64,24,24,15,8,15,12,11,8,All
William K Greenlee,,,,,,16,"1,505","1,505",94,35,19,20,7,15,8,4,2,All
Helen Gym,,,,,,,12,"1,477",79,35,33,13,17,18,15,10,9,All
Allan Domb,,,,,,,,15,70,32,17,21,6,12,8,2,0,All
David Oh,,,,,,,,,16,77,59,54,50,5,2,2,1,All
Dennis M O Brien,,,,,,,,,,0,50,51,46,2,1,1,1,All
Terry Tracy,,,,,,,,,,,0,50,49,4,4,4,0,All
Al Taubenberger,,,,,,,,,,,,0,43,2,4,1,0,All
Daniel Tinney,,,,,,,,,,,,,2,0,0,0,0,All
Sheila E Armstrong,,,,,,,,,,,,,,0,5,12,3,All
Andrew C Stober,,,,,,,,,,,,,,,0,5,4,All
Kristin Combs,,,,,,,,,,,,,,,,0,3,All
John Staggs,,,,,,,,,,,,,,,,,0,All
Total,"1,995",92,17,"1,856","1,748","1,686","1,666","1,625",198,102,94,79,65,30,23,20,11,All
,Council At Large,,,,,,,,,,,,,,District Council 9th District,,,2
,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,John Staggs,Sheila E Armstrong,Kristin Combs,Cherelle Parker,Kevin Strickland,Bobbie T Curry,2
Blondell Reynolds Brown,8,180,180,176,176,3,1,2,0,0,0,0,0,0,192,1,0,2
Derek S Green,,1,176,174,176,2,2,2,0,0,1,1,1,0,179,1,0,2
William K Greenlee,,,1,174,175,4,2,2,0,0,0,0,0,0,176,1,0,2
Allan Domb,,,,1,175,2,1,0,0,0,0,0,0,0,176,0,0,2
Helen Gym,,,,,0,2,1,1,0,0,1,1,1,0,174,0,0,2
David Oh,,,,,,14,5,5,5,5,0,0,0,0,3,5,0,2
Daniel Tinney,,,,,,,0,6,5,5,0,0,0,0,1,6,0,2
Dennis M O Brien,,,,,,,,0,5,5,0,0,0,0,1,6,0,2
Al Taubenberger,,,,,,,,,0,5,0,0,0,0,0,5,0,2
Terry Tracy,,,,,,,,,,0,0,0,0,0,0,5,0,2
Andrew C Stober,,,,,,,,,,,0,1,1,0,1,0,0,2
John Staggs,,,,,,,,,,,,0,1,0,1,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,0,0,1,0,0,2
Kristin Combs,,,,,,,,,,,,,,0,0,0,0,2
Cherelle Parker,,,,,,,,,,,,,,,2,0,0,2
Kevin Strickland,,,,,,,,,,,,,,,,0,0,2
Bobbie T Curry,,,,,,,,,,,,,,,,,0,2
Total,209,188,185,183,180,23,7,7,5,5,1,1,1,0,205,6,0,2
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,William K Greenlee,David Oh,Terry Tracy,Daniel Tinney,Al Taubenberger,Dennis M O Brien,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,3
Cherelle Parker,4,0,0,181,176,160,157,157,3,1,0,2,0,3,1,1,0,3
Kevin Strickland,,0,0,3,3,4,3,4,8,7,5,4,6,0,0,0,0,3
Bobbie T Curry,,,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3
Blondell Reynolds Brown,,,,1,160,159,152,157,5,3,1,1,0,2,1,1,0,3
Derek S Green,,,,,0,159,155,156,3,2,0,1,0,3,0,0,0,3
Helen Gym,,,,,,0,154,155,4,3,1,0,0,3,0,0,0,3
Allan Domb,,,,,,,2,153,3,1,0,1,1,3,1,0,0,3
William K Greenlee,,,,,,,,1,3,2,0,0,1,2,1,0,0,3
David Oh,,,,,,,,,0,8,5,4,5,0,1,0,0,3
Terry Tracy,,,,,,,,,,0,5,4,4,0,0,0,0,3
Daniel Tinney,,,,,,,,,,,2,4,4,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,,0,4,2,0,0,0,3
Dennis M O Brien,,,,,,,,,,,,,0,0,0,0,0,3
Andrew C Stober,,,,,,,,,,,,,,0,0,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,,,0,0,0,3
John Staggs,,,,,,,,,,,,,,,,0,0,3
Kristin Combs,,,,,,,,,,,,,,,,,0,3
Total,211,11,2,187,182,168,165,165,11,8,7,6,6,5,2,1,0,3
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Helen Gym,David Oh,Terry Tracy,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,6
Cherelle Parker,3,0,0,150,147,139,127,127,15,5,1,1,4,1,1,0,0,6
Kevin Strickland,,0,0,3,3,4,2,1,7,5,7,5,4,1,0,0,0,6
Bobbie T Curry,,,0,1,2,2,2,2,0,0,1,1,0,0,0,0,0,6
Derek S Green,,,,1,141,138,124,127,13,4,3,2,3,2,1,0,0,6
Blondell Reynolds Brown,,,,,0,135,123,125,13,4,3,2,3,1,1,0,0,6
William K Greenlee,,,,,,9,123,123,14,1,3,0,3,2,0,0,0,6
Allan Domb,,,,,,,1,122,9,1,3,1,0,0,0,0,0,6
Helen Gym,,,,,,,,0,9,2,1,2,2,0,0,0,0,6
David Oh,,,,,,,,,1,6,7,5,5,2,1,0,0,6
Terry Tracy,,,,,,,,,,0,4,6,5,0,1,0,0,6
Al Taubenberger,,,,,,,,,,,0,5,4,1,0,0,0,6
Daniel Tinney,,,,,,,,,,,,0,4,0,0,0,0,6
Dennis M O Brien,,,,,,,,,,,,,0,0,0,0,0,6
Andrew C Stober,,,,,,,,,,,,,,0,0,0,0,6
Kristin Combs,,,,,,,,,,,,,,,0,0,0,6
John Staggs,,,,,,,,,,,,,,,,0,0,6
Sheila E Armstrong,,,,,,,,,,,,,,,,,0,6
Total,177,11,3,161,159,157,137,135,24,10,9,8,8,2,1,0,0,6
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Helen Gym,Allan Domb,David Oh,Dennis M O Brien,Terry Tracy,Al Taubenberger,Sheila E Armstrong,Daniel Tinney,Kristin Combs,Andrew C Stober,John Staggs,7
Cherelle Parker,2,0,0,133,137,126,119,117,8,4,2,2,2,1,1,0,0,7
Kevin Strickland,,0,0,2,2,2,1,1,2,0,1,0,0,0,0,0,0,7
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Blondell Reynolds Brown,,,,2,125,126,114,117,8,1,2,1,2,1,1,0,0,7
Derek S Green,,,,,1,122,113,116,6,2,3,1,1,1,1,0,0,7
William K Greenlee,,,,,,0,115,114,8,1,2,1,2,0,1,0,0,7
Helen Gym,,,,,,,1,111,3,3,1,1,1,0,0,0,0,7
Allan Domb,,,,,,,,2,3,3,1,2,1,1,0,0,0,7
David Oh,,,,,,,,,0,1,2,0,0,0,0,0,0,7
Dennis M O Brien,,,,,,,,,,0,1,1,0,1,0,0,0,7
Terry Tracy,,,,,,,,,,,0,0,0,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,,0,0,0,0,0,0,7
Sheila E Armstrong,,,,,,,,,,,,,0,0,1,0,0,7
Daniel Tinney,,,,,,,,,,,,,,0,0,0,0,7
Kristin Combs,,,,,,,,,,,,,,,0,0,0,7
Andrew C Stober,,,,,,,,,,,,,,,,0,0,7
John Staggs,,,,,,,,,,,,,,,,,0,7
Total,156,3,0,141,141,130,124,122,10,4,3,2,2,1,1,0,0,7
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,8
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Terry Tracy,Dennis M O Brien,Al Taubenberger,Sheila E Armstrong,Daniel Tinney,Andrew C Stober,Kristin Combs,John Staggs,8
Cherelle Parker,7,0,0,156,155,149,139,137,11,8,7,6,5,1,5,2,2,8
Kevin Strickland,,0,0,4,2,2,2,3,5,8,5,6,1,4,0,0,0,8
Bobbie T Curry,,,0,1,2,2,2,1,1,0,0,0,1,0,0,0,0,8
Blondell Reynolds Brown,,,,1,141,138,136,124,8,5,3,4,3,1,1,2,1,8
Derek S Green,,,,,1,139,138,131,7,5,5,3,4,0,3,1,1,8
Helen Gym,,,,,,1,135,131,10,8,4,3,5,1,4,0,1,8
William K Greenlee,,,,,,,0,129,9,5,5,5,3,1,1,0,0,8
Allan Domb,,,,,,,,2,5,6,3,3,4,0,3,0,0,8
David Oh,,,,,,,,,0,8,7,9,1,4,0,0,0,8
Terry Tracy,,,,,,,,,,0,6,8,2,6,2,1,0,8
Dennis M O Brien,,,,,,,,,,,0,7,1,5,1,1,1,8
Al Taubenberger,,,,,,,,,,,,0,0,4,0,0,0,8
Sheila E Armstrong,,,,,,,,,,,,,0,0,2,2,1,8
Daniel Tinney,,,,,,,,,,,,,,0,0,0,0,8
Andrew C Stober,,,,,,,,,,,,,,,0,1,2,8
Kristin Combs,,,,,,,,,,,,,,,,0,1,8
John Staggs,,,,,,,,,,,,,,,,,0,8
Total,201,11,2,169,167,160,149,148,18,17,13,12,7,6,5,3,2,8
,Council At Large,,,,,,,,,,,,,,District Council 9th District,,,16
,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,William K Greenlee,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Sheila E Armstrong,Kristin Combs,Andrew C Stober,Daniel Tinney,John Staggs,Cherelle Parker,Kevin Strickland,Bobbie T Curry,16
Blondell Reynolds Brown,3,128,127,125,126,6,1,0,1,0,1,0,0,0,141,0,0,16
Derek S Green,,2,120,122,124,4,0,0,0,1,1,0,0,0,128,0,0,16
Helen Gym,,,1,122,121,3,1,1,1,2,1,0,0,0,126,0,1,16
Allan Domb,,,,1,123,3,1,0,1,1,0,0,0,0,123,0,0,16
William K Greenlee,,,,,0,3,0,1,0,2,1,0,0,0,123,0,1,16
David Oh,,,,,,0,2,1,1,0,0,0,0,0,4,2,0,16
Terry Tracy,,,,,,,0,1,2,0,0,0,0,0,1,2,0,16
Al Taubenberger,,,,,,,,0,1,1,0,0,0,0,0,1,1,16
Dennis M O Brien,,,,,,,,,0,0,0,0,0,0,1,1,0,16
Sheila E Armstrong,,,,,,,,,,0,0,0,0,0,1,0,1,16
Kristin Combs,,,,,,,,,,,0,0,0,0,1,0,0,16
Andrew C Stober,,,,,,,,,,,,0,0,0,0,0,0,16
Daniel Tinney,,,,,,,,,,,,,0,0,0,0,0,16
John Staggs,,,,,,,,,,,,,,0,0,0,0,16
Cherelle Parker,,,,,,,,,,,,,,,2,0,0,16
Kevin Strickland,,,,,,,,,,,,,,,,0,0,16
Bobbie T Curry,,,,,,,,,,,,,,,,,0,16
Total,151,135,133,130,129,8,3,2,2,2,1,0,0,0,151,2,1,16
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,17
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Helen Gym,Derek S Green,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Terry Tracy,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,17
Cherelle Parker,2,0,0,120,114,114,103,102,21,18,3,0,2,0,1,0,0,17
Kevin Strickland,,0,0,1,1,1,2,0,2,3,1,1,0,0,0,0,0,17
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
William K Greenlee,,,,2,113,115,103,100,22,19,3,0,2,0,1,0,0,17
Blondell Reynolds Brown,,,,,3,108,96,101,15,12,3,1,0,0,1,0,0,17
Allan Domb,,,,,,1,101,98,21,17,2,2,2,0,1,0,0,17
Helen Gym,,,,,,,4,95,16,15,1,2,0,0,0,0,0,17
Derek S Green,,,,,,,,0,6,5,3,0,1,0,1,0,0,17
David Oh,,,,,,,,,0,23,0,2,1,0,0,0,0,17
Dennis M O Brien,,,,,,,,,,0,2,1,1,0,0,0,0,17
Al Taubenberger,,,,,,,,,,,0,0,1,0,0,0,0,17
Daniel Tinney,,,,,,,,,,,,0,0,0,0,0,0,17
Terry Tracy,,,,,,,,,,,,,0,0,0,0,0,17
Andrew C Stober,,,,,,,,,,,,,,0,0,0,0,17
Sheila E Armstrong,,,,,,,,,,,,,,,0,0,0,17
John Staggs,,,,,,,,,,,,,,,,0,0,17
Kristin Combs,,,,,,,,,,,,,,,,,0,17
Total,138,4,1,129,127,122,119,111,28,26,4,2,2,1,1,0,0,17
,Council At Large,,,,,,,,,,,,,,District Council 9th District,,,18
