col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,1
Christine Hope,0,74,74,78,71,74,12,11,9,2,1
Sharon Williams Losier,,0,72,71,72,69,5,4,2,2,1
Joffie C Pittman,,,0,72,69,68,5,3,2,1,1
Kevin M Dougherty,,,,5,73,72,2,0,0,0,1
David Wecht,,,,,2,72,2,0,0,0,1
Christine Donohue,,,,,,1,0,1,0,1,1
Judy Olson,,,,,,,0,10,9,1,1
Anne Covey,,,,,,,,0,9,2,1
Mike George,,,,,,,,,0,0,1
Paul P Panepinto,,,,,,,,,,0,1
Total,92,78,75,87,79,78,12,11,9,2,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Kevin M Dougherty,9,41,41,1,1,0,0,39,37,36,2
David Wecht,,1,41,1,1,0,0,35,37,37,2
Christine Donohue,,,0,0,0,0,0,35,34,34,2
Mike George,,,,0,5,5,0,7,2,2,2
Anne Covey,,,,,0,5,0,6,2,2,2
Judy Olson,,,,,,0,0,5,1,1,2
Paul P Panepinto,,,,,,,0,0,0,0,2
Christine Hope,,,,,,,,0,37,39,2
Sharon Williams Losier,,,,,,,,,0,38,2
Joffie C Pittman,,,,,,,,,,0,2
Total,63,48,45,7,6,5,0,49,43,42,2
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,3
Kevin M Dougherty,8,77,76,0,1,0,0,79,78,77,3
Christine Donohue,,0,78,2,0,1,0,80,77,76,3
David Wecht,,,2,1,0,0,0,77,75,74,3
Judy Olson,,,,0,4,5,0,5,2,2,3
Mike George,,,,,0,4,0,4,0,0,3
Anne Covey,,,,,,0,0,4,1,1,3
Paul P Panepinto,,,,,,,0,0,0,0,3
Christine Hope,,,,,,,,0,79,78,3
Joffie C Pittman,,,,,,,,,0,77,3
Sharon Williams Losier,,,,,,,,,,0,3
Total,95,82,81,6,6,5,0,89,82,80,3
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,4
,Christine Donohue,Kevin M Dougherty,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,4
Christine Donohue,3,33,35,0,0,0,0,35,36,34,4
Kevin M Dougherty,,4,32,0,0,0,0,35,33,32,4
David Wecht,,,1,0,0,0,0,33,34,34,4
Anne Covey,,,,0,0,0,0,0,0,0,4
Judy Olson,,,,,0,0,0,0,0,0,4
Mike George,,,,,,0,0,0,0,0,4
Paul P Panepinto,,,,,,,0,0,0,0,4
Christine Hope,,,,,,,,0,34,33,4
Joffie C Pittman,,,,,,,,,0,34,4
Sharon Williams Losier,,,,,,,,,,0,4
Total,41,41,37,0,0,0,0,38,37,35,4
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Judy Olson,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,5
Kevin M Dougherty,5,81,80,2,1,0,0,86,86,82,5
David Wecht,,3,76,2,0,0,0,76,79,76,5
Christine Donohue,,,0,0,1,0,0,77,78,75,5
Mike George,,,,0,5,5,0,5,1,1,5
Judy Olson,,,,,0,5,0,6,1,1,5
Anne Covey,,,,,,0,0,5,0,0,5
Paul P Panepinto,,,,,,,0,0,0,0,5
Christine Hope,,,,,,,,2,78,78,5
Sharon Williams Losier,,,,,,,,,1,79,5
Joffie C Pittman,,,,,,,,,,0,5
Total,106,87,83,7,6,5,0,97,90,82,5
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,6
Kevin M Dougherty,3,50,47,1,0,0,3,53,50,47,6
Christine Donohue,,1,47,2,1,0,3,52,49,47,6
David Wecht,,,0,0,1,0,0,46,43,42,6
Judy Olson,,,,0,4,4,0,6,1,1,6
Anne Covey,,,,,0,4,0,5,0,1,6
Mike George,,,,,,0,0,4,0,0,6
Paul P Panepinto,,,,,,,0,3,2,2,6
Christine Hope,,,,,,,,0,46,46,6
Sharon Williams Losier,,,,,,,,,1,47,6
Joffie C Pittman,,,,,,,,,,1,6
Total,64,58,49,6,5,4,3,63,54,51,6
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,7
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,7
Christine Hope,0,61,61,64,59,59,9,7,7,0,7
Sharon Williams Losier,,0,61,61,59,58,0,0,0,0,7
Joffie C Pittman,,,0,61,57,57,0,0,0,0,7
Kevin M Dougherty,,,,4,60,59,0,0,0,0,7
Christine Donohue,,,,,1,59,0,0,0,0,7
David Wecht,,,,,,1,1,0,0,0,7
Mike George,,,,,,,0,7,7,0,7
Anne Covey,,,,,,,,0,7,0,7
Judy Olson,,,,,,,,,0,0,7
Paul P Panepinto,,,,,,,,,,0,7
Total,74,64,61,70,64,62,9,7,7,0,7
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,8
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Paul P Panepinto,Mike George,Christine Hope,Sharon Williams Losier,Joffie C Pittman,8
Kevin M Dougherty,3,70,68,1,0,0,0,70,72,69,8
Christine Donohue,,0,67,0,0,1,0,70,71,71,8
David Wecht,,,3,2,1,0,0,67,65,66,8
Anne Covey,,,,0,4,1,2,5,2,2,8
Judy Olson,,,,,0,1,2,4,2,2,8
Paul P Panepinto,,,,,,1,0,2,0,0,8
Mike George,,,,,,,0,2,1,1,8
Christine Hope,,,,,,,,0,70,72,8
Sharon Williams Losier,,,,,,,,,0,72,8
Joffie C Pittman,,,,,,,,,,0,8
Total,81,75,73,5,4,3,2,78,77,74,8
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,9
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,9
Kevin M Dougherty,5,43,44,0,1,0,1,42,43,42,9
David Wecht,,1,44,1,1,0,0,44,44,42,9
Christine Donohue,,,0,1,0,0,1,43,43,42,9
Anne Covey,,,,0,3,3,0,3,1,0,9
Judy Olson,,,,,0,3,0,3,1,0,9
Mike George,,,,,,0,0,3,0,0,9
Paul P Panepinto,,,,,,,0,1,0,0,9
Christine Hope,,,,,,,,0,41,41,9
Sharon Williams Losier,,,,,,,,,0,42,9
Joffie C Pittman,,,,,,,,,,0,9
Total,52,49,47,4,4,3,1,49,45,43,9
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,10
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,10
Kevin M Dougherty,6,54,53,2,0,2,0,54,53,50,10
Christine Donohue,,0,50,2,1,1,0,50,51,49,10
David Wecht,,,1,0,0,0,0,49,49,46,10
Judy Olson,,,,0,8,7,0,8,5,6,10
Anne Covey,,,,,0,6,0,7,3,4,10
Mike George,,,,,,0,0,8,4,5,10
Paul P Panepinto,,,,,,,0,0,0,0,10
Christine Hope,,,,,,,,0,53,53,10
Sharon Williams Losier,,,,,,,,,0,54,10
Joffie C Pittman,,,,,,,,,,0,10
Total,69,57,57,10,8,8,0,63,60,55,10
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,11
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,11
Kevin M Dougherty,7,68,67,1,1,1,0,70,67,66,11
David Wecht,,3,69,2,0,0,0,66,71,65,11
Christine Donohue,,,0,2,1,0,0,70,69,67,11
Judy Olson,,,,0,3,2,0,6,2,2,11
