col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Tracy B Roman,Scott Diclaudio,Mia Roberts Perez,Abbe Fletman,Kai Scott,Lyris Younge,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,All
Kevin M Dougherty,731,"1,581","1,471",138,78,67,106,"1,538","1,432","1,370","1,382","1,340","1,345","1,303","1,259","1,212","1,204","1,155","1,158",439,All
Christine Donohue,,29,"1,474",103,34,22,50,"1,275","1,235","1,110","1,239","1,206","1,205","1,167","1,080","1,105","1,080","1,041","1,041",223,All
David Wecht,,,13,72,17,25,29,"1,220","1,163","1,051","1,181","1,154","1,150","1,122","1,029","1,038","1,039","1,000","1,003",200,All
Judy Olson,,,,8,460,440,41,128,124,152,116,114,103,93,120,127,118,113,92,539,All
Anne Covey,,,,,2,399,27,68,75,94,64,58,56,55,69,77,65,64,50,458,All
Mike George,,,,,,4,25,73,69,98,62,62,56,58,70,66,69,63,53,450,All
Paul P Panepinto,,,,,,,11,56,52,71,56,54,52,45,58,55,50,53,60,87,All
Ken Powell,,,,,,,,1,"1,394","1,231","1,372","1,360","1,357","1,332","1,218","1,202","1,196","1,172","1,150",262,All
Tracy B Roman,,,,,,,,,2,"1,226","1,353","1,337","1,336","1,333","1,184","1,199","1,172","1,151","1,124",255,All
Scott Diclaudio,,,,,,,,,,6,"1,179","1,175","1,163","1,167","1,226","1,211","1,218","1,161","1,157",312,All
Mia Roberts Perez,,,,,,,,,,,2,"1,351","1,352","1,319","1,177","1,199","1,182","1,167","1,145",233,All
Abbe Fletman,,,,,,,,,,,,1,"1,353","1,318","1,178","1,186","1,180","1,160","1,142",222,All
Kai Scott,,,,,,,,,,,,,0,"1,316","1,172","1,177","1,174","1,160","1,133",212,All
Lyris Younge,,,,,,,,,,,,,,0,"1,146","1,148","1,151","1,132","1,113",215,All
Michael Fanning,,,,,,,,,,,,,,,0,"1,205","1,206","1,173","1,152",258,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,"1,196","1,187","1,144",242,All
Chris Mallios,,,,,,,,,,,,,,,,,0,"1,165","1,152",249,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,"1,128",216,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,182,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,8,All
Total,"3,182","1,791","1,618",688,527,521,186,"1,675","1,564","1,527","1,511","1,459","1,456","1,402","1,369","1,342","1,317","1,259","1,255",961,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Scott Diclaudio,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Kai Scott,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,1
Kevin M Dougherty,31,95,92,4,2,1,4,89,84,86,83,82,78,77,70,71,65,64,64,20,1
Christine Donohue,,2,90,5,0,1,3,74,68,71,71,73,69,69,64,61,61,60,60,10,1
David Wecht,,,2,2,1,1,1,78,66,74,72,76,72,71,63,61,60,60,60,8,1
Judy Olson,,,,0,23,22,3,4,8,4,3,3,3,3,5,5,5,4,3,27,1
Mike George,,,,,0,20,2,3,4,3,1,3,3,2,2,4,2,3,2,23,1
Anne Covey,,,,,,0,2,2,4,2,1,1,1,1,4,3,2,1,2,21,1
Paul P Panepinto,,,,,,,1,1,5,0,1,0,0,0,3,2,0,0,3,5,1
Ken Powell,,,,,,,,0,71,83,81,84,80,78,68,67,66,66,63,13,1
Scott Diclaudio,,,,,,,,,0,70,68,67,66,67,73,70,68,67,67,16,1
Tracy B Roman,,,,,,,,,,0,81,81,81,80,67,65,66,66,64,13,1
Mia Roberts Perez,,,,,,,,,,,0,79,79,78,67,62,66,65,63,10,1
Abbe Fletman,,,,,,,,,,,,0,80,78,65,65,65,66,63,11,1
Kai Scott,,,,,,,,,,,,,0,77,63,63,65,65,63,10,1
Lyris Younge,,,,,,,,,,,,,,0,64,62,65,65,63,9,1
Stephanie M Sawyer,,,,,,,,,,,,,,,0,66,66,65,62,13,1
Michael Fanning,,,,,,,,,,,,,,,,0,63,64,61,13,1
Chris Mallios,,,,,,,,,,,,,,,,,0,66,63,10,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,63,9,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,7,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1
Total,169,103,102,30,25,24,10,94,92,90,88,86,82,82,77,76,69,68,68,45,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Vincent Furlong,Scott Diclaudio,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Chris Mallios,Stephanie M Sawyer,Daine Grey Jr,Lyris Younge,Michael Fanning,Rainy Papademetriou,2
Kevin M Dougherty,60,61,58,15,10,10,14,39,63,56,52,54,49,44,43,43,44,42,43,41,2
Christine Donohue,,3,56,8,1,2,1,15,37,43,42,40,41,37,32,35,30,36,31,32,2
David Wecht,,,2,10,4,1,1,15,34,43,41,41,40,37,32,35,32,38,34,34,2
Judy Olson,,,,0,35,37,2,45,14,9,9,7,9,10,10,7,9,8,9,6,2
Mike George,,,,,0,29,0,35,12,5,4,5,5,5,7,3,4,4,6,3,2
Anne Covey,,,,,,0,1,38,10,6,5,5,4,5,6,5,6,5,5,2,2
Paul P Panepinto,,,,,,,1,5,3,3,2,2,1,1,3,3,4,1,2,4,2
Vincent Furlong,,,,,,,,0,28,19,17,17,16,15,20,16,21,16,19,13,2
Scott Diclaudio,,,,,,,,,1,42,47,39,41,38,46,44,39,37,42,40,2
Ken Powell,,,,,,,,,,0,49,45,46,45,38,39,36,44,39,36,2
Tracy B Roman,,,,,,,,,,,0,47,48,46,40,40,36,46,40,35,2
Mia Roberts Perez,,,,,,,,,,,,0,45,43,37,36,36,45,39,33,2
Kai Scott,,,,,,,,,,,,,0,46,37,36,36,43,38,33,2
Abbe Fletman,,,,,,,,,,,,,,0,36,34,34,42,34,32,2
Chris Mallios,,,,,,,,,,,,,,,0,40,39,37,41,38,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,38,36,40,38,2
