col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,All
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,All
Christine Donohue,23,"3,673","3,362",298,60,30,55,"3,245",158,All
David Wecht,,18,"3,327",275,43,35,56,"3,173",156,All
Kevin M Dougherty,,,91,73,51,41,56,"3,140",124,All
Judy Olson,,,,11,355,342,19,281,114,All
Anne Covey,,,,,4,305,11,128,73,All
Mike George,,,,,,4,11,102,68,All
Paul P Panepinto,,,,,,,5,64,27,All
Cindy Bass,,,,,,,,41,0,All
Michael Galganski,,,,,,,,,1,All
Total,"3,944","3,871","3,798",715,431,398,122,"3,679",271,All
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cindy Bass,Michael Galganski,1
Kevin M Dougherty,5,228,222,3,2,2,6,227,6,1
Christine Donohue,,0,233,9,2,2,5,221,6,1
David Wecht,,,1,6,2,1,2,211,4,1
Judy Olson,,,,0,12,9,0,12,3,1
Mike George,,,,,0,9,0,8,2,1
Anne Covey,,,,,,0,1,7,2,1
Paul P Panepinto,,,,,,,0,6,1,1
Cindy Bass,,,,,,,,1,0,1
Michael Galganski,,,,,,,,,0,1
Total,260,251,242,20,14,12,8,253,8,1
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,Cindy Bass,Michael Galganski,2
Kevin M Dougherty,6,249,246,3,4,7,1,240,7,2
David Wecht,,2,263,11,2,6,0,236,14,2
Christine Donohue,,,2,13,3,6,1,236,15,2
Judy Olson,,,,2,11,1,8,14,5,2
Mike George,,,,,0,2,9,6,4,2
Paul P Panepinto,,,,,,0,1,7,4,2
Anne Covey,,,,,,,0,4,2,2
Cindy Bass,,,,,,,,4,0,2
Michael Galganski,,,,,,,,,0,2
Total,279,278,276,27,16,14,10,268,19,2
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,3
,David Wecht,Christine Donohue,Kevin M Dougherty,Judy Olson,Anne Covey,Paul P Panepinto,Mike George,Cindy Bass,Michael Galganski,3
David Wecht,2,303,265,7,3,9,0,273,16,3
Christine Donohue,,2,265,7,4,9,0,273,15,3
Kevin M Dougherty,,,5,2,1,2,0,258,8,3
Judy Olson,,,,0,12,1,9,12,3,3
Anne Covey,,,,,0,1,10,9,2,3
Paul P Panepinto,,,,,,0,0,5,4,3
Mike George,,,,,,,0,4,1,3
Cindy Bass,,,,,,,,6,0,3
Michael Galganski,,,,,,,,,0,3
Total,317,316,292,19,16,12,10,310,18,3
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,4
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,4
Christine Donohue,1,195,180,10,2,0,2,168,8,4
David Wecht,,0,181,9,1,2,4,166,11,4
Kevin M Dougherty,,,3,4,3,1,2,160,10,4
Judy Olson,,,,0,26,25,1,12,11,4
Anne Covey,,,,,0,24,0,8,7,4
Mike George,,,,,,2,1,7,8,4
Paul P Panepinto,,,,,,,0,3,1,4
Cindy Bass,,,,,,,,1,0,4
Michael Galganski,,,,,,,,,0,4
Total,205,203,197,40,29,29,5,187,20,4
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,5
,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,5
Christine Donohue,4,181,193,18,2,4,1,180,7,5
Kevin M Dougherty,,2,185,5,4,2,1,178,9,5
David Wecht,,,0,16,1,4,0,174,9,5
Judy Olson,,,,1,14,11,1,14,8,5
Anne Covey,,,,,1,9,1,6,3,5
Mike George,,,,,,1,0,6,3,5
Paul P Panepinto,,,,,,,0,2,0,5
Cindy Bass,,,,,,,,1,0,5
Michael Galganski,,,,,,,,,0,5
Total,209,207,205,35,18,16,2,203,14,5
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,6
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cindy Bass,Michael Galganski,6
Christine Donohue,3,191,162,24,4,4,3,163,10,6
David Wecht,,0,159,23,4,5,4,157,10,6
Kevin M Dougherty,,,12,8,6,7,6,152,10,6
Judy Olson,,,,0,35,29,2,19,10,6
Mike George,,,,,0,28,2,8,9,6
Anne Covey,,,,,,1,1,8,8,6
Paul P Panepinto,,,,,,,1,4,2,6
Cindy Bass,,,,,,,,0,0,6
Michael Galganski,,,,,,,,,0,6
Total,209,202,200,62,41,39,12,183,21,6
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,7
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,7
Kevin M Dougherty,7,147,143,8,8,6,7,139,5,7
Christine Donohue,,3,158,18,6,3,4,136,7,7
David Wecht,,,4,17,4,3,4,127,11,7
Judy Olson,,,,0,38,37,0,25,7,7
Anne Covey,,,,,1,30,1,13,5,7
Mike George,,,,,,0,1,10,5,7
Paul P Panepinto,,,,,,,0,5,0,7
Cindy Bass,,,,,,,,0,0,7
Michael Galganski,,,,,,,,,0,7
Total,182,177,174,63,46,42,9,163,15,7
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,8
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,8
Christine Donohue,0,127,103,29,4,2,2,96,11,8
David Wecht,,1,99,25,3,0,2,94,9,8
Kevin M Dougherty,,,4,2,2,0,1,85,4,8
Judy Olson,,,,0,31,26,1,21,11,8
Anne Covey,,,,,0,24,1,9,6,8
Mike George,,,,,,0,0,4,3,8
Paul P Panepinto,,,,,,,0,1,2,8
Cindy Bass,,,,,,,,2,0,8
Michael Galganski,,,,,,,,,0,8
Total,140,131,118,58,33,26,4,112,17,8
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,9
,David Wecht,Christine Donohue,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,9
David Wecht,1,254,233,21,7,4,5,228,17,9
Christine Donohue,,2,227,17,4,2,3,226,13,9
Kevin M Dougherty,,,2,8,5,2,4,225,10,9
Judy Olson,,,,1,33,24,2,19,6,9
Anne Covey,,,,,1,25,0,10,6,9
Mike George,,,,,,0,0,5,5,9
Paul P Panepinto,,,,,,,1,5,2,9
Cindy Bass,,,,,,,,5,0,9
Michael Galganski,,,,,,,,,0,9
Total,280,273,264,55,40,29,9,270,23,9
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,10
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cindy Bass,Michael Galganski,10
Christine Donohue,1,214,166,52,2,4,2,164,21,10
David Wecht,,1,161,51,3,3,2,162,17,10
Kevin M Dougherty,,,6,10,9,5,2,151,19,10
Judy Olson,,,,3,54,54,0,35,18,10
Mike George,,,,,0,51,1,13,9,10
Anne Covey,,,,,,0,1,10,9,10
Paul P Panepinto,,,,,,,1,2,3,10
Cindy Bass,,,,,,,,0,0,10
Michael Galganski,,,,,,,,,0,10
Total,233,224,199,118,61,60,6,189,37,10
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,11
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,11
Christine Donohue,1,267,242,29,9,3,5,230,18,11
David Wecht,,1,236,28,4,5,5,215,11,11
Kevin M Dougherty,,,8,7,5,6,6,211,13,11
Judy Olson,,,,2,48,41,5,25,13,11
Anne Covey,,,,,0,39,2,16,10,11
Mike George,,,,,,0,1,12,7,11
Paul P Panepinto,,,,,,,0,5,6,11
Cindy Bass,,,,,,,,2,0,11
Michael Galganski,,,,,,,,,0,11
Total,298,279,274,82,56,51,13,256,32,11
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,12
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,12
Christine Donohue,0,277,263,22,6,0,1,242,9,12
David Wecht,,1,260,17,2,2,2,242,7,12
Kevin M Dougherty,,,7,6,2,1,3,236,5,12
Judy Olson,,,,1,18,17,0,17,6,12
Anne Covey,,,,,0,15,0,5,2,12
Mike George,,,,,,0,0,2,1,12
Paul P Panepinto,,,,,,,0,3,0,12
Cindy Bass,,,,,,,,2,0,12
Michael Galganski,,,,,,,,,1,12
Total,293,293,286,43,23,18,3,269,12,12
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,13
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,13
Christine Donohue,0,289,277,12,1,1,1,235,7,13
David Wecht,,0,274,10,2,0,1,232,8,13
Kevin M Dougherty,,,4,2,0,0,1,230,7,13
Judy Olson,,,,0,5,5,0,9,3,13
Anne Covey,,,,,0,4,0,3,2,13
Mike George,,,,,,0,0,2,1,13
Paul P Panepinto,,,,,,,0,1,1,13
Cindy Bass,,,,,,,,3,0,13
Michael Galganski,,,,,,,,,0,13
Total,294,291,289,17,7,5,3,246,11,13
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,14
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,14
Christine Donohue,1,205,189,12,3,1,2,187,4,14
David Wecht,,0,187,11,1,2,2,185,4,14
