col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor,,,,,Judge Of The Commonwealth Court,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Michael Wojcik,Paul Lalley,All
Jim Kenney,"37,646",0,0,0,0,"157,967","5,635",All
Melissa Murray Bailey,,"5,194",0,0,0,"6,916","19,023",All
James Foster,,,356,0,0,959,363,All
Osborne Hart,,,,188,0,967,58,All
Boris Kindij,,,,,63,210,47,All
Michael Wojcik,,,,,,"5,902",0,All
Paul Lalley,,,,,,,971,All
Total,"201,248","31,133","1,678","1,213",320,"172,921","26,097",All
