col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Terry Tracy,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,Kristin Combs,Andrew C Stober,John Staggs,All
Jim Kenney,100,0,0,0,0,"1,401","1,381","1,332","1,328","1,311",35,9,11,6,6,5,5,7,2,All
Melissa Murray Bailey,,0,0,0,0,8,15,9,10,11,24,20,17,19,19,4,3,1,0,All
James Foster,,,0,0,0,2,4,1,2,3,1,0,1,1,1,4,4,3,1,All
Osborne Hart,,,,0,0,1,2,1,1,2,0,0,0,0,0,3,2,2,2,All
Boris Kindij,,,,,0,1,2,2,2,2,0,0,0,0,0,1,0,0,1,All
Blondell Reynolds Brown,,,,,,13,"1,297","1,311","1,303","1,288",27,5,8,4,5,4,3,3,1,All
Derek S Green,,,,,,,18,"1,294","1,298","1,284",16,6,6,7,6,10,11,6,3,All
William K Greenlee,,,,,,,,8,"1,296","1,282",16,4,5,6,3,5,2,3,0,All
Allan Domb,,,,,,,,,2,"1,294",22,5,8,0,4,5,6,5,1,All
Helen Gym,,,,,,,,,,3,15,6,4,4,4,4,7,7,2,All
David Oh,,,,,,,,,,,1,22,25,20,21,3,2,1,0,All
Terry Tracy,,,,,,,,,,,,2,17,21,19,1,0,1,0,All
Dennis M O Brien,,,,,,,,,,,,,1,19,19,0,0,1,0,All
Al Taubenberger,,,,,,,,,,,,,,0,21,0,1,2,0,All
Daniel Tinney,,,,,,,,,,,,,,,0,0,1,1,0,All
Sheila E Armstrong,,,,,,,,,,,,,,,,3,7,5,4,All
Kristin Combs,,,,,,,,,,,,,,,,,2,7,4,All
Andrew C Stober,,,,,,,,,,,,,,,,,,0,3,All
John Staggs,,,,,,,,,,,,,,,,,,,0,All
Total,"1,685",39,6,4,3,"1,455","1,444","1,377","1,369","1,354",65,33,31,28,26,20,16,13,6,All
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,1
