col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Jewell Williams,Christopher Sawyer,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,Michael Fanning,Chris Mallios,Scott Diclaudio,Vincent Furlong,All
Jewell Williams,72,0,"1,653","1,609","1,595","1,574","1,555","1,513","1,363","1,339","1,316","1,317","1,300","1,301",47,All
Christopher Sawyer,,3,14,15,16,14,16,11,21,14,14,13,9,9,25,All
Ken Powell,,,42,"1,562","1,563","1,560","1,546","1,537","1,348","1,334","1,321","1,320","1,307","1,299",48,All
Tracy B Roman,,,,16,"1,562","1,548","1,546","1,523","1,345","1,329","1,317","1,318","1,304","1,306",49,All
Mia Roberts Perez,,,,,10,"1,560","1,544","1,536","1,360","1,344","1,332","1,319","1,310","1,303",42,All
Kai Scott,,,,,,13,"1,544","1,536","1,349","1,339","1,324","1,318","1,307","1,295",47,All
Lyris Younge,,,,,,,5,"1,528","1,341","1,330","1,318","1,315","1,307","1,301",45,All
Abbe Fletman,,,,,,,,3,"1,328","1,317","1,317","1,307","1,301","1,292",38,All
Stephanie M Sawyer,,,,,,,,,2,"1,350","1,333","1,327","1,314","1,302",45,All
Daine Grey Jr,,,,,,,,,,5,"1,324","1,324","1,314","1,301",40,All
Rainy Papademetriou,,,,,,,,,,,1,"1,314","1,307","1,298",35,All
Michael Fanning,,,,,,,,,,,,2,"1,309","1,301",36,All
Chris Mallios,,,,,,,,,,,,,0,"1,294",33,All
Scott Diclaudio,,,,,,,,,,,,,,0,30,All
Vincent Furlong,,,,,,,,,,,,,,,3,All
Total,"1,931",50,"1,755","1,681","1,672","1,643","1,614","1,569","1,416","1,380","1,354","1,350","1,331","1,326",80,All
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Jewell Williams,Christopher Sawyer,Ken Powell,Kai Scott,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,1
Jewell Williams,4,0,73,70,73,69,64,62,48,46,42,43,44,43,8,1
Christopher Sawyer,,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1
Ken Powell,,,6,71,71,65,65,67,48,46,44,43,44,45,8,1
Kai Scott,,,,1,67,66,66,67,49,46,43,45,44,42,7,1
Tracy B Roman,,,,,0,65,64,64,48,45,44,43,44,45,8,1
Lyris Younge,,,,,,0,63,64,47,46,43,43,44,42,7,1
Mia Roberts Perez,,,,,,,0,61,48,46,44,43,42,44,6,1
Abbe Fletman,,,,,,,,0,46,43,42,43,42,42,7,1
Stephanie M Sawyer,,,,,,,,,0,47,43,45,43,43,7,1
Daine Grey Jr,,,,,,,,,,0,42,42,43,41,5,1
Chris Mallios,,,,,,,,,,,0,40,40,41,5,1
Rainy Papademetriou,,,,,,,,,,,,0,41,40,4,1
Michael Fanning,,,,,,,,,,,,,0,41,5,1
Scott Diclaudio,,,,,,,,,,,,,,0,6,1
Vincent Furlong,,,,,,,,,,,,,,,0,1
Total,90,2,87,79,76,71,70,68,53,49,46,46,45,45,10,1
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Jewell Williams,Christopher Sawyer,Ken Powell,Tracy B Roman,Kai Scott,Mia Roberts Perez,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Jewell Williams,8,0,104,102,100,99,98,97,91,90,89,89,88,89,3,2
Christopher Sawyer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ken Powell,,,2,98,97,99,97,96,90,88,86,87,86,86,3,2
Tracy B Roman,,,,4,98,99,98,96,89,87,87,87,88,89,3,2
Kai Scott,,,,,1,99,97,97,90,88,87,86,88,87,3,2
Mia Roberts Perez,,,,,,1,97,97,90,88,87,86,88,87,3,2
Lyris Younge,,,,,,,2,97,88,88,86,87,86,88,3,2
Abbe Fletman,,,,,,,,0,88,88,86,86,86,87,3,2
Stephanie M Sawyer,,,,,,,,,0,89,88,87,88,87,3,2
Daine Grey Jr,,,,,,,,,,1,87,87,86,87,3,2
Rainy Papademetriou,,,,,,,,,,,0,86,87,86,2,2
Chris Mallios,,,,,,,,,,,,0,85,87,2,2
Michael Fanning,,,,,,,,,,,,,0,86,2,2
Scott Diclaudio,,,,,,,,,,,,,,0,3,2
Vincent Furlong,,,,,,,,,,,,,,,0,2
Total,122,0,108,108,102,102,101,97,92,91,90,89,89,89,3,2
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Jewell Williams,Christopher Sawyer,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Stephanie M Sawyer,Scott Diclaudio,Vincent Furlong,3
Jewell Williams,1,0,52,53,52,51,51,45,41,40,40,40,40,38,2,3
Christopher Sawyer,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mia Roberts Perez,,,2,52,51,52,51,46,41,41,41,41,40,39,2,3
Ken Powell,,,,0,50,51,50,46,40,40,40,40,39,38,2,3
Tracy B Roman,,,,,2,51,50,45,41,40,40,40,39,39,2,3
Kai Scott,,,,,,1,51,46,41,41,41,41,39,39,2,3
Lyris Younge,,,,,,,0,45,41,42,42,41,39,40,2,3
Abbe Fletman,,,,,,,,0,36,36,36,36,34,35,0,3
Michael Fanning,,,,,,,,,1,41,41,41,40,39,2,3
Daine Grey Jr,,,,,,,,,,0,42,41,39,40,2,3
Rainy Papademetriou,,,,,,,,,,,0,41,39,40,2,3
Chris Mallios,,,,,,,,,,,,0,39,39,2,3
Stephanie M Sawyer,,,,,,,,,,,,,0,37,2,3
Scott Diclaudio,,,,,,,,,,,,,,0,1,3
Vincent Furlong,,,,,,,,,,,,,,,1,3
Total,59,1,56,55,55,53,53,46,43,42,42,41,41,40,3,3
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Jewell Williams,Christopher Sawyer,Tracy B Roman,Ken Powell,Lyris Younge,Mia Roberts Perez,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,4
Jewell Williams,6,0,84,84,84,83,80,80,72,70,70,69,69,69,0,4
Christopher Sawyer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,0,80,81,80,80,79,70,69,68,68,68,68,0,4
Ken Powell,,,,0,80,81,79,79,69,68,68,68,68,68,0,4
Lyris Younge,,,,,0,79,78,79,70,68,69,68,68,68,0,4
Mia Roberts Perez,,,,,,0,80,79,70,68,68,68,68,68,0,4
Kai Scott,,,,,,,0,78,69,67,67,67,67,67,0,4
Abbe Fletman,,,,,,,,0,69,68,68,68,68,68,0,4
Stephanie M Sawyer,,,,,,,,,0,69,69,69,69,69,0,4
Michael Fanning,,,,,,,,,,0,69,69,69,69,0,4
Scott Diclaudio,,,,,,,,,,,0,69,69,69,0,4
Chris Mallios,,,,,,,,,,,,0,69,69,0,4
Daine Grey Jr,,,,,,,,,,,,,0,69,0,4
Rainy Papademetriou,,,,,,,,,,,,,,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,0,4
Total,100,0,85,84,84,83,81,80,72,70,70,69,69,69,0,4
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Jewell Williams,Christopher Sawyer,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,5
Jewell Williams,3,0,82,82,78,75,74,74,72,68,69,68,68,68,2,5
Christopher Sawyer,,0,2,2,2,2,2,2,2,2,1,2,1,2,3,5
Mia Roberts Perez,,,3,81,77,78,77,77,72,71,71,70,70,70,4,5
Ken Powell,,,,3,77,77,77,77,71,71,70,70,70,69,3,5
Tracy B Roman,,,,,0,74,75,75,69,69,68,69,68,69,2,5
Kai Scott,,,,,,1,76,75,70,70,69,69,69,68,2,5
Abbe Fletman,,,,,,,1,76,71,71,70,70,70,69,2,5
Lyris Younge,,,,,,,,0,69,69,68,68,68,68,2,5
Stephanie M Sawyer,,,,,,,,,0,71,71,70,70,70,3,5
Michael Fanning,,,,,,,,,,0,70,70,70,69,2,5
Rainy Papademetriou,,,,,,,,,,,0,69,69,69,2,5
Chris Mallios,,,,,,,,,,,,0,69,69,2,5
Daine Grey Jr,,,,,,,,,,,,,0,68,1,5
Scott Diclaudio,,,,,,,,,,,,,,0,3,5
Vincent Furlong,,,,,,,,,,,,,,,0,5
Total,97,3,90,89,82,80,79,78,75,71,71,70,70,70,5,5
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Jewell Williams,Christopher Sawyer,Ken Powell,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,6
Jewell Williams,8,0,128,125,118,114,115,115,99,97,98,96,95,94,3,6
Christopher Sawyer,,0,3,2,3,1,2,1,2,4,2,1,2,2,2,6
Ken Powell,,,3,119,115,117,115,113,99,98,98,99,97,97,4,6
Mia Roberts Perez,,,,0,116,118,116,114,98,97,95,96,94,93,1,6
Tracy B Roman,,,,,2,112,110,111,97,95,96,94,94,95,3,6
Abbe Fletman,,,,,,0,113,115,97,96,96,96,95,94,2,6
Kai Scott,,,,,,,0,110,98,98,96,97,95,94,2,6
Lyris Younge,,,,,,,,0,97,96,96,95,95,94,2,6
Daine Grey Jr,,,,,,,,,2,99,98,96,97,96,3,6
Stephanie M Sawyer,,,,,,,,,,1,98,96,97,96,3,6
Michael Fanning,,,,,,,,,,,1,97,98,97,3,6
Rainy Papademetriou,,,,,,,,,,,,0,96,96,2,6
Chris Mallios,,,,,,,,,,,,,0,96,2,6
Scott Diclaudio,,,,,,,,,,,,,,0,3,6
Vincent Furlong,,,,,,,,,,,,,,,2,6
Total,157,5,139,132,126,120,119,119,103,103,102,100,98,98,7,6
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,7
,Jewell Williams,Christopher Sawyer,Ken Powell,Lyris Younge,Tracy B Roman,Kai Scott,Mia Roberts Perez,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Scott Diclaudio,Michael Fanning,Rainy Papademetriou,Chris Mallios,Vincent Furlong,7
Jewell Williams,9,0,111,108,110,108,109,102,93,90,89,88,87,86,6,7
Christopher Sawyer,,0,2,3,0,1,0,2,1,4,1,1,2,1,2,7
Ken Powell,,,1,106,106,105,106,105,90,91,87,87,89,85,5,7
Lyris Younge,,,,1,105,107,104,105,90,92,86,87,88,85,3,7
Tracy B Roman,,,,,1,105,106,103,91,91,89,88,87,86,4,7
Kai Scott,,,,,,0,105,104,92,92,87,88,87,86,5,7
Mia Roberts Perez,,,,,,,0,103,90,90,87,87,87,85,4,7
Abbe Fletman,,,,,,,,0,89,91,86,87,88,85,3,7
Daine Grey Jr,,,,,,,,,0,92,88,89,87,87,5,7
Stephanie M Sawyer,,,,,,,,,,0,88,89,89,87,5,7
