col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Commonwealth Court,,Sheriff,,1
,Michael Wojcik,Paul Lalley,Jewell Williams,Christopher Sawyer,1
Michael Wojcik,4,0,59,26,1
Paul Lalley,,0,1,8,1
Jewell Williams,,,2,0,1
Christopher Sawyer,,,,1,1
Total,89,9,62,35,1
,Sheriff,,Judge Of The Commonwealth Court,,2
,Jewell Williams,Christopher Sawyer,Michael Wojcik,Paul Lalley,2
Jewell Williams,2,0,26,0,2
Christopher Sawyer,,1,0,3,2
Michael Wojcik,,,0,0,2
Paul Lalley,,,,1,2
Total,28,4,26,4,2
,Judge Of The Commonwealth Court,,Sheriff,,3
,Michael Wojcik,Paul Lalley,Jewell Williams,Christopher Sawyer,3
Michael Wojcik,7,0,46,22,3
Paul Lalley,,2,0,7,3
Jewell Williams,,,0,0,3
Christopher Sawyer,,,,5,3
Total,75,9,46,34,3
,Judge Of The Commonwealth Court,,Sheriff,,4
,Michael Wojcik,Paul Lalley,Jewell Williams,Christopher Sawyer,4
Michael Wojcik,9,0,100,27,4
Paul Lalley,,2,1,31,4
Jewell Williams,,,3,0,4
Christopher Sawyer,,,,5,4
Total,136,34,104,63,4
,Judge Of The Commonwealth Court,,Sheriff,,5
,Michael Wojcik,Paul Lalley,Jewell Williams,Christopher Sawyer,5
Michael Wojcik,8,0,88,25,5
Paul Lalley,,0,4,10,5
Jewell Williams,,,6,0,5
Christopher Sawyer,,,,6,5
Total,121,14,98,41,5
,Judge Of The Commonwealth Court,,Sheriff,,6
,Michael Wojcik,Paul Lalley,Jewell Williams,Christopher Sawyer,6
Michael Wojcik,12,0,54,22,6
Paul Lalley,,1,1,13,6
Jewell Williams,,,5,0,6
Christopher Sawyer,,,,1,6
Total,88,15,60,36,6
,Judge Of The Commonwealth Court,,Sheriff,,7
,Michael Wojcik,Paul Lalley,Jewell Williams,Christopher Sawyer,7
Michael Wojcik,6,0,121,33,7
Paul Lalley,,2,2,22,7
Jewell Williams,,,1,0,7
Christopher Sawyer,,,,5,7
Total,160,26,124,60,7
,Judge Of The Commonwealth Court,,Sheriff,,8
,Michael Wojcik,Paul Lalley,Jewell Williams,Christopher Sawyer,8
Michael Wojcik,5,0,66,17,8
Paul Lalley,,0,2,8,8
