col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,All
Kevin M Dougherty,116,"2,523","2,532",20,15,12,17,"2,875",46,18,9,3,All
Christine Donohue,,23,"2,498",18,8,10,19,"2,510",42,21,6,5,All
David Wecht,,,37,14,7,9,11,"2,498",30,18,7,6,All
Judy Olson,,,,4,32,36,0,20,44,1,0,1,All
Mike George,,,,,0,29,1,13,34,0,0,0,All
Anne Covey,,,,,,0,0,14,34,0,0,0,All
Paul P Panepinto,,,,,,,3,16,2,3,6,2,All
Jim Kenney,,,,,,,,93,0,0,0,0,All
Melissa Murray Bailey,,,,,,,,,4,0,0,0,All
Osborne Hart,,,,,,,,,,0,0,0,All
James Foster,,,,,,,,,,,0,0,All
Boris Kindij,,,,,,,,,,,,1,All
Total,"3,167","2,700","2,698",73,52,51,32,"3,153",97,21,13,9,All
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,1
Jim Kenney,3,0,0,0,0,104,95,95,1,0,0,0,1
Melissa Murray Bailey,,0,0,0,0,2,2,1,2,1,1,0,1
Boris Kindij,,,0,0,0,0,0,0,0,0,0,0,1
James Foster,,,,0,0,0,0,0,0,0,0,0,1
Osborne Hart,,,,,0,0,0,0,0,0,0,0,1
Kevin M Dougherty,,,,,,5,93,94,2,0,0,0,1
Christine Donohue,,,,,,,2,91,2,0,0,0,1
David Wecht,,,,,,,,0,0,0,0,0,1
Mike George,,,,,,,,,0,1,1,0,1
Anne Covey,,,,,,,,,,0,1,0,1
Judy Olson,,,,,,,,,,,0,0,1
Paul P Panepinto,,,,,,,,,,,,0,1
Total,112,3,0,0,0,111,99,96,3,1,1,0,1
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,2
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,2
Jim Kenney,4,0,0,0,0,92,75,73,0,0,0,0,2
Melissa Murray Bailey,,0,0,0,0,3,3,2,5,3,2,0,2
Osborne Hart,,,0,0,0,1,1,0,1,0,0,0,2
Boris Kindij,,,,0,0,0,0,0,0,0,0,0,2
James Foster,,,,,0,0,0,0,0,0,0,0,2
Kevin M Dougherty,,,,,,1,78,71,3,1,0,0,2
Christine Donohue,,,,,,,0,72,3,0,0,0,2
David Wecht,,,,,,,,0,1,0,0,0,2
Judy Olson,,,,,,,,,0,3,2,0,2
Anne Covey,,,,,,,,,,0,2,0,2
Mike George,,,,,,,,,,,0,0,2
Paul P Panepinto,,,,,,,,,,,,0,2
Total,101,6,1,0,0,99,81,76,6,3,2,0,2
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,3
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Mike George,Judy Olson,Paul P Panepinto,3
Jim Kenney,4,0,0,0,0,93,77,76,1,1,0,0,3
Melissa Murray Bailey,,0,0,0,0,1,1,1,1,1,1,0,3
Boris Kindij,,,0,0,0,0,0,1,0,0,0,0,3
James Foster,,,,0,0,1,0,1,0,0,0,1,3
Osborne Hart,,,,,0,0,0,0,0,0,0,0,3
Kevin M Dougherty,,,,,,2,76,77,1,1,1,1,3
Christine Donohue,,,,,,,2,73,1,0,1,0,3
David Wecht,,,,,,,,1,1,2,0,1,3
Anne Covey,,,,,,,,,0,1,0,0,3
Mike George,,,,,,,,,,0,0,0,3
Judy Olson,,,,,,,,,,,0,0,3
Paul P Panepinto,,,,,,,,,,,,0,3
Total,101,2,1,1,0,99,82,81,2,2,1,1,3
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,4
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,4
Jim Kenney,3,0,0,0,0,99,95,92,1,0,0,0,4
Melissa Murray Bailey,,0,0,0,0,3,2,1,1,1,1,0,4
Boris Kindij,,,0,0,0,0,0,0,0,0,0,0,4
James Foster,,,,0,0,0,0,0,0,0,0,0,4
Osborne Hart,,,,,0,0,0,0,0,0,0,0,4
Kevin M Dougherty,,,,,,1,96,95,1,0,0,0,4
Christine Donohue,,,,,,,1,92,2,1,0,0,4
David Wecht,,,,,,,,0,0,0,0,0,4
Judy Olson,,,,,,,,,0,1,0,0,4
Anne Covey,,,,,,,,,,0,0,0,4
Mike George,,,,,,,,,,,0,0,4
Paul P Panepinto,,,,,,,,,,,,0,4
Total,107,5,0,0,0,107,102,97,2,1,1,0,4
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Paul P Panepinto,Judy Olson,Mike George,Anne Covey,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,5
Kevin M Dougherty,6,103,98,4,0,1,0,111,2,2,0,1,5
Christine Donohue,,1,98,3,1,1,0,89,2,2,1,1,5
David Wecht,,,3,0,1,0,0,87,2,1,1,0,5
Paul P Panepinto,,,,0,0,0,0,2,0,1,0,1,5
Judy Olson,,,,,0,0,0,1,1,0,0,0,5
Mike George,,,,,,0,0,1,0,0,0,0,5
Anne Covey,,,,,,,0,0,0,0,0,0,5
Jim Kenney,,,,,,,,7,0,0,0,0,5
Melissa Murray Bailey,,,,,,,,,0,0,0,0,5
Osborne Hart,,,,,,,,,,0,0,0,5
Boris Kindij,,,,,,,,,,,0,0,5
James Foster,,,,,,,,,,,,0,5
Total,132,106,104,4,2,1,0,120,3,2,1,1,5
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Paul P Panepinto,Judy Olson,Anne Covey,Mike George,Jim Kenney,Osborne Hart,Melissa Murray Bailey,Boris Kindij,James Foster,6
Kevin M Dougherty,1,144,143,5,1,0,1,144,5,5,3,0,6
David Wecht,,0,152,8,4,1,1,142,7,3,4,0,6
Christine Donohue,,,0,9,3,1,0,142,7,2,3,0,6
Paul P Panepinto,,,,0,0,0,0,7,1,2,1,0,6
Judy Olson,,,,,0,0,0,3,0,0,1,0,6
Anne Covey,,,,,,0,0,1,0,0,0,0,6
Mike George,,,,,,,0,0,0,1,0,0,6
Jim Kenney,,,,,,,,0,0,0,0,0,6
Osborne Hart,,,,,,,,,0,0,0,0,6
Melissa Murray Bailey,,,,,,,,,,0,0,0,6
Boris Kindij,,,,,,,,,,,0,0,6
