col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Al Taubenberger,Allan Domb,Dennis M O Brien,Daniel Tinney,Helen Gym,William K Greenlee,Derek S Green,David Oh,Blondell Reynolds Brown,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Vincent Furlong,Ken Powell,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Kai Scott,Michael Fanning,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,All
Al Taubenberger,116,704,"2,054","1,945",416,407,286,"1,607",182,"1,584",79,41,35,13,"2,137",842,763,724,668,649,802,743,609,739,731,622,561,All
Allan Domb,,69,551,561,"1,925","1,815","1,810",321,"1,610",231,106,33,24,6,603,"2,009","1,964","1,945","1,896","1,869","1,696","1,695","1,810","1,650","1,611","1,590","1,533",All
Dennis M O Brien,,,60,"1,797",360,396,278,"1,678",163,"1,496",63,39,31,10,"2,013",795,710,622,612,591,757,686,565,681,669,567,508,All
Daniel Tinney,,,,130,365,308,266,"1,473",184,"1,554",54,33,28,15,"1,952",696,655,571,572,552,678,620,511,622,630,519,470,All
Helen Gym,,,,,34,"1,677","1,696",223,"1,552",221,117,65,36,17,433,"1,826","1,803","1,807","1,795","1,753","1,545","1,596","1,702","1,527","1,454","1,507","1,454",All
William K Greenlee,,,,,,17,"1,722",232,"1,615",118,60,35,21,10,414,"1,853","1,755","1,735","1,717","1,715","1,557","1,523","1,657","1,488","1,460","1,454","1,399",All
Derek S Green,,,,,,,20,138,"1,618",149,76,33,14,6,340,"1,846","1,754","1,711","1,734","1,701","1,492","1,482","1,666","1,442","1,413","1,438","1,374",All
David Oh,,,,,,,,32,126,"1,307",23,24,28,4,"1,605",541,522,470,456,435,520,504,419,470,483,422,374,All
Blondell Reynolds Brown,,,,,,,,,19,67,39,32,17,11,234,"1,642","1,589","1,571","1,587","1,569","1,360","1,351","1,538","1,324","1,290","1,314","1,268",All
Terry Tracy,,,,,,,,,,5,61,31,21,5,"1,579",447,415,393,370,369,453,427,339,418,399,384,329,All
Andrew C Stober,,,,,,,,,,,5,59,35,25,92,113,92,114,113,106,92,106,85,112,86,89,98,All
Kristin Combs,,,,,,,,,,,,4,46,27,60,75,73,79,87,82,66,83,70,78,66,68,77,All
Sheila E Armstrong,,,,,,,,,,,,,1,19,57,51,56,49,60,50,50,62,48,51,49,51,49,All
John Staggs,,,,,,,,,,,,,,0,17,22,23,25,25,24,18,24,22,21,20,19,20,All
Vincent Furlong,,,,,,,,,,,,,,,52,769,715,638,625,595,802,717,588,723,736,606,510,All
Ken Powell,,,,,,,,,,,,,,,,20,"2,358","2,281","2,269","2,266","2,111","2,042","2,203","2,006","1,972","1,950","1,823",All
Tracy B Roman,,,,,,,,,,,,,,,,,7,"2,262","2,273","2,243","1,988","2,030","2,225","1,931","1,936","1,907","1,797",All
Abbe Fletman,,,,,,,,,,,,,,,,,,6,"2,239","2,247","1,943","1,969","2,189","1,915","1,864","1,893","1,820",All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,22,"2,229","1,914","1,950","2,176","1,918","1,863","1,883","1,801",All
Kai Scott,,,,,,,,,,,,,,,,,,,,6,"1,936","1,932","2,194","1,905","1,840","1,880","1,782",All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,3,"2,042","1,899","2,008","1,992","1,966","1,843",All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,1,"1,875","1,982","1,950","1,970","1,839",All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,2,"1,848","1,844","1,851","1,754",All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,2,"1,960","1,903","1,831",All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,5,"1,854","1,773",All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,2,"1,802",All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,5,All
Total,"3,018","2,848","2,771","2,722","2,433","2,318","2,271","2,092","1,954","1,878",225,142,106,44,"2,964","2,921","2,725","2,598","2,577","2,487","2,416","2,368","2,367","2,290","2,259","2,132","2,019",All
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Allan Domb,Blondell Reynolds Brown,Helen Gym,William K Greenlee,Derek S Green,Al Taubenberger,Daniel Tinney,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,Kai Scott,Ken Powell,Mia Roberts Perez,Abbe Fletman,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,1
Allan Domb,2,23,27,26,22,7,5,3,5,3,1,0,0,0,31,29,31,29,30,27,27,26,25,25,24,23,4,1
Blondell Reynolds Brown,,0,25,26,23,0,0,2,0,0,0,0,0,0,26,28,26,25,23,20,24,21,21,21,21,19,1,1
Helen Gym,,,0,26,24,1,1,3,0,0,0,0,0,0,28,26,28,26,25,22,25,22,21,22,22,20,1,1
William K Greenlee,,,,0,25,3,1,5,3,0,1,0,0,0,29,28,27,28,25,23,25,23,24,23,22,20,4,1
Derek S Green,,,,,0,1,1,4,0,0,0,0,0,0,26,24,24,23,23,20,24,20,20,20,19,17,2,1
Al Taubenberger,,,,,,6,14,13,12,12,0,0,0,0,5,5,4,4,5,6,3,5,5,5,4,5,13,1
Daniel Tinney,,,,,,,5,12,10,12,0,0,0,0,4,4,6,4,5,6,3,5,5,4,5,4,12,1
Dennis M O Brien,,,,,,,,0,8,10,0,0,0,0,6,6,5,5,5,7,4,6,6,5,4,4,12,1
David Oh,,,,,,,,,0,9,1,0,0,0,5,5,4,5,4,5,3,3,5,4,4,4,9,1
Terry Tracy,,,,,,,,,,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,9,1
Andrew C Stober,,,,,,,,,,,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
John Staggs,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,0,33,34,33,31,30,31,28,29,29,27,25,4,1
Ken Powell,,,,,,,,,,,,,,,,0,32,32,31,27,30,26,28,27,27,25,3,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,0,32,31,28,30,27,27,28,27,25,3,1
