col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Ken Powell,Vincent Furlong,Tracy B Roman,Kai Scott,Abbe Fletman,Mia Roberts Perez,Michael Fanning,Chris Mallios,Lyris Younge,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,David Oh,Daniel Tinney,Al Taubenberger,Terry Tracy,Dennis M O Brien,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Kristin Combs,Sheila E Armstrong,Andrew C Stober,John Staggs,1
Ken Powell,1,19,62,62,61,59,49,50,54,50,45,47,40,20,18,16,13,18,44,46,44,44,37,4,1,2,1,1
Vincent Furlong,,0,18,18,18,15,20,19,13,20,19,19,10,52,54,50,50,45,9,12,7,7,4,2,2,1,0,1
Tracy B Roman,,,1,60,60,57,45,48,54,50,47,47,40,16,16,14,14,16,42,44,42,42,36,4,1,2,1,1
Kai Scott,,,,1,61,59,49,50,54,50,47,49,41,16,17,15,13,16,42,45,43,42,37,4,0,2,1,1
Abbe Fletman,,,,,0,60,48,49,54,50,46,48,42,15,15,12,13,14,44,46,42,40,36,4,1,2,1,1
Mia Roberts Perez,,,,,,1,46,48,53,47,44,46,39,15,14,11,11,14,40,45,40,41,35,4,1,2,1,1
Michael Fanning,,,,,,,2,50,40,48,47,48,40,17,15,16,14,17,33,37,34,32,25,3,1,2,1,1
Chris Mallios,,,,,,,,0,43,52,48,49,41,17,18,15,15,16,34,36,34,34,27,4,1,2,1,1
Lyris Younge,,,,,,,,,0,43,41,43,35,15,13,12,10,12,39,39,39,38,36,3,1,1,1,1
Stephanie M Sawyer,,,,,,,,,,0,49,50,41,17,17,15,14,15,35,37,34,34,27,4,1,2,1,1
Scott Diclaudio,,,,,,,,,,,1,47,38,15,14,14,12,14,31,36,32,33,26,3,1,2,1,1
Daine Grey Jr,,,,,,,,,,,,0,40,17,13,14,12,13,33,35,34,31,27,4,1,2,1,1
Rainy Papademetriou,,,,,,,,,,,,,0,10,6,6,7,8,33,30,30,27,24,4,1,2,1,1
David Oh,,,,,,,,,,,,,,2,49,49,50,48,7,8,7,7,6,4,2,1,0,1
Daniel Tinney,,,,,,,,,,,,,,,0,49,55,51,8,8,8,8,3,1,1,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,,1,46,47,5,6,4,6,4,2,1,0,0,1
Terry Tracy,,,,,,,,,,,,,,,,,0,46,7,4,5,2,2,3,1,1,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,,0,5,8,6,6,2,1,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,,,,,1,36,38,34,33,5,2,1,1,1
Allan Domb,,,,,,,,,,,,,,,,,,,,1,38,41,34,2,0,1,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,0,38,33,1,1,1,1,1
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,0,33,1,1,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1
