col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Kai Scott,Ken Powell,Mia Roberts Perez,Abbe Fletman,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,1
Christine Hope,1,34,33,35,34,32,32,32,31,30,29,30,28,28,26,15,1
Joffie C Pittman,,0,33,35,32,34,33,29,29,31,28,29,29,27,24,5,1
Sharon Williams Losier,,,0,32,33,30,31,30,27,29,26,28,27,26,24,5,1
Kai Scott,,,,0,33,34,33,31,30,31,28,29,29,27,25,4,1
Ken Powell,,,,,0,32,32,31,27,30,26,28,27,27,25,3,1
Mia Roberts Perez,,,,,,1,32,31,28,30,27,27,28,27,25,3,1
Abbe Fletman,,,,,,,1,29,28,30,27,28,28,27,24,3,1
Tracy B Roman,,,,,,,,0,26,28,25,26,26,26,26,3,1
Stephanie M Sawyer,,,,,,,,,0,25,29,29,28,26,24,6,1
Lyris Younge,,,,,,,,,,0,25,26,26,26,23,2,1
Chris Mallios,,,,,,,,,,,0,28,28,26,23,5,1
Daine Grey Jr,,,,,,,,,,,,0,28,27,24,5,1
Michael Fanning,,,,,,,,,,,,,0,27,24,4,1
Rainy Papademetriou,,,,,,,,,,,,,,0,24,3,1
Scott Diclaudio,,,,,,,,,,,,,,,0,2,1
Vincent Furlong,,,,,,,,,,,,,,,,2,1
Total,51,38,36,38,37,37,34,34,32,31,30,30,29,28,26,17,1
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Tracy B Roman,Kai Scott,Ken Powell,Abbe Fletman,Mia Roberts Perez,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Chris Mallios,Rainy Papademetriou,Vincent Furlong,2
Christine Hope,1,25,25,26,25,24,24,23,23,21,20,21,21,20,17,11,2
Sharon Williams Losier,,0,26,26,25,25,24,22,24,23,21,21,21,20,17,7,2
Joffie C Pittman,,,1,26,25,24,24,23,23,21,20,21,21,20,17,7,2
Tracy B Roman,,,,0,25,23,24,23,24,21,20,20,20,19,17,7,2
