col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Blondell Reynolds Brown,Allan Domb,Derek S Green,William K Greenlee,Helen Gym,Al Taubenberger,Daniel Tinney,David Oh,Dennis M O Brien,Kristin Combs,Terry Tracy,Andrew C Stober,John Staggs,Sheila E Armstrong,1
Kevin M Dougherty,5,35,33,0,0,0,0,39,36,36,36,34,0,0,0,0,1,0,0,0,0,1
David Wecht,,4,34,0,0,0,0,35,36,34,34,33,0,0,0,0,1,0,0,0,0,1
Christine Donohue,,,2,0,0,0,0,33,32,33,32,31,0,0,0,0,1,0,0,0,0,1
Anne Covey,,,,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
Judy Olson,,,,,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
Mike George,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blondell Reynolds Brown,,,,,,,,0,35,35,35,34,0,0,0,0,0,0,0,0,0,1
Allan Domb,,,,,,,,,0,34,35,33,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,,,,,,,,0,34,34,0,0,0,0,0,0,0,0,0,1
William K Greenlee,,,,,,,,,,,0,33,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
Al Taubenberger,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,1
Daniel Tinney,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1
David Oh,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,0,0,1,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Terry Tracy,,,,,,,,,,,,,,,,,,0,0,0,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,,,0,0,0,1
John Staggs,,,,,,,,,,,,,,,,,,,,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,1
Total,52,42,39,1,1,1,0,41,39,38,38,36,1,1,1,1,1,1,0,0,0,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Allan Domb,Derek S Green,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Daniel Tinney,Al Taubenberger,David Oh,Dennis M O Brien,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,Terry Tracy,2
Kevin M Dougherty,4,16,16,1,0,0,0,21,18,18,17,16,2,1,1,1,0,0,0,0,0,2
David Wecht,,1,16,0,0,0,0,16,16,16,17,16,0,0,0,0,0,0,0,0,0,2
Christine Donohue,,,0,0,0,0,0,16,16,16,16,16,0,0,0,0,0,0,0,0,0,2
Judy Olson,,,,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2
Anne Covey,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mike George,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
