col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Mia Roberts Perez,Abbe Fletman,Kai Scott,Tracy B Roman,Stephanie M Sawyer,Michael Fanning,Lyris Younge,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,All
Kevin M Dougherty,156,"1,433","1,365",87,65,37,41,"1,361","1,334","1,318","1,307","1,306","1,199","1,226","1,235","1,165","1,143","1,140","1,118",256,All
Christine Donohue,,18,"1,443",107,30,12,59,"1,262","1,295","1,289","1,276","1,224","1,170","1,132","1,182","1,150","1,111","1,121","1,060",168,All
David Wecht,,,15,77,12,15,40,"1,224","1,221","1,239","1,228","1,167","1,097","1,090","1,138","1,098","1,066","1,073","1,017",133,All
Judy Olson,,,,3,213,179,15,106,114,113,113,106,129,115,85,113,108,99,95,275,All
Anne Covey,,,,,1,162,9,57,64,55,54,67,75,63,49,55,59,54,55,221,All
Mike George,,,,,,4,8,46,41,38,38,46,50,46,34,38,46,38,42,195,All
Paul P Panepinto,,,,,,,1,51,54,48,49,48,53,48,46,48,43,44,42,35,All
Ken Powell,,,,,,,,0,"1,340","1,355","1,340","1,310","1,220","1,220","1,284","1,192","1,196","1,159","1,146",184,All
Mia Roberts Perez,,,,,,,,,1,"1,366","1,351","1,329","1,237","1,189","1,296","1,202","1,206","1,199","1,129",174,All
Abbe Fletman,,,,,,,,,,0,"1,374","1,315","1,219","1,199","1,289","1,221","1,199","1,181","1,133",167,All
Kai Scott,,,,,,,,,,,0,"1,292","1,203","1,191","1,272","1,224","1,189","1,188","1,116",170,All
Tracy B Roman,,,,,,,,,,,,0,"1,204","1,179","1,297","1,163","1,166","1,131","1,149",189,All
Stephanie M Sawyer,,,,,,,,,,,,,0,"1,218","1,151","1,205","1,213","1,182","1,146",203,All
Michael Fanning,,,,,,,,,,,,,,0,"1,146","1,215","1,196","1,158","1,156",195,All
Lyris Younge,,,,,,,,,,,,,,,0,"1,133","1,145","1,110","1,119",153,All
Chris Mallios,,,,,,,,,,,,,,,,1,"1,190","1,168","1,131",171,All
Daine Grey Jr,,,,,,,,,,,,,,,,,0,"1,159","1,130",179,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,0,"1,100",147,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,161,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,2,All
Total,"2,059","1,662","1,549",373,262,222,93,"1,504","1,497","1,470","1,465","1,446","1,353","1,348","1,347","1,307","1,271","1,261","1,224",499,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Anne Covey,Paul P Panepinto,Mike George,Mia Roberts Perez,Abbe Fletman,Kai Scott,Ken Powell,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Tracy B Roman,Lyris Younge,Michael Fanning,Scott Diclaudio,Vincent Furlong,1
Christine Donohue,1,67,69,8,3,6,0,66,66,66,65,63,59,61,61,62,61,60,57,7,1
Kevin M Dougherty,,2,60,1,1,3,0,59,59,59,61,56,57,55,55,56,55,55,51,7,1
David Wecht,,,0,5,1,3,1,56,58,58,56,51,51,53,52,53,52,51,49,4,1
Judy Olson,,,,0,6,1,5,7,5,6,4,5,4,5,6,5,5,5,4,7,1
Anne Covey,,,,,0,0,5,2,1,1,1,3,1,1,1,2,2,1,1,7,1
Paul P Panepinto,,,,,,1,1,6,6,6,6,5,4,5,5,6,6,5,5,2,1
Mike George,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
Mia Roberts Perez,,,,,,,,0,66,65,64,63,61,61,63,62,62,61,56,5,1
Abbe Fletman,,,,,,,,,0,68,65,62,60,63,61,63,63,62,57,4,1
Kai Scott,,,,,,,,,,0,65,60,59,63,62,62,62,62,58,5,1
Ken Powell,,,,,,,,,,,0,61,62,62,61,61,61,61,58,8,1
Stephanie M Sawyer,,,,,,,,,,,,0,62,62,62,59,60,62,58,6,1
Daine Grey Jr,,,,,,,,,,,,,0,61,61,57,57,61,56,6,1
Chris Mallios,,,,,,,,,,,,,,0,62,57,58,63,59,5,1
Rainy Papademetriou,,,,,,,,,,,,,,,0,57,58,63,58,5,1
Tracy B Roman,,,,,,,,,,,,,,,,0,62,57,57,5,1
Lyris Younge,,,,,,,,,,,,,,,,,0,58,56,4,1
Michael Fanning,,,,,,,,,,,,,,,,,,0,58,5,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,5,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1
Total,83,79,71,13,8,8,6,71,70,70,70,67,66,65,65,65,64,64,59,15,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Mia Roberts Perez,Ken Powell,Lyris Younge,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Tracy B Roman,Chris Mallios,Kai Scott,Michael Fanning,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,2
Kevin M Dougherty,0,24,23,1,0,0,0,24,24,23,22,22,22,23,22,21,22,22,19,3,2
Christine Donohue,,0,24,1,0,0,0,23,23,23,23,22,23,23,21,22,22,22,20,2,2
David Wecht,,,1,0,0,0,0,23,23,22,23,21,22,23,21,21,22,22,19,2,2
Judy Olson,,,,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
Anne Covey,,,,,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
Mike George,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mia Roberts Perez,,,,,,,,0,23,23,21,22,22,22,21,22,21,21,20,2,2
