col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Tracy B Roman,Rainy Papademetriou,Chris Mallios,Michael Fanning,Stephanie M Sawyer,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,All
Christine Hope,53,"1,616","1,689","1,668","1,631","1,599","1,613","1,620","1,423","1,435","1,442","1,448","1,517","1,384","1,388",447,All
Joffie C Pittman,,11,"1,639","1,605","1,671","1,667","1,641","1,526","1,449","1,446","1,388","1,456","1,484","1,409","1,315",184,All
Sharon Williams Losier,,,13,"1,626","1,584","1,563","1,585","1,568","1,390","1,395","1,375","1,398","1,495","1,347","1,334",181,All
Ken Powell,,,,31,"1,646","1,650","1,686","1,586","1,465","1,485","1,479","1,449","1,532","1,439","1,363",196,All
Mia Roberts Perez,,,,,27,"1,731","1,679","1,606","1,488","1,469","1,421","1,492","1,547","1,453","1,339",170,All
Kai Scott,,,,,,6,"1,709","1,576","1,492","1,482","1,419","1,481","1,556","1,456","1,334",167,All
Abbe Fletman,,,,,,,4,"1,570","1,505","1,524","1,468","1,470","1,538","1,449","1,332",175,All
Tracy B Roman,,,,,,,,19,"1,351","1,368","1,349","1,418","1,550","1,370","1,360",192,All
Rainy Papademetriou,,,,,,,,,11,"1,509","1,463","1,456","1,327","1,435","1,326",160,All
Chris Mallios,,,,,,,,,,4,"1,469","1,467","1,330","1,441","1,364",178,All
Michael Fanning,,,,,,,,,,,28,"1,438","1,317","1,426","1,350",180,All
Stephanie M Sawyer,,,,,,,,,,,,4,"1,348","1,480","1,362",189,All
Lyris Younge,,,,,,,,,,,,,3,"1,344","1,308",145,All
Daine Grey Jr,,,,,,,,,,,,,,1,"1,344",175,All
Scott Diclaudio,,,,,,,,,,,,,,,19,189,All
Vincent Furlong,,,,,,,,,,,,,,,,29,All
Total,"2,273","1,869","1,859","1,942","1,925","1,866","1,858","1,757","1,651","1,646","1,641","1,625","1,609","1,540","1,488",516,All
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Mia Roberts Perez,Kai Scott,Ken Powell,Tracy B Roman,Abbe Fletman,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Lyris Younge,Daine Grey Jr,Vincent Furlong,1
Christine Hope,4,66,65,69,66,70,72,58,58,55,59,56,60,60,55,16,1
Joffie C Pittman,,1,70,78,75,69,67,68,64,61,63,61,57,63,61,9,1
Sharon Williams Losier,,,2,69,66,68,67,57,57,56,59,57,61,62,57,8,1
Mia Roberts Perez,,,,1,77,72,72,68,66,65,66,63,59,65,62,13,1
Kai Scott,,,,,1,68,69,67,64,61,62,61,57,63,60,9,1
Ken Powell,,,,,,1,70,60,59,57,61,58,60,63,59,11,1
Tracy B Roman,,,,,,,0,61,59,58,62,56,59,65,58,12,1
Abbe Fletman,,,,,,,,0,60,56,59,55,53,56,58,9,1
Chris Mallios,,,,,,,,,0,65,63,60,57,54,61,10,1
Rainy Papademetriou,,,,,,,,,,1,60,57,55,54,59,8,1
Stephanie M Sawyer,,,,,,,,,,,0,63,58,55,63,10,1
Michael Fanning,,,,,,,,,,,,0,57,52,60,8,1
Scott Diclaudio,,,,,,,,,,,,,1,53,57,10,1
Lyris Younge,,,,,,,,,,,,,,0,55,7,1
Daine Grey Jr,,,,,,,,,,,,,,,0,8,1
Vincent Furlong,,,,,,,,,,,,,,,,1,1
Total,88,84,79,88,83,80,78,73,73,69,69,66,66,65,64,19,1
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Tracy B Roman,Rainy Papademetriou,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,2
Christine Hope,2,102,103,105,103,101,97,100,93,96,93,88,90,86,88,25,2
Joffie C Pittman,,1,105,107,110,106,100,99,96,97,95,94,90,87,90,13,2
Sharon Williams Losier,,,0,102,103,101,105,102,93,99,94,91,92,89,89,13,2
Mia Roberts Perez,,,,1,116,111,103,104,100,101,95,94,93,87,91,12,2
Kai Scott,,,,,1,112,103,103,100,101,95,96,92,87,91,12,2
Abbe Fletman,,,,,,0,105,102,98,100,95,97,93,87,91,12,2
Ken Powell,,,,,,,1,101,92,99,93,93,91,88,89,12,2
Tracy B Roman,,,,,,,,2,90,99,93,90,91,88,88,13,2
Rainy Papademetriou,,,,,,,,,0,88,97,97,94,90,92,12,2
Lyris Younge,,,,,,,,,,1,90,87,88,85,86,10,2
Stephanie M Sawyer,,,,,,,,,,,0,95,93,90,93,14,2
Chris Mallios,,,,,,,,,,,,0,94,88,91,12,2
Michael Fanning,,,,,,,,,,,,,2,89,91,13,2
Scott Diclaudio,,,,,,,,,,,,,,2,86,11,2
Daine Grey Jr,,,,,,,,,,,,,,,0,11,2
Vincent Furlong,,,,,,,,,,,,,,,,1,2
Total,128,117,115,124,122,117,112,112,108,103,102,100,99,97,94,26,2
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ken Powell,Abbe Fletman,Mia Roberts Perez,Kai Scott,Rainy Papademetriou,Chris Mallios,Michael Fanning,Tracy B Roman,Stephanie M Sawyer,Daine Grey Jr,Lyris Younge,Scott Diclaudio,Vincent Furlong,3
Christine Hope,5,96,106,108,103,102,98,95,98,97,101,90,88,94,88,34,3
Joffie C Pittman,,0,96,103,105,108,108,96,98,90,95,96,93,90,85,12,3
Sharon Williams Losier,,,1,104,102,95,97,92,93,92,98,85,84,91,84,13,3
Ken Powell,,,,2,119,104,105,109,109,110,97,94,94,92,86,13,3
Abbe Fletman,,,,,0,106,112,111,113,107,95,92,94,93,81,11,3
Mia Roberts Perez,,,,,,1,116,100,99,93,100,99,97,96,86,14,3
Kai Scott,,,,,,,1,104,101,93,100,98,97,97,84,13,3
Rainy Papademetriou,,,,,,,,1,110,108,86,95,96,84,83,11,3
Chris Mallios,,,,,,,,,0,105,87,96,98,85,87,13,3
Michael Fanning,,,,,,,,,,1,85,93,94,83,83,11,3
Tracy B Roman,,,,,,,,,,,1,90,87,96,86,14,3
Stephanie M Sawyer,,,,,,,,,,,,0,98,85,86,14,3
Daine Grey Jr,,,,,,,,,,,,,1,86,85,13,3
Lyris Younge,,,,,,,,,,,,,,0,83,11,3
Scott Diclaudio,,,,,,,,,,,,,,,1,14,3
Vincent Furlong,,,,,,,,,,,,,,,,4,3
Total,145,118,117,138,134,125,124,124,120,117,108,105,101,98,92,38,3
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Kai Scott,Ken Powell,Mia Roberts Perez,Abbe Fletman,Scott Diclaudio,Stephanie M Sawyer,Tracy B Roman,Chris Mallios,Rainy Papademetriou,Michael Fanning,Daine Grey Jr,Lyris Younge,Vincent Furlong,4
Christine Hope,1,95,100,93,94,91,88,96,91,97,87,88,89,87,87,45,4
Joffie C Pittman,,1,94,95,93,94,93,83,87,86,89,91,85,88,82,16,4
Sharon Williams Losier,,,2,87,87,86,84,85,83,90,79,82,79,81,82,14,4
Kai Scott,,,,0,95,98,100,85,90,90,91,92,86,90,87,11,4
Ken Powell,,,,,4,94,94,85,89,88,89,89,88,90,85,14,4
Mia Roberts Perez,,,,,,4,96,86,91,90,90,92,87,90,87,12,4
Abbe Fletman,,,,,,,1,83,88,87,91,91,87,91,86,11,4
Scott Diclaudio,,,,,,,,3,87,87,87,86,87,87,82,17,4
Stephanie M Sawyer,,,,,,,,,0,85,89,90,87,90,81,10,4
Tracy B Roman,,,,,,,,,,0,82,84,81,83,85,14,4
Chris Mallios,,,,,,,,,,,0,92,90,91,79,13,4
Rainy Papademetriou,,,,,,,,,,,,0,88,91,81,11,4
Michael Fanning,,,,,,,,,,,,,0,91,80,14,4
Daine Grey Jr,,,,,,,,,,,,,,0,83,13,4
Lyris Younge,,,,,,,,,,,,,,,1,8,4
Vincent Furlong,,,,,,,,,,,,,,,,1,4
Total,146,112,104,109,108,108,102,102,100,100,99,98,96,95,90,48,4
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ken Powell,Mia Roberts Perez,Abbe Fletman,Kai Scott,Lyris Younge,Tracy B Roman,Stephanie M Sawyer,Scott Diclaudio,Michael Fanning,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Vincent Furlong,5
Christine Hope,1,52,52,52,49,49,50,48,46,38,35,36,37,36,36,9,5
Joffie C Pittman,,0,53,52,52,52,51,49,47,39,37,39,38,38,37,1,5
Sharon Williams Losier,,,0,51,50,50,50,49,47,38,37,37,37,37,36,0,5
Ken Powell,,,,0,52,52,50,48,47,38,37,38,39,38,38,0,5
Mia Roberts Perez,,,,,0,51,49,47,47,38,36,38,38,38,36,0,5
Abbe Fletman,,,,,,0,51,49,47,38,36,38,38,38,37,0,5
Kai Scott,,,,,,,0,49,46,38,36,37,38,38,37,0,5
Lyris Younge,,,,,,,,0,45,37,36,36,37,37,36,0,5
Tracy B Roman,,,,,,,,,0,35,34,34,34,34,34,0,5
Stephanie M Sawyer,,,,,,,,,,1,36,38,37,37,36,1,5
Scott Diclaudio,,,,,,,,,,,2,36,36,36,35,0,5
Michael Fanning,,,,,,,,,,,,0,37,37,36,0,5
