col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Council At Large,,,,,,,,,,,,,,All
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,All
Helen Gym,156,"3,375","3,338","3,063","2,906",999,512,503,225,227,117,460,162,105,All
Allan Domb,,252,"3,027","2,793","2,589",755,485,502,345,268,188,203,92,32,All
Derek S Green,,,65,"2,893","2,778",684,270,351,135,176,82,285,63,42,All
William K Greenlee,,,,36,"2,731",400,295,136,161,152,77,232,60,40,All
Blondell Reynolds Brown,,,,,63,381,232,116,84,100,43,248,58,48,All
Andrew C Stober,,,,,,54,140,404,119,91,47,343,158,91,All
David Oh,,,,,,,45,548,584,592,503,79,56,18,All
Terry Tracy,,,,,,,,23,590,519,546,63,54,10,All
Al Taubenberger,,,,,,,,,19,550,530,56,55,11,All
Dennis M O Brien,,,,,,,,,,18,517,45,33,5,All
Daniel Tinney,,,,,,,,,,,8,16,21,4,All
Kristin Combs,,,,,,,,,,,,9,183,129,All
Sheila E Armstrong,,,,,,,,,,,,,4,80,All
John Staggs,,,,,,,,,,,,,,1,All
Total,"4,597","4,276","3,793","3,462","3,304","1,380","1,309","1,232",963,904,725,657,295,165,All
,Council At Large,,,,,,,,,,,,,,1
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,Dennis M O Brien,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,1
Helen Gym,10,189,195,189,172,35,30,24,17,45,14,16,6,4,1
Allan Domb,,19,167,156,143,35,24,20,20,30,18,9,4,2,1
Derek S Green,,,4,167,163,21,21,15,5,33,7,10,6,2,1
William K Greenlee,,,,4,161,10,20,13,11,21,5,13,6,2,1
Blondell Reynolds Brown,,,,,4,12,13,14,5,20,4,9,2,0,1
Terry Tracy,,,,,,0,32,32,35,17,36,2,1,1,1
Dennis M O Brien,,,,,,,2,35,32,4,34,4,1,1,1
David Oh,,,,,,,,1,33,2,35,2,0,1,1
Al Taubenberger,,,,,,,,,2,2,36,0,1,1,1
Andrew C Stober,,,,,,,,,,1,1,13,4,5,1
Daniel Tinney,,,,,,,,,,,0,1,2,1,1
Kristin Combs,,,,,,,,,,,,0,8,8,1
Sheila E Armstrong,,,,,,,,,,,,,1,6,1
John Staggs,,,,,,,,,,,,,,0,1
Total,265,241,221,212,193,72,69,62,56,55,53,25,14,9,1
,Council At Large,,,,,,,,,,,,,,2
,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Terry Tracy,Blondell Reynolds Brown,Andrew C Stober,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,2
Allan Domb,13,100,91,64,50,58,50,25,22,7,7,6,6,1,2
Helen Gym,,3,102,76,39,67,41,20,13,4,3,8,2,1,2
Derek S Green,,,3,67,34,68,39,11,4,8,3,8,3,1,2
William K Greenlee,,,,1,7,61,6,10,6,5,3,2,2,0,2
Terry Tracy,,,,,1,3,42,25,34,21,26,2,2,1,2
Blondell Reynolds Brown,,,,,,0,9,7,3,2,1,3,2,0,2
Andrew C Stober,,,,,,,3,6,8,3,3,5,2,2,2
David Oh,,,,,,,,0,33,26,20,3,3,0,2
Al Taubenberger,,,,,,,,,1,22,23,1,3,0,2
Dennis M O Brien,,,,,,,,,,1,19,2,1,0,2
Daniel Tinney,,,,,,,,,,,0,0,0,0,2
Kristin Combs,,,,,,,,,,,,0,5,1,2
Sheila E Armstrong,,,,,,,,,,,,,0,1,2
John Staggs,,,,,,,,,,,,,,0,2
Total,151,137,122,86,80,77,64,55,49,34,27,13,9,2,2
,Council At Large,,,,,,,,,,,,,,3
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,Andrew C Stober,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,3
Helen Gym,4,157,142,127,117,47,56,19,14,15,4,10,6,1,3
Allan Domb,,15,116,101,91,41,43,27,23,19,12,8,9,0,3
Derek S Green,,,3,110,99,33,37,7,5,7,4,3,4,1,3
William K Greenlee,,,,2,100,13,14,10,5,7,3,3,2,0,3
Blondell Reynolds Brown,,,,,0,7,13,7,4,6,0,4,5,1,3
Terry Tracy,,,,,,1,37,31,35,28,29,4,2,0,3
Andrew C Stober,,,,,,,0,9,8,8,1,9,7,0,3
David Oh,,,,,,,,3,30,29,27,3,2,0,3
Al Taubenberger,,,,,,,,,2,29,29,1,1,0,3
Dennis M O Brien,,,,,,,,,,1,23,1,2,0,3
Daniel Tinney,,,,,,,,,,,0,0,0,0,3
Kristin Combs,,,,,,,,,,,,0,4,1,3
Sheila E Armstrong,,,,,,,,,,,,,0,0,3
John Staggs,,,,,,,,,,,,,,0,3
Total,210,201,153,136,121,89,68,57,53,47,37,15,11,1,3
,Council At Large,,,,,,,,,,,,,,4
,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,4
Helen Gym,10,148,142,123,122,60,27,21,16,13,4,29,7,5,4
Allan Domb,,12,120,102,107,39,25,21,23,12,6,14,4,1,4
Derek S Green,,,1,109,109,33,17,15,7,10,5,17,1,3,4
Blondell Reynolds Brown,,,,0,108,21,5,12,6,9,4,11,2,4,4
William K Greenlee,,,,,0,19,7,9,12,7,1,6,0,1,4
Andrew C Stober,,,,,,3,22,5,5,6,2,23,8,4,4
Terry Tracy,,,,,,,0,29,34,27,27,3,3,0,4
David Oh,,,,,,,,1,36,33,25,0,3,0,4
Al Taubenberger,,,,,,,,,0,30,25,0,2,0,4
Dennis M O Brien,,,,,,,,,,0,27,1,1,0,4
Daniel Tinney,,,,,,,,,,,0,1,1,0,4
Kristin Combs,,,,,,,,,,,,0,4,6,4
Sheila E Armstrong,,,,,,,,,,,,,1,3,4
John Staggs,,,,,,,,,,,,,,0,4
Total,211,181,155,138,132,75,62,59,53,47,33,30,11,7,4
,Council At Large,,,,,,,,,,,,,,5
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,David Oh,Kristin Combs,Andrew C Stober,Dennis M O Brien,Al Taubenberger,Terry Tracy,Daniel Tinney,John Staggs,Sheila E Armstrong,5
Helen Gym,6,97,119,111,105,33,45,29,4,4,13,0,7,5,5
Allan Domb,,9,93,91,79,29,15,21,16,20,14,9,1,2,5
Derek S Green,,,7,118,107,12,40,18,5,6,7,1,1,1,5
William K Greenlee,,,,2,108,15,39,11,13,10,5,2,2,2,5
Blondell Reynolds Brown,,,,,0,10,35,10,5,3,0,0,4,0,5
David Oh,,,,,,5,3,7,24,24,16,17,3,2,5
Kristin Combs,,,,,,,1,15,2,0,2,0,8,7,5
Andrew C Stober,,,,,,,,1,4,1,10,0,5,7,5
Dennis M O Brien,,,,,,,,,2,21,13,18,1,1,5
Al Taubenberger,,,,,,,,,,0,12,18,0,0,5
Terry Tracy,,,,,,,,,,,1,12,1,1,5
Daniel Tinney,,,,,,,,,,,,0,0,0,5
John Staggs,,,,,,,,,,,,,0,4,5
Sheila E Armstrong,,,,,,,,,,,,,,0,5
Total,177,148,148,143,124,72,60,47,37,33,33,21,10,9,5
,Council At Large,,,,,,,,,,,,,,6
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,Kristin Combs,Al Taubenberger,David Oh,Dennis M O Brien,Sheila E Armstrong,Daniel Tinney,John Staggs,6
Helen Gym,1,142,134,127,123,58,23,20,8,15,7,9,4,6,6
Allan Domb,,5,122,115,112,46,25,7,13,15,5,4,5,1,6
Derek S Green,,,3,115,117,40,15,10,6,8,4,3,4,0,6
William K Greenlee,,,,2,117,30,6,8,7,9,5,3,3,2,6
Blondell Reynolds Brown,,,,,1,28,3,12,2,10,5,3,3,5,6
Andrew C Stober,,,,,,2,22,22,7,6,5,17,3,4,6
Terry Tracy,,,,,,,1,1,15,13,8,5,11,0,6
Kristin Combs,,,,,,,,2,3,2,4,13,1,8,6
Al Taubenberger,,,,,,,,,3,11,14,4,12,0,6
David Oh,,,,,,,,,,1,10,4,7,0,6
Dennis M O Brien,,,,,,,,,,,0,3,9,2,6
Sheila E Armstrong,,,,,,,,,,,,0,2,3,6
Daniel Tinney,,,,,,,,,,,,,0,0,6
John Staggs,,,,,,,,,,,,,,0,6
Total,184,171,151,143,139,85,41,33,32,32,24,21,17,9,6
,Council At Large,,,,,,,,,,,,,,7
,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,David Oh,Terry Tracy,Dennis M O Brien,Daniel Tinney,Kristin Combs,Al Taubenberger,Sheila E Armstrong,John Staggs,7
Helen Gym,4,104,101,93,90,34,19,12,6,5,18,1,6,2,7
Allan Domb,,4,95,84,86,24,18,13,12,8,6,5,0,1,7
Derek S Green,,,2,86,83,26,12,6,5,1,13,2,2,2,7
Blondell Reynolds Brown,,,,4,75,22,9,2,4,1,10,2,5,1,7
William K Greenlee,,,,,1,14,12,2,3,2,8,1,2,1,7
Andrew C Stober,,,,,,2,2,6,4,3,14,2,1,2,7
David Oh,,,,,,,0,18,19,16,3,16,3,0,7
Terry Tracy,,,,,,,,0,16,16,1,17,2,0,7
Dennis M O Brien,,,,,,,,,0,16,0,17,0,0,7
Daniel Tinney,,,,,,,,,,0,0,16,0,0,7
Kristin Combs,,,,,,,,,,,0,0,3,2,7
Al Taubenberger,,,,,,,,,,,,0,0,0,7
Sheila E Armstrong,,,,,,,,,,,,,0,0,7
John Staggs,,,,,,,,,,,,,,0,7
Total,138,127,115,105,102,46,39,30,26,22,21,20,6,3,7
,Council At Large,,,,,,,,,,,,,,8
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Terry Tracy,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,8
Helen Gym,7,151,148,146,133,38,20,19,6,8,1,14,10,4,8
Allan Domb,,11,139,131,122,24,17,19,11,8,6,5,4,0,8
Derek S Green,,,0,138,129,25,13,13,6,2,3,8,4,3,8
William K Greenlee,,,,1,130,13,15,7,6,4,2,7,3,2,8
Blondell Reynolds Brown,,,,,3,13,6,3,0,1,1,8,4,2,8
Andrew C Stober,,,,,,5,9,13,3,3,0,10,6,1,8
David Oh,,,,,,,2,17,19,17,15,3,2,0,8
Terry Tracy,,,,,,,,0,17,16,17,2,2,0,8
Dennis M O Brien,,,,,,,,,1,17,18,0,3,0,8
Al Taubenberger,,,,,,,,,,0,16,1,3,0,8
Daniel Tinney,,,,,,,,,,,0,1,2,0,8
Kristin Combs,,,,,,,,,,,,0,6,3,8
Sheila E Armstrong,,,,,,,,,,,,,0,1,8
John Staggs,,,,,,,,,,,,,,0,8
Total,201,183,165,160,147,52,43,38,29,26,21,20,13,4,8
,Council At Large,,,,,,,,,,,,,,9
,Helen Gym,Allan Domb,William K Greenlee,Derek S Green,Blondell Reynolds Brown,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,9
Helen Gym,5,124,128,134,125,18,13,11,9,7,24,11,6,3,9
Allan Domb,,7,113,109,109,22,8,12,8,9,15,4,5,2,9
William K Greenlee,,,3,121,125,18,5,7,9,5,11,7,4,1,9
Derek S Green,,,,3,121,15,8,7,6,2,13,8,1,1,9
Blondell Reynolds Brown,,,,,1,11,4,5,6,3,14,8,3,1,9
David Oh,,,,,,0,35,36,34,30,4,2,2,0,9
Terry Tracy,,,,,,,1,33,30,32,9,1,1,0,9
Al Taubenberger,,,,,,,,0,30,36,2,3,2,0,9
Dennis M O Brien,,,,,,,,,1,32,1,1,1,0,9
Daniel Tinney,,,,,,,,,,0,1,0,0,0,9
Andrew C Stober,,,,,,,,,,,1,6,3,3,9
Kristin Combs,,,,,,,,,,,,0,5,2,9
Sheila E Armstrong,,,,,,,,,,,,,0,3,9
John Staggs,,,,,,,,,,,,,,0,9
Total,168,155,148,147,140,65,49,47,44,40,33,17,9,4,9
,Council At Large,,,,,,,,,,,,,,10
,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,10
Allan Domb,6,53,46,46,39,14,9,13,10,9,12,2,0,2,10
Helen Gym,,1,55,50,49,12,7,8,6,7,19,5,1,2,10
Derek S Green,,,0,47,46,7,4,5,4,3,10,3,1,0,10
William K Greenlee,,,,1,45,3,4,6,5,2,7,1,0,0,10
Blondell Reynolds Brown,,,,,0,2,4,2,2,2,9,3,1,0,10
Terry Tracy,,,,,,0,20,14,19,18,6,0,1,0,10
Al Taubenberger,,,,,,,0,12,17,17,2,0,1,0,10
David Oh,,,,,,,,1,19,16,0,0,0,0,10
Dennis M O Brien,,,,,,,,,0,18,1,1,0,0,10
Daniel Tinney,,,,,,,,,,1,1,1,1,0,10
Andrew C Stober,,,,,,,,,,,0,5,1,2,10
Kristin Combs,,,,,,,,,,,,0,1,2,10
John Staggs,,,,,,,,,,,,,0,0,10
Sheila E Armstrong,,,,,,,,,,,,,,0,10
Total,75,75,60,59,55,35,29,29,28,26,22,6,2,2,10
,Council At Large,,,,,,,,,,,,,,11
,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,11
Allan Domb,13,106,108,101,99,16,16,11,13,5,6,6,4,1,11
Helen Gym,,3,111,107,102,26,12,10,10,4,5,12,8,3,11
Derek S Green,,,2,104,101,12,5,4,8,3,2,6,4,2,11
William K Greenlee,,,,3,107,7,11,3,9,1,1,7,3,0,11
Blondell Reynolds Brown,,,,,4,9,8,4,5,1,1,7,1,2,11
Andrew C Stober,,,,,,3,4,9,5,3,2,11,9,4,11
David Oh,,,,,,,0,12,17,14,14,3,2,0,11
Terry Tracy,,,,,,,,3,12,14,11,1,2,0,11
Al Taubenberger,,,,,,,,,0,12,14,3,1,0,11
Dennis M O Brien,,,,,,,,,,1,15,1,1,0,11
Daniel Tinney,,,,,,,,,,,1,0,0,0,11
Kristin Combs,,,,,,,,,,,,0,6,5,11
Sheila E Armstrong,,,,,,,,,,,,,0,2,11
John Staggs,,,,,,,,,,,,,,0,11
Total,146,144,130,125,123,36,32,30,29,21,19,19,11,5,11
,Council At Large,,,,,,,,,,,,,,12
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,David Oh,Terry Tracy,Andrew C Stober,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,12
Helen Gym,4,124,120,105,101,66,16,29,9,5,3,8,2,1,12
Allan Domb,,12,125,107,101,12,16,27,16,6,3,4,4,1,12
Derek S Green,,,2,109,107,11,18,24,12,5,3,6,2,0,12
William K Greenlee,,,,2,108,11,7,15,8,2,4,4,2,1,12
Blondell Reynolds Brown,,,,,3,8,10,14,4,1,0,7,2,0,12
David Oh,,,,,,2,18,2,18,13,14,2,0,0,12
Terry Tracy,,,,,,,1,11,21,15,14,2,0,0,12
Andrew C Stober,,,,,,,,3,2,3,2,5,1,1,12
Al Taubenberger,,,,,,,,,2,15,17,2,0,0,12
Dennis M O Brien,,,,,,,,,,3,12,2,1,0,12
Daniel Tinney,,,,,,,,,,,1,1,0,0,12
Kristin Combs,,,,,,,,,,,,0,1,0,12
Sheila E Armstrong,,,,,,,,,,,,,1,1,12
John Staggs,,,,,,,,,,,,,,0,12
Total,202,164,146,129,125,93,44,41,39,27,21,11,5,2,12
,Council At Large,,,,,,,,,,,,,,13
,Helen Gym,Blondell Reynolds Brown,Allan Domb,Derek S Green,William K Greenlee,David Oh,Kristin Combs,Terry Tracy,Andrew C Stober,Dennis M O Brien,Sheila E Armstrong,Al Taubenberger,Daniel Tinney,John Staggs,13
Helen Gym,1,24,21,22,16,5,8,5,4,3,4,3,1,3,13
Blondell Reynolds Brown,,1,21,19,17,4,5,1,1,1,3,1,0,2,13
Allan Domb,,,1,20,16,4,4,1,2,1,2,1,0,1,13
Derek S Green,,,,1,16,3,6,4,3,2,0,1,0,0,13
William K Greenlee,,,,,0,3,2,1,1,1,0,0,1,0,13
David Oh,,,,,,1,1,2,1,4,2,1,2,0,13
Kristin Combs,,,,,,,0,2,4,1,4,0,0,3,13
Terry Tracy,,,,,,,,0,3,4,0,2,3,0,13
Andrew C Stober,,,,,,,,,0,1,1,0,0,0,13
Dennis M O Brien,,,,,,,,,,0,1,2,3,0,13
Sheila E Armstrong,,,,,,,,,,,0,0,0,3,13
Al Taubenberger,,,,,,,,,,,,0,2,0,13
Daniel Tinney,,,,,,,,,,,,,0,0,13
John Staggs,,,,,,,,,,,,,,0,13
Total,35,28,26,26,19,11,11,7,6,6,5,4,3,3,13
,Council At Large,,,,,,,,,,,,,,14
,Helen Gym,Derek S Green,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Andrew C Stober,Kristin Combs,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Sheila E Armstrong,Daniel Tinney,John Staggs,14
Helen Gym,2,94,88,82,79,38,24,12,12,2,4,6,0,4,14
Derek S Green,,0,87,74,76,34,19,5,8,1,1,2,2,1,14
Blondell Reynolds Brown,,,2,69,76,25,18,7,4,0,2,3,0,1,14
Allan Domb,,,,1,68,24,8,6,12,3,2,3,0,1,14
William K Greenlee,,,,,1,9,8,9,3,0,2,2,2,2,14
Andrew C Stober,,,,,,2,24,4,11,2,0,4,0,1,14
Kristin Combs,,,,,,,0,3,4,2,2,7,0,5,14
David Oh,,,,,,,,0,10,8,8,4,8,1,14
Terry Tracy,,,,,,,,,1,8,6,2,8,0,14
Al Taubenberger,,,,,,,,,,0,7,2,6,0,14
Dennis M O Brien,,,,,,,,,,,0,2,6,1,14
Sheila E Armstrong,,,,,,,,,,,,0,1,3,14
Daniel Tinney,,,,,,,,,,,,,0,0,14
John Staggs,,,,,,,,,,,,,,0,14
Total,122,107,101,95,88,55,35,24,24,11,11,11,9,5,14
,Council At Large,,,,,,,,,,,,,,15
,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Kristin Combs,Terry Tracy,Daniel Tinney,Al Taubenberger,Dennis M O Brien,John Staggs,Sheila E Armstrong,15
Helen Gym,6,104,98,94,95,27,12,23,6,2,2,2,10,6,15
Derek S Green,,3,85,87,89,16,9,13,7,4,2,2,4,1,15
Allan Domb,,,2,83,77,16,8,10,5,4,5,3,3,4,15
William K Greenlee,,,,0,86,8,9,13,2,2,4,0,5,2,15
Blondell Reynolds Brown,,,,,3,8,5,13,2,0,1,0,3,0,15
Andrew C Stober,,,,,,1,2,15,8,2,2,0,6,9,15
David Oh,,,,,,,1,3,12,14,12,13,1,2,15
Kristin Combs,,,,,,,,0,1,0,1,0,6,7,15
Terry Tracy,,,,,,,,,2,15,12,13,1,0,15
Daniel Tinney,,,,,,,,,,0,11,14,1,1,15
Al Taubenberger,,,,,,,,,,,0,12,1,1,15
Dennis M O Brien,,,,,,,,,,,,0,0,0,15
John Staggs,,,,,,,,,,,,,0,6,15
Sheila E Armstrong,,,,,,,,,,,,,,0,15
Total,138,115,111,103,101,37,30,28,27,19,18,16,12,10,15
,Council At Large,,,,,,,,,,,,,,16
,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Kristin Combs,Daniel Tinney,Sheila E Armstrong,John Staggs,16
Helen Gym,6,105,102,88,88,38,12,13,9,7,17,4,5,5,16
Allan Domb,,3,92,80,83,23,15,14,11,11,6,5,2,2,16
Derek S Green,,,2,85,87,23,9,10,6,7,11,1,3,1,16
Blondell Reynolds Brown,,,,2,78,16,8,3,2,4,6,1,1,2,16
