col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Mark F Squilla,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Michael Fanning,Lyris Younge,Chris Mallios,Stephanie M Sawyer,Rainy Papademetriou,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,All
Mark F Squilla,"1,840","3,591","3,218","3,116","3,089","3,053","2,903","2,884","2,823","2,805","2,770","2,784","2,678",533,All
Ken Powell,,38,"3,008","2,938","2,983","2,959","2,777","2,845","2,730","2,663","2,658","2,581","2,596",300,All
Mia Roberts Perez,,,14,"2,969","3,023","3,014","2,638","2,859","2,651","2,716","2,625","2,554","2,644",304,All
Tracy B Roman,,,,13,"2,899","2,898","2,603","2,867","2,563","2,638","2,511","2,568","2,553",310,All
Kai Scott,,,,,14,"3,005","2,633","2,839","2,647","2,661","2,609","2,514","2,620",280,All
Abbe Fletman,,,,,,11,"2,620","2,830","2,649","2,656","2,601","2,514","2,610",276,All
Michael Fanning,,,,,,,7,"2,531","2,740","2,666","2,669","2,606","2,625",333,All
Lyris Younge,,,,,,,,5,"2,511","2,530","2,464","2,487","2,501",261,All
Chris Mallios,,,,,,,,,4,"2,663","2,696","2,561","2,612",297,All
Stephanie M Sawyer,,,,,,,,,,0,"2,617","2,570","2,659",307,All
Rainy Papademetriou,,,,,,,,,,,7,"2,492","2,568",259,All
Scott Diclaudio,,,,,,,,,,,,9,"2,511",328,All
Daine Grey Jr,,,,,,,,,,,,,3,281,All
Vincent Furlong,,,,,,,,,,,,,,309,All
Total,"6,393","3,744","3,359","3,238","3,221","3,183","3,005","2,975","2,919","2,904","2,874","2,866","2,766",893,All
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Mark F Squilla,Tracy B Roman,Ken Powell,Kai Scott,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Scott Diclaudio,Rainy Papademetriou,Chris Mallios,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Vincent Furlong,1
Mark F Squilla,20,50,40,39,39,40,38,38,37,35,35,34,34,10,1
Tracy B Roman,,2,37,38,38,38,37,37,35,35,36,35,35,7,1
Ken Powell,,,0,38,37,35,36,33,33,32,32,33,33,5,1
Kai Scott,,,,0,38,36,38,34,35,33,33,34,34,6,1
Lyris Younge,,,,,0,37,36,33,33,32,33,34,33,5,1
Mia Roberts Perez,,,,,,0,34,32,33,31,33,32,31,4,1
Abbe Fletman,,,,,,,0,33,34,33,32,33,33,5,1
Scott Diclaudio,,,,,,,,0,36,35,34,34,35,7,1
Rainy Papademetriou,,,,,,,,,0,34,34,34,34,7,1
Chris Mallios,,,,,,,,,,0,33,33,33,7,1
Stephanie M Sawyer,,,,,,,,,,,0,34,33,6,1
Daine Grey Jr,,,,,,,,,,,,0,34,6,1
Michael Fanning,,,,,,,,,,,,,0,6,1
Vincent Furlong,,,,,,,,,,,,,,4,1
Total,84,53,41,40,40,40,39,39,38,36,36,35,35,15,1
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Mark F Squilla,Mia Roberts Perez,Ken Powell,Abbe Fletman,Kai Scott,Lyris Younge,Rainy Papademetriou,Tracy B Roman,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Mark F Squilla,85,52,53,48,48,47,44,45,44,43,44,44,42,2,2
Mia Roberts Perez,,1,50,48,48,46,44,46,44,44,44,43,41,2,2
Ken Powell,,,0,48,47,46,43,45,43,43,43,43,40,2,2
Abbe Fletman,,,,0,47,46,42,45,43,42,43,43,40,1,2
Kai Scott,,,,,0,45,42,45,43,42,44,43,40,1,2
Lyris Younge,,,,,,0,41,45,42,40,41,41,41,1,2
Rainy Papademetriou,,,,,,,1,41,44,43,42,42,41,0,2
Tracy B Roman,,,,,,,,0,42,41,41,41,41,1,2
Stephanie M Sawyer,,,,,,,,,0,43,43,43,42,1,2
Chris Mallios,,,,,,,,,,0,42,42,40,1,2
Daine Grey Jr,,,,,,,,,,,0,43,40,1,2
Michael Fanning,,,,,,,,,,,,0,41,1,2
Scott Diclaudio,,,,,,,,,,,,,0,1,2
Vincent Furlong,,,,,,,,,,,,,,2,2
Total,142,54,53,48,48,47,46,46,45,44,44,44,43,4,2
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Mark F Squilla,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Mia Roberts Perez,Michael Fanning,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,3
Mark F Squilla,81,137,120,118,117,118,117,117,110,109,108,106,107,18,3
Ken Powell,,2,118,118,118,116,113,117,109,108,108,107,106,11,3
Tracy B Roman,,,0,116,116,115,107,115,106,106,106,106,106,10,3
Kai Scott,,,,0,114,114,109,116,110,108,108,108,104,9,3
Lyris Younge,,,,,0,114,108,114,107,108,107,107,105,10,3
Mia Roberts Perez,,,,,,0,107,116,105,105,105,105,104,8,3
Michael Fanning,,,,,,,1,109,110,108,107,108,106,13,3
Abbe Fletman,,,,,,,,0,108,106,107,107,104,8,3
Daine Grey Jr,,,,,,,,,0,108,108,107,103,11,3
Stephanie M Sawyer,,,,,,,,,,0,106,106,103,9,3
Chris Mallios,,,,,,,,,,,0,106,103,9,3
Rainy Papademetriou,,,,,,,,,,,,0,104,9,3
Scott Diclaudio,,,,,,,,,,,,,0,10,3
Vincent Furlong,,,,,,,,,,,,,,4,3
Total,234,141,123,121,120,120,120,119,113,111,110,109,109,23,3
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Mark F Squilla,Mia Roberts Perez,Abbe Fletman,Tracy B Roman,Ken Powell,Lyris Younge,Kai Scott,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Vincent Furlong,4
Mark F Squilla,24,52,46,49,47,47,44,38,38,38,38,35,37,7,4
Mia Roberts Perez,,0,44,46,45,43,42,36,37,36,36,35,36,4,4
Abbe Fletman,,,1,45,42,43,42,35,37,35,35,35,36,4,4
Tracy B Roman,,,,0,42,45,41,35,37,37,37,34,36,5,4
Ken Powell,,,,,0,42,44,35,34,35,36,34,34,2,4
Lyris Younge,,,,,,0,42,35,35,34,35,33,35,3,4
Kai Scott,,,,,,,0,35,34,33,34,34,34,2,4
Rainy Papademetriou,,,,,,,,0,35,35,35,35,35,2,4
Stephanie M Sawyer,,,,,,,,,0,35,34,34,37,4,4
Michael Fanning,,,,,,,,,,0,36,34,35,3,4
Scott Diclaudio,,,,,,,,,,,0,34,34,3,4
Chris Mallios,,,,,,,,,,,,0,34,2,4
Daine Grey Jr,,,,,,,,,,,,,0,2,4
Vincent Furlong,,,,,,,,,,,,,,12,4
Total,88,53,50,50,48,48,46,39,39,38,38,37,37,21,4
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Mark F Squilla,Ken Powell,Tracy B Roman,Mia Roberts Perez,Lyris Younge,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Daine Grey Jr,Michael Fanning,Vincent Furlong,5
Mark F Squilla,20,63,62,60,59,58,57,54,51,50,50,49,49,7,5
Ken Powell,,4,59,56,57,57,56,50,50,49,46,49,48,3,5
Tracy B Roman,,,1,59,59,58,59,53,50,50,47,48,48,4,5
Mia Roberts Perez,,,,0,59,58,56,50,49,48,47,47,47,3,5
Lyris Younge,,,,,0,58,57,49,48,48,47,47,47,3,5
Abbe Fletman,,,,,,0,56,49,49,48,48,47,47,4,5
Kai Scott,,,,,,,0,49,47,47,45,46,46,2,5
Stephanie M Sawyer,,,,,,,,0,52,52,49,50,50,5,5
Chris Mallios,,,,,,,,,0,51,48,50,49,3,5
Scott Diclaudio,,,,,,,,,,0,48,49,50,4,5
Rainy Papademetriou,,,,,,,,,,,0,47,47,3,5
Daine Grey Jr,,,,,,,,,,,,0,49,3,5
Michael Fanning,,,,,,,,,,,,,0,4,5
Vincent Furlong,,,,,,,,,,,,,,3,5
Total,98,70,66,62,61,60,59,56,53,52,51,50,50,10,5
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Mark F Squilla,Ken Powell,Abbe Fletman,Michael Fanning,Kai Scott,Mia Roberts Perez,Tracy B Roman,Lyris Younge,Scott Diclaudio,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,6
Mark F Squilla,99,110,91,91,91,91,88,86,80,79,76,77,71,14,6
Ken Powell,,1,90,84,87,91,89,88,76,75,75,76,72,8,6
Abbe Fletman,,,1,77,89,92,87,87,75,77,76,78,72,5,6
Michael Fanning,,,,0,74,78,76,73,77,73,75,75,72,8,6
Kai Scott,,,,,1,88,86,84,71,74,75,74,71,2,6
Mia Roberts Perez,,,,,,0,88,86,75,77,76,78,73,6,6
Tracy B Roman,,,,,,,1,87,73,71,72,74,70,5,6
Lyris Younge,,,,,,,,0,74,72,72,73,69,4,6
Scott Diclaudio,,,,,,,,,0,72,73,74,69,5,6
Stephanie M Sawyer,,,,,,,,,,0,74,75,70,3,6
Chris Mallios,,,,,,,,,,,1,75,72,4,6
Daine Grey Jr,,,,,,,,,,,,0,72,6,6
Rainy Papademetriou,,,,,,,,,,,,,0,4,6
Vincent Furlong,,,,,,,,,,,,,,8,6
Total,238,117,97,97,96,95,92,89,83,81,79,79,73,22,6
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,7
,Mark F Squilla,Ken Powell,Michael Fanning,Chris Mallios,Rainy Papademetriou,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Kai Scott,Scott Diclaudio,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Vincent Furlong,7
Mark F Squilla,123,241,180,168,160,93,84,82,82,82,79,78,71,23,7
Ken Powell,,0,165,156,150,86,81,80,80,74,79,72,65,7,7
Michael Fanning,,,0,160,154,68,65,65,66,80,65,74,69,11,7
Chris Mallios,,,,0,155,65,64,64,63,71,64,72,67,10,7
Rainy Papademetriou,,,,,0,63,63,62,62,67,63,70,66,8,7
Tracy B Roman,,,,,,0,81,81,80,64,79,66,65,8,7
Abbe Fletman,,,,,,,0,80,81,64,79,65,63,7,7
Mia Roberts Perez,,,,,,,,0,78,64,79,65,64,8,7
Kai Scott,,,,,,,,,0,63,77,65,64,8,7
Scott Diclaudio,,,,,,,,,,0,62,67,65,7,7
Lyris Younge,,,,,,,,,,,0,63,63,7,7
Stephanie M Sawyer,,,,,,,,,,,,0,67,8,7
Daine Grey Jr,,,,,,,,,,,,,0,9,7
Vincent Furlong,,,,,,,,,,,,,,10,7
Total,408,245,184,171,164,95,86,84,83,83,81,81,73,33,7
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,8
,Mark F Squilla,Ken Powell,Mia Roberts Perez,Kai Scott,Michael Fanning,Tracy B Roman,Abbe Fletman,Lyris Younge,Scott Diclaudio,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,8
Mark F Squilla,72,99,93,80,78,77,75,73,73,73,72,68,67,13,8
Ken Powell,,2,77,76,73,76,75,75,68,68,67,65,65,6,8
Mia Roberts Perez,,,1,77,69,75,75,74,65,69,67,66,66,6,8
Kai Scott,,,,0,69,75,75,74,64,67,66,64,65,4,8
Michael Fanning,,,,,1,70,68,66,68,69,70,66,67,5,8
Tracy B Roman,,,,,,0,74,72,65,68,66,64,65,5,8
Abbe Fletman,,,,,,,0,73,63,67,66,64,65,5,8
Lyris Younge,,,,,,,,0,63,65,65,63,64,3,8
Scott Diclaudio,,,,,,,,,0,65,67,64,64,7,8
Stephanie M Sawyer,,,,,,,,,,0,68,66,66,5,8
Chris Mallios,,,,,,,,,,,0,66,67,5,8
Daine Grey Jr,,,,,,,,,,,,0,65,4,8
Rainy Papademetriou,,,,,,,,,,,,,1,3,8
Vincent Furlong,,,,,,,,,,,,,,6,8
Total,205,103,95,81,80,78,77,75,73,73,72,68,68,19,8
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,9
,Mark F Squilla,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Lyris Younge,Stephanie M Sawyer,Abbe Fletman,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,Michael Fanning,Chris Mallios,Vincent Furlong,9
Mark F Squilla,19,92,92,88,87,87,86,84,85,83,83,82,80,7,9
Ken Powell,,1,89,88,86,88,84,84,82,81,83,82,80,5,9
Mia Roberts Perez,,,0,88,88,86,85,85,83,83,83,82,80,4,9
Tracy B Roman,,,,0,88,88,83,85,82,82,82,83,81,4,9
Kai Scott,,,,,1,86,82,85,81,81,81,81,79,3,9
Lyris Younge,,,,,,0,82,84,81,81,82,82,81,4,9
Stephanie M Sawyer,,,,,,,0,80,85,83,84,82,81,6,9
Abbe Fletman,,,,,,,,1,80,79,80,79,78,3,9
Scott Diclaudio,,,,,,,,,0,81,83,81,80,6,9
Daine Grey Jr,,,,,,,,,,0,82,81,80,2,9
Rainy Papademetriou,,,,,,,,,,,0,81,81,5,9
Michael Fanning,,,,,,,,,,,,0,80,4,9
Chris Mallios,,,,,,,,,,,,,0,3,9
Vincent Furlong,,,,,,,,,,,,,,0,9
Total,118,95,93,90,89,89,87,86,86,85,85,84,82,7,9
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,10
,Mark F Squilla,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Chris Mallios,Vincent Furlong,10
Mark F Squilla,17,78,78,79,76,73,71,65,63,60,61,59,57,5,10
Ken Powell,,3,72,74,71,71,70,60,61,59,58,58,57,3,10
Mia Roberts Perez,,,0,74,74,76,71,65,65,62,62,59,60,5,10
Tracy B Roman,,,,0,72,72,72,61,63,61,58,60,59,3,10
Kai Scott,,,,,1,73,70,64,64,62,60,60,60,4,10
Abbe Fletman,,,,,,2,70,64,64,61,60,59,60,5,10
Lyris Younge,,,,,,,1,60,61,60,57,59,58,2,10
Daine Grey Jr,,,,,,,,0,63,61,58,58,59,4,10
Stephanie M Sawyer,,,,,,,,,0,62,61,60,60,4,10
Michael Fanning,,,,,,,,,,0,58,60,60,2,10
Rainy Papademetriou,,,,,,,,,,,0,57,57,4,10
Scott Diclaudio,,,,,,,,,,,,1,58,2,10
Chris Mallios,,,,,,,,,,,,,0,1,10
Vincent Furlong,,,,,,,,,,,,,,4,10
Total,119,83,83,83,81,79,75,69,67,64,63,61,60,10,10
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,11
,Mark F Squilla,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Lyris Younge,Tracy B Roman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,11
Mark F Squilla,31,21,21,19,19,19,18,14,13,13,12,12,12,2,11
Mia Roberts Perez,,2,20,19,19,18,18,14,13,13,12,12,12,2,11
Kai Scott,,,0,19,19,18,18,14,13,13,12,12,12,2,11
Abbe Fletman,,,,0,19,18,18,13,13,13,12,12,12,2,11
Ken Powell,,,,,0,18,18,13,13,13,12,12,12,2,11
Lyris Younge,,,,,,0,17,13,13,13,12,12,12,2,11
Tracy B Roman,,,,,,,0,13,13,13,12,12,12,2,11
Stephanie M Sawyer,,,,,,,,0,13,13,12,12,12,2,11
Daine Grey Jr,,,,,,,,,0,13,12,12,12,2,11
Michael Fanning,,,,,,,,,,0,12,12,12,2,11
Chris Mallios,,,,,,,,,,,0,11,11,2,11
Rainy Papademetriou,,,,,,,,,,,,0,11,1,11
Scott Diclaudio,,,,,,,,,,,,,0,1,11
Vincent Furlong,,,,,,,,,,,,,,0,11
Total,54,23,21,19,19,19,18,14,13,13,12,12,12,2,11
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,12
,Mark F Squilla,Ken Powell,Tracy B Roman,Abbe Fletman,Stephanie M Sawyer,Kai Scott,Lyris Younge,Mia Roberts Perez,Scott Diclaudio,Daine Grey Jr,Chris Mallios,Michael Fanning,Rainy Papademetriou,Vincent Furlong,12
Mark F Squilla,22,32,31,28,28,26,28,26,28,24,25,24,23,0,12
Ken Powell,,0,29,29,26,27,28,28,24,26,23,23,21,1,12
Tracy B Roman,,,0,29,29,25,27,26,27,25,25,25,23,0,12
Abbe Fletman,,,,0,25,27,27,28,24,25,24,24,21,1,12
Stephanie M Sawyer,,,,,0,23,24,24,26,25,25,25,23,1,12
Kai Scott,,,,,,0,26,28,21,23,22,22,20,1,12
Lyris Younge,,,,,,,0,27,22,24,23,23,20,0,12
Mia Roberts Perez,,,,,,,,0,22,24,23,23,20,1,12
Scott Diclaudio,,,,,,,,,0,23,25,24,23,0,12
Daine Grey Jr,,,,,,,,,,1,23,23,20,1,12
Chris Mallios,,,,,,,,,,,0,25,22,0,12
Michael Fanning,,,,,,,,,,,,0,22,0,12
Rainy Papademetriou,,,,,,,,,,,,,0,0,12
Vincent Furlong,,,,,,,,,,,,,,3,12
Total,62,34,34,31,31,29,29,29,29,27,26,25,23,4,12
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,13
,Mark F Squilla,Mia Roberts Perez,Kai Scott,Ken Powell,Tracy B Roman,Lyris Younge,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,13
Mark F Squilla,18,89,87,86,86,83,78,78,78,76,75,73,69,10,13
Mia Roberts Perez,,0,84,84,86,83,80,77,77,76,76,73,70,8,13
Kai Scott,,,0,84,85,85,80,74,73,76,75,73,70,7,13
Ken Powell,,,,1,83,81,77,73,73,74,73,70,68,5,13
Tracy B Roman,,,,,0,84,79,76,75,75,73,72,69,8,13
Lyris Younge,,,,,,1,79,74,72,74,73,72,69,7,13
Abbe Fletman,,,,,,,2,72,72,73,73,71,69,5,13
Daine Grey Jr,,,,,,,,0,76,74,74,72,69,7,13
Stephanie M Sawyer,,,,,,,,,0,74,74,71,69,7,13
Michael Fanning,,,,,,,,,,0,75,73,70,8,13
Chris Mallios,,,,,,,,,,,0,73,70,6,13
Scott Diclaudio,,,,,,,,,,,,0,68,6,13
Rainy Papademetriou,,,,,,,,,,,,,0,3,13
Vincent Furlong,,,,,,,,,,,,,,2,13
Total,120,93,90,90,89,88,82,79,79,77,76,73,70,12,13
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,15
