col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court,,,,,,,District Council 10th District,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Brian J O Neill,All
Kevin M Dougherty,"3,571","10,118","9,858","1,337",735,785,381,"8,528",All
Christine Donohue,,327,"9,589",967,292,263,214,"5,519",All
David Wecht,,,295,667,290,173,183,"5,192",All
Judy Olson,,,,111,"4,515","4,670",161,"5,614",All
Mike George,,,,,80,"4,127",135,"4,742",All
Anne Covey,,,,,,45,104,"4,616",All
Paul P Panepinto,,,,,,,27,523,All
Brian J O Neill,,,,,,,,285,All
Total,"18,120","11,633","11,169","6,717","5,496","5,333",720,"14,273",All
