col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Mayor,,,,,District Council 2nd District,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kenyatta Johnson,All
Jim Kenney,210,0,0,0,0,209,All
Melissa Murray Bailey,,73,0,0,0,21,All
James Foster,,,0,0,0,1,All
Osborne Hart,,,,1,0,0,All
Boris Kindij,,,,,0,0,All
Kenyatta Johnson,,,,,,5,All
Total,419,94,1,1,0,236,All
,Mayor,,,,,District Council 2nd District,14
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kenyatta Johnson,14
Jim Kenney,32,0,0,0,0,46,14
Melissa Murray Bailey,,28,0,0,0,6,14
Boris Kindij,,,0,0,0,0,14
James Foster,,,,0,0,0,14
Osborne Hart,,,,,0,0,14
Kenyatta Johnson,,,,,,3,14
Total,78,34,0,0,0,55,14
,Mayor,,,,,District Council 2nd District,36
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kenyatta Johnson,36
Jim Kenney,122,0,0,0,0,63,36
Melissa Murray Bailey,,22,0,0,0,8,36
Boris Kindij,,,0,0,0,0,36
James Foster,,,,0,0,0,36
Osborne Hart,,,,,0,0,36
Kenyatta Johnson,,,,,,0,36
Total,185,30,0,0,0,71,36
,Mayor,,,,,District Council 2nd District,41
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kenyatta Johnson,41
Jim Kenney,56,0,0,0,0,100,41
Melissa Murray Bailey,,23,0,0,0,7,41
James Foster,,,0,0,0,1,41
Osborne Hart,,,,1,0,0,41
Boris Kindij,,,,,0,0,41
Kenyatta Johnson,,,,,,2,41
Total,156,30,1,1,0,110,41
