col_1,col_2,col_3,col_4,col_5,division
,Sheriff,,Judge Of The Superior Court,,All
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,All
Jewell Williams,281,0,"2,442",16,All
Christopher Sawyer,,8,29,30,All
Alice Beck Dubow,,,214,0,All
Emil Giordano,,,,5,All
Total,"2,739",67,"2,685",51,All
,Sheriff,,Judge Of The Superior Court,,1
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,1
Jewell Williams,13,0,110,0,1
Christopher Sawyer,,0,2,1,1
Alice Beck Dubow,,,5,0,1
Emil Giordano,,,,0,1
Total,123,3,117,1,1
,Sheriff,,Judge Of The Superior Court,,2
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,2
Jewell Williams,20,0,130,1,2
Christopher Sawyer,,0,1,1,2
Alice Beck Dubow,,,10,0,2
Emil Giordano,,,,0,2
Total,151,2,141,2,2
,Judge Of The Superior Court,,Sheriff,,3
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,3
Alice Beck Dubow,13,0,124,1,3
Emil Giordano,,0,1,3,3
Jewell Williams,,,11,0,3
Christopher Sawyer,,,,0,3
Total,138,4,136,4,3
,Sheriff,,Judge Of The Superior Court,,4
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,4
Jewell Williams,9,0,80,1,4
Christopher Sawyer,,0,1,0,4
Alice Beck Dubow,,,7,0,4
Emil Giordano,,,,0,4
Total,90,1,88,1,4
,Judge Of The Superior Court,,Sheriff,,5
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,5
Alice Beck Dubow,10,0,109,4,5
Emil Giordano,,0,0,1,5
Jewell Williams,,,11,0,5
Christopher Sawyer,,,,0,5
Total,123,1,120,5,5
,Sheriff,,Judge Of The Superior Court,,6
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,6
Jewell Williams,13,0,103,0,6
Christopher Sawyer,,0,3,2,6
Alice Beck Dubow,,,6,0,6
Emil Giordano,,,,0,6
Total,116,5,112,2,6
,Sheriff,,Judge Of The Superior Court,,7
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,7
Jewell Williams,17,0,153,0,7
Christopher Sawyer,,0,3,2,7
Alice Beck Dubow,,,8,0,7
Emil Giordano,,,,0,7
Total,170,5,164,2,7
,Sheriff,,Judge Of The Superior Court,,8
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,8
Jewell Williams,20,0,136,5,8
Christopher Sawyer,,0,1,0,8
Alice Beck Dubow,,,13,0,8
Emil Giordano,,,,1,8
Total,161,1,150,6,8
,Sheriff,,Judge Of The Superior Court,,9
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,9
Jewell Williams,14,0,137,0,9
Christopher Sawyer,,1,1,1,9
Alice Beck Dubow,,,9,0,9
Emil Giordano,,,,0,9
Total,151,3,147,1,9
,Sheriff,,Judge Of The Superior Court,,10
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,10
Jewell Williams,13,0,113,1,10
Christopher Sawyer,,0,0,0,10
Alice Beck Dubow,,,13,0,10
Emil Giordano,,,,0,10
Total,127,0,126,1,10
,Sheriff,,Judge Of The Superior Court,,11
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,11
Jewell Williams,10,0,100,0,11
Christopher Sawyer,,0,0,2,11
Alice Beck Dubow,,,8,0,11
Emil Giordano,,,,0,11
Total,110,2,108,2,11
,Judge Of The Superior Court,,Sheriff,,12
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,12
Alice Beck Dubow,8,0,90,3,12
Emil Giordano,,0,1,0,12
Jewell Williams,,,5,0,12
Christopher Sawyer,,,,0,12
Total,101,1,96,3,12
,Sheriff,,Judge Of The Superior Court,,13
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,13
Jewell Williams,18,0,131,0,13
Christopher Sawyer,,1,1,3,13
Alice Beck Dubow,,,13,0,13
Emil Giordano,,,,2,13
Total,149,5,145,5,13
,Judge Of The Superior Court,,Sheriff,,14
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,14
Alice Beck Dubow,12,0,103,0,14
Emil Giordano,,0,1,3,14
Jewell Williams,,,9,0,14
Christopher Sawyer,,,,0,14
Total,115,4,113,3,14
,Sheriff,,Judge Of The Superior Court,,15
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,15
Jewell Williams,17,0,115,1,15
Christopher Sawyer,,0,0,2,15
Alice Beck Dubow,,,9,0,15
Emil Giordano,,,,1,15
Total,133,2,124,4,15
,Sheriff,,Judge Of The Superior Court,,16
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,16
Jewell Williams,17,0,100,1,16
Christopher Sawyer,,1,0,1,16
Alice Beck Dubow,,,17,0,16
Emil Giordano,,,,0,16
Total,118,2,117,2,16
,Sheriff,,Judge Of The Superior Court,,17
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,17
Jewell Williams,15,0,126,1,17
Christopher Sawyer,,0,3,0,17
Alice Beck Dubow,,,8,0,17
Emil Giordano,,,,0,17
Total,142,3,137,1,17
,Sheriff,,Judge Of The Superior Court,,18
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,18
Jewell Williams,18,0,109,0,18
Christopher Sawyer,,2,1,4,18
Alice Beck Dubow,,,16,0,18
Emil Giordano,,,,0,18
Total,127,7,126,4,18
,Sheriff,,Judge Of The Superior Court,,19
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,19
Jewell Williams,4,0,86,0,19
Christopher Sawyer,,0,0,1,19
Alice Beck Dubow,,,3,0,19
Emil Giordano,,,,0,19
Total,90,1,89,1,19
,Sheriff,,Judge Of The Superior Court,,20
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,20
Jewell Williams,11,0,113,1,20
Christopher Sawyer,,1,1,2,20
Alice Beck Dubow,,,9,0,20
Emil Giordano,,,,1,20
Total,125,4,123,4,20
,Judge Of The Superior Court,,Sheriff,,21
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,21
Alice Beck Dubow,17,0,174,3,21
Emil Giordano,,0,1,1,21
Jewell Williams,,,16,0,21
Christopher Sawyer,,,,2,21
Total,194,2,191,6,21
