col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Al Taubenberger,Allan Domb,Dennis M O Brien,Daniel Tinney,Helen Gym,William K Greenlee,Derek S Green,David Oh,Terry Tracy,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Ken Powell,Vincent Furlong,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Michael Fanning,Kai Scott,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,All
Al Taubenberger,156,534,"1,436","1,369",343,367,259,"1,200","1,217",182,63,35,32,7,649,"1,529",579,543,526,625,509,595,472,559,565,484,446,All
Allan Domb,,48,325,304,"1,238","1,185","1,179",197,201,"1,000",79,25,17,1,"1,305",335,"1,234","1,206","1,229","1,116","1,201","1,102","1,147","1,058","1,031","1,025",990,All
Dennis M O Brien,,,36,"1,173",256,285,191,"1,117","1,018",114,29,26,16,5,515,"1,210",452,422,420,522,398,464,376,452,458,395,369,All
Daniel Tinney,,,,46,207,191,154,967,"1,089",84,32,21,11,3,421,"1,207",381,351,350,443,349,398,316,386,396,337,304,All
Helen Gym,,,,,34,"1,112","1,122",170,186,974,97,60,27,8,"1,200",270,"1,178","1,176","1,180","1,045","1,157","1,073","1,103","1,030",965,"1,008",972,All
William K Greenlee,,,,,,14,"1,116",162,101,"1,044",37,33,18,4,"1,220",254,"1,166","1,148","1,160","1,083","1,153","1,032","1,098","1,009",978,969,946,All
Derek S Green,,,,,,,11,91,125,"1,028",47,36,17,2,"1,206",177,"1,115","1,126","1,108",993,"1,117",988,"1,074",966,920,933,912,All
David Oh,,,,,,,,25,935,95,21,21,25,6,373,"1,052",351,338,320,370,315,369,292,341,355,318,286,All
Terry Tracy,,,,,,,,,8,52,54,14,13,3,323,"1,135",296,280,273,331,263,321,244,300,296,271,236,All
Blondell Reynolds Brown,,,,,,,,,,7,23,28,17,2,"1,061",134,"1,014","1,024","1,009",892,"1,016",889,986,878,846,858,849,All
Andrew C Stober,,,,,,,,,,,0,33,23,15,71,52,64,72,78,71,78,70,60,76,59,67,70,All
Kristin Combs,,,,,,,,,,,,2,40,19,54,36,52,57,57,54,55,59,46,51,42,55,54,All
Sheila E Armstrong,,,,,,,,,,,,,1,14,35,41,36,37,35,32,32,40,35,31,29,34,31,All
John Staggs,,,,,,,,,,,,,,0,12,12,11,12,13,13,13,11,12,13,10,14,11,All
Ken Powell,,,,,,,,,,,,,,,20,466,"1,534","1,505","1,511","1,411","1,516","1,364","1,439","1,348","1,297","1,289","1,221",All
Vincent Furlong,,,,,,,,,,,,,,,,20,438,403,381,501,373,466,357,456,456,402,329,All
Tracy B Roman,,,,,,,,,,,,,,,,,11,"1,493","1,485","1,319","1,474","1,361","1,428","1,288","1,287","1,263","1,200",All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,7,"1,492","1,302","1,489","1,335","1,419","1,293","1,248","1,259","1,216",All
Abbe Fletman,,,,,,,,,,,,,,,,,,,4,"1,305","1,506","1,332","1,438","1,309","1,235","1,267","1,224",All
Michael Fanning,,,,,,,,,,,,,,,,,,,,2,"1,302","1,395","1,251","1,375","1,344","1,319","1,234",All
Kai Scott,,,,,,,,,,,,,,,,,,,,,2,"1,299","1,431","1,303","1,235","1,262","1,201",All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,2,"1,244","1,359","1,308","1,331","1,249",All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,2,"1,254","1,226","1,232","1,163",All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,3,"1,333","1,304","1,251",All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,6,"1,254","1,195",All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,"1,215",All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,4,All
Total,"2,526","1,830","1,827","1,711","1,665","1,583","1,513","1,470","1,446","1,258",159,111,76,24,"1,949","1,911","1,785","1,736","1,716","1,683","1,681","1,625","1,560","1,547","1,508","1,444","1,387",All
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Terry Tracy,David Oh,Allan Domb,William K Greenlee,Helen Gym,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,Vincent Furlong,Ken Powell,Michael Fanning,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,1
Al Taubenberger,9,78,71,69,60,37,22,20,15,10,4,1,1,0,81,34,29,28,27,25,26,25,22,24,20,19,24,1
Dennis M O Brien,,2,59,59,57,19,15,14,10,6,2,1,1,0,68,23,22,21,20,19,20,19,18,18,15,14,19,1
Daniel Tinney,,,0,57,50,16,12,9,7,5,2,0,0,0,62,16,18,15,16,19,13,12,15,13,13,14,14,1
Terry Tracy,,,,0,52,9,6,8,5,5,0,0,0,0,62,13,13,13,13,13,9,11,12,10,10,8,9,1
David Oh,,,,,2,12,9,7,3,5,1,1,1,1,54,14,17,12,10,13,14,13,13,11,11,11,14,1
Allan Domb,,,,,,0,42,41,38,31,2,0,0,0,16,47,40,44,42,42,43,41,41,36,34,37,34,1
William K Greenlee,,,,,,,0,33,36,34,2,0,0,0,14,39,39,37,36,35,36,35,36,36,33,35,31,1
Helen Gym,,,,,,,,2,35,31,2,0,0,0,15,39,35,38,35,35,38,37,36,33,33,32,33,1
Derek S Green,,,,,,,,,1,31,0,0,0,0,4,36,31,35,34,31,31,32,32,28,29,31,25,1
Blondell Reynolds Brown,,,,,,,,,,1,0,0,0,0,9,33,32,34,34,31,34,33,33,29,32,32,29,1
Andrew C Stober,,,,,,,,,,,0,2,2,1,2,2,2,4,4,1,2,3,2,2,2,3,2,1
John Staggs,,,,,,,,,,,,0,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1
Kristin Combs,,,,,,,,,,,,,0,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1
Sheila E Armstrong,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Vincent Furlong,,,,,,,,,,,,,,,1,16,25,17,17,22,19,18,17,19,20,16,21,1
Ken Powell,,,,,,,,,,,,,,,,0,52,54,53,47,52,53,48,45,45,42,44,1
Michael Fanning,,,,,,,,,,,,,,,,,0,50,48,52,50,49,47,47,51,44,47,1
Abbe Fletman,,,,,,,,,,,,,,,,,,0,56,48,53,54,51,45,47,44,44,1
Kai Scott,,,,,,,,,,,,,,,,,,,0,46,50,51,49,44,45,42,42,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,0,47,46,47,47,48,43,43,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,52,50,43,45,42,46,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,0,49,45,47,45,46,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,0,41,45,43,41,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,0,44,41,43,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,44,43,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,136,95,87,79,74,69,61,58,49,42,6,2,2,1,98,69,64,62,61,59,59,58,58,55,52,52,52,1
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Al Taubenberger,Dennis M O Brien,Daniel Tinney,David Oh,Terry Tracy,Allan Domb,Derek S Green,William K Greenlee,Helen Gym,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Vincent Furlong,Ken Powell,Tracy B Roman,Michael Fanning,Abbe Fletman,Lyris Younge,Mia Roberts Perez,Chris Mallios,Kai Scott,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,2
Al Taubenberger,4,81,80,69,66,20,13,17,11,10,3,2,2,0,78,34,32,31,26,26,25,28,22,26,27,25,23,2
Dennis M O Brien,,3,66,67,59,17,12,16,8,8,0,1,2,0,63,31,29,29,24,23,20,27,21,24,25,24,22,2
Daniel Tinney,,,1,56,65,14,8,12,7,4,4,2,0,0,69,24,21,23,16,20,16,21,17,18,21,19,18,2
David Oh,,,,0,54,8,1,5,5,3,0,1,1,0,59,20,18,15,14,13,13,14,11,16,16,14,13,2
Terry Tracy,,,,,0,4,6,3,4,2,2,0,0,0,58,20,16,18,11,13,11,14,10,14,15,14,12,2
Allan Domb,,,,,,2,39,40,36,35,5,3,2,0,15,42,47,39,43,42,41,37,43,37,37,35,33,2
Derek S Green,,,,,,,1,37,36,35,3,1,0,0,8,41,41,35,40,40,39,35,39,35,32,34,34,2
William K Greenlee,,,,,,,,0,36,38,1,1,0,0,8,44,42,42,43,41,40,39,42,37,37,38,36,2
Helen Gym,,,,,,,,,1,31,6,5,3,0,9,37,38,32,34,33,34,30,33,35,28,32,28,2
Blondell Reynolds Brown,,,,,,,,,,0,3,2,2,0,5,35,37,33,34,37,35,29,33,30,27,30,29,2
Andrew C Stober,,,,,,,,,,,0,3,1,0,4,5,5,4,4,5,4,4,5,4,3,4,4,2
Kristin Combs,,,,,,,,,,,,0,4,0,1,4,4,3,3,4,5,2,3,4,2,3,2,2
Sheila E Armstrong,,,,,,,,,,,,,0,0,0,2,3,2,2,2,4,1,1,3,1,2,1,2
John Staggs,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,1,19,21,21,16,16,12,20,13,16,17,17,15,2
Ken Powell,,,,,,,,,,,,,,,,1,65,59,59,60,57,53,59,53,52,53,50,2
Tracy B Roman,,,,,,,,,,,,,,,,,1,57,62,62,59,53,59,55,53,53,50,2
Michael Fanning,,,,,,,,,,,,,,,,,,0,50,53,48,57,51,54,54,56,53,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,56,54,50,55,50,47,49,47,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,0,57,52,57,48,48,51,47,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,0,47,53,47,45,49,45,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,0,49,51,52,55,51,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,0,45,46,48,45,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,51,53,47,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,1,52,50,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,2
