col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Ken Powell,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Kai Scott,Michael Fanning,Lyris Younge,Stephanie M Sawyer,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Blondell Reynolds Brown,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Ken Powell,17,"1,391","1,339","1,314","1,303","1,149","1,267","1,151","1,088","1,111","1,085","1,049",333,"1,209","1,108","1,111","1,103",367,374,346,"1,001",285,213,55,37,27,13,All
Tracy B Roman,,5,"1,354","1,326","1,293","1,117","1,286","1,179","1,087","1,087","1,091","1,046",334,"1,167","1,113","1,069","1,080",350,340,340,972,286,213,54,34,35,18,All
Mia Roberts Perez,,,10,"1,310","1,283","1,078","1,259","1,147","1,045","1,083","1,085","1,034",287,"1,146","1,106","1,063","1,057",307,298,296,967,258,192,59,37,33,17,All
Abbe Fletman,,,,5,"1,279","1,065","1,259","1,115","1,042","1,076","1,071","1,031",280,"1,131","1,069","1,040","1,041",303,281,283,950,230,182,55,38,30,14,All
Kai Scott,,,,,6,"1,064","1,235","1,095","1,024","1,061","1,057","1,012",270,"1,085","1,043","1,027","1,029",293,276,279,937,233,173,55,33,25,14,All
Michael Fanning,,,,,,8,"1,037","1,141","1,093","1,087","1,085","1,026",369,985,901,870,901,376,370,353,780,264,221,55,33,23,13,All
Lyris Younge,,,,,,,2,"1,053","1,008","1,033","1,037",994,242,"1,078","1,023","1,008","1,008",255,252,249,926,214,156,40,23,23,14,All
Stephanie M Sawyer,,,,,,,,0,"1,098","1,115","1,133","1,064",350,974,943,879,899,341,343,327,804,262,222,57,41,33,18,All
Scott Diclaudio,,,,,,,,,1,"1,081","1,050","1,011",310,919,866,821,849,309,311,306,764,237,194,45,27,28,13,All
