col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,All
,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Al Taubenberger,Sheila E Armstrong,Kristin Combs,Andrew C Stober,John Staggs,Ronald R Donatucci,Ross Feinberg,All
Blondell Reynolds Brown,206,"4,872","4,803","4,539","4,547",474,80,67,45,39,50,42,24,8,"4,984",61,All
Derek S Green,,98,"4,690","4,500","4,471",405,79,72,40,34,34,37,26,6,"4,885",60,All
William K Greenlee,,,32,"4,427","4,444",406,72,47,29,33,36,22,20,3,"4,678",49,All
Allan Domb,,,,58,"4,357",253,38,53,36,35,25,25,20,2,"4,509",53,All
Helen Gym,,,,,23,274,50,64,26,36,45,45,28,8,"4,491",57,All
David Oh,,,,,,21,104,87,68,60,26,18,12,7,453,92,All
Dennis M O Brien,,,,,,,4,55,51,43,6,4,4,0,85,52,All
Terry Tracy,,,,,,,,1,55,43,11,3,3,0,70,59,All
Daniel Tinney,,,,,,,,,15,43,7,2,1,0,47,53,All
Al Taubenberger,,,,,,,,,,0,8,5,3,1,44,47,All
Sheila E Armstrong,,,,,,,,,,,0,26,12,10,55,17,All
Kristin Combs,,,,,,,,,,,,6,17,7,46,9,All
Andrew C Stober,,,,,,,,,,,,,0,9,38,5,All
John Staggs,,,,,,,,,,,,,,0,10,2,All
Ronald R Donatucci,,,,,,,,,,,,,,,90,0,All
Ross Feinberg,,,,,,,,,,,,,,,,2,All
Total,"5,675","5,426","5,070","4,916","4,846",673,166,155,128,106,83,77,47,16,"5,629",156,All
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,1
,Ronald R Donatucci,Ross Feinberg,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Helen Gym,Allan Domb,David Oh,Terry Tracy,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Kristin Combs,John Staggs,Sheila E Armstrong,1
Ronald R Donatucci,3,0,142,139,133,133,129,8,2,0,2,1,0,2,0,0,1
Ross Feinberg,,0,1,1,2,1,1,2,2,3,1,2,2,0,1,0,1
Blondell Reynolds Brown,,,5,140,132,134,129,8,2,0,2,1,1,1,0,0,1
Derek S Green,,,,8,135,132,130,7,2,0,2,0,1,2,0,0,1
William K Greenlee,,,,,1,129,129,4,1,1,2,0,1,0,1,0,1
Helen Gym,,,,,,1,126,4,2,0,2,1,0,1,0,0,1
Allan Domb,,,,,,,1,5,0,0,0,1,1,0,0,0,1
David Oh,,,,,,,,1,3,2,0,3,2,1,0,0,1
Terry Tracy,,,,,,,,,1,2,0,2,2,0,0,0,1
Al Taubenberger,,,,,,,,,,0,1,2,2,0,1,0,1
Andrew C Stober,,,,,,,,,,,0,0,0,1,1,0,1
Daniel Tinney,,,,,,,,,,,,0,2,0,0,0,1
Dennis M O Brien,,,,,,,,,,,,,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,0,0,0,1
John Staggs,,,,,,,,,,,,,,,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,0,1
Total,162,4,159,159,143,141,139,13,5,3,3,3,3,2,1,0,1
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,2
,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,Helen Gym,David Oh,Al Taubenberger,Terry Tracy,Daniel Tinney,Kristin Combs,Andrew C Stober,Dennis M O Brien,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,2
Blondell Reynolds Brown,11,189,180,186,172,17,4,1,2,1,1,1,1,0,191,3,2
Derek S Green,,1,176,180,167,10,4,2,0,1,1,1,1,0,188,5,2
Allan Domb,,,3,172,169,13,2,3,1,2,2,1,1,0,180,3,2
William K Greenlee,,,,0,171,17,7,3,1,0,0,1,0,0,181,3,2
Helen Gym,,,,,0,15,6,2,1,1,2,0,1,0,171,5,2
David Oh,,,,,,1,7,4,3,2,1,1,0,0,21,7,2
Al Taubenberger,,,,,,,0,3,2,0,0,1,0,0,6,4,2
Terry Tracy,,,,,,,,0,1,0,0,1,0,0,3,2,2
Daniel Tinney,,,,,,,,,1,0,0,1,0,0,1,2,2
Kristin Combs,,,,,,,,,,0,1,0,1,0,2,0,2
Andrew C Stober,,,,,,,,,,,0,0,0,0,2,0,2
Dennis M O Brien,,,,,,,,,,,,0,0,0,1,1,2
Sheila E Armstrong,,,,,,,,,,,,,0,0,1,1,2
John Staggs,,,,,,,,,,,,,,0,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,4,0,2
Ross Feinberg,,,,,,,,,,,,,,,,0,2
Total,222,210,198,195,184,30,10,5,4,3,2,2,2,0,222,11,2
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,3
,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Terry Tracy,Dennis M O Brien,Sheila E Armstrong,Al Taubenberger,Andrew C Stober,Daniel Tinney,Kristin Combs,John Staggs,Ronald R Donatucci,Ross Feinberg,3
Blondell Reynolds Brown,10,176,171,161,159,15,3,1,2,2,1,0,1,0,180,1,3
Derek S Green,,5,168,161,157,12,5,2,1,2,2,1,0,1,174,2,3
William K Greenlee,,,0,156,155,11,3,2,2,3,1,1,2,0,163,1,3
Allan Domb,,,,2,151,5,1,2,0,1,1,0,0,0,158,1,3
Helen Gym,,,,,1,7,2,0,2,1,0,0,1,0,154,0,3
David Oh,,,,,,0,4,1,1,0,0,1,1,0,14,1,3
Terry Tracy,,,,,,,0,2,0,1,0,2,0,0,4,1,3
Dennis M O Brien,,,,,,,,0,0,0,0,2,0,0,1,2,3
Sheila E Armstrong,,,,,,,,,0,1,1,0,2,1,4,0,3
Al Taubenberger,,,,,,,,,,0,0,0,1,0,3,0,3
Andrew C Stober,,,,,,,,,,,0,0,0,1,2,0,3
Daniel Tinney,,,,,,,,,,,,0,0,0,1,1,3
Kristin Combs,,,,,,,,,,,,,0,0,2,0,3
John Staggs,,,,,,,,,,,,,,0,1,0,3
Ronald R Donatucci,,,,,,,,,,,,,,,4,0,3
Ross Feinberg,,,,,,,,,,,,,,,,0,3
Total,207,196,177,175,168,18,6,4,4,3,2,2,2,1,201,3,3
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,4
,Ronald R Donatucci,Ross Feinberg,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Helen Gym,David Oh,Sheila E Armstrong,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,Al Taubenberger,John Staggs,Andrew C Stober,4
Ronald R Donatucci,0,0,177,171,161,161,160,11,4,2,4,4,2,0,2,1,4
Ross Feinberg,,0,1,3,3,0,1,2,1,3,1,0,2,1,0,0,4
Derek S Green,,,3,166,166,162,159,7,3,2,2,2,2,0,0,1,4
Blondell Reynolds Brown,,,,3,165,156,157,9,5,3,2,4,1,0,2,0,4
William K Greenlee,,,,,1,156,157,5,4,2,1,1,1,0,0,1,4
Allan Domb,,,,,,3,155,6,3,2,2,1,1,1,0,1,4
Helen Gym,,,,,,,0,6,5,0,1,2,1,0,1,1,4
David Oh,,,,,,,,0,3,2,3,1,2,1,2,0,4
Sheila E Armstrong,,,,,,,,,0,1,0,1,1,0,2,0,4
Daniel Tinney,,,,,,,,,,0,1,0,2,2,0,0,4
Dennis M O Brien,,,,,,,,,,,0,0,2,1,0,0,4
Kristin Combs,,,,,,,,,,,,0,0,0,1,0,4
Terry Tracy,,,,,,,,,,,,,0,1,0,0,4
Al Taubenberger,,,,,,,,,,,,,,0,0,0,4
John Staggs,,,,,,,,,,,,,,,0,0,4
Andrew C Stober,,,,,,,,,,,,,,,,0,4
Total,193,5,187,184,173,171,167,13,7,6,5,4,4,2,2,1,4
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,5
,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Kristin Combs,Al Taubenberger,Andrew C Stober,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,5
Blondell Reynolds Brown,6,176,161,155,155,16,2,4,4,1,1,2,1,0,178,2,5
Derek S Green,,3,160,155,153,12,0,5,2,2,1,2,2,0,175,2,5
William K Greenlee,,,1,149,147,10,0,5,1,1,0,2,2,0,155,2,5
Allan Domb,,,,5,146,9,2,0,3,2,2,2,1,0,149,1,5
Helen Gym,,,,,0,7,2,2,3,5,2,3,2,0,149,3,5
David Oh,,,,,,1,3,4,2,1,1,1,0,0,13,2,5
Daniel Tinney,,,,,,,3,1,4,2,2,1,1,0,3,2,5
Dennis M O Brien,,,,,,,,0,1,0,1,0,0,0,5,1,5
Terry Tracy,,,,,,,,,0,1,2,0,1,0,2,3,5
Kristin Combs,,,,,,,,,,0,2,2,2,0,2,1,5
Al Taubenberger,,,,,,,,,,,0,1,1,0,1,1,5
Andrew C Stober,,,,,,,,,,,,0,0,0,3,0,5
Sheila E Armstrong,,,,,,,,,,,,,0,0,1,1,5
John Staggs,,,,,,,,,,,,,,0,0,0,5
Ronald R Donatucci,,,,,,,,,,,,,,,2,0,5
Ross Feinberg,,,,,,,,,,,,,,,,0,5
