col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,All
Kevin M Dougherty,182,"4,776","4,736",58,31,21,55,"5,012",121,All
Christine Donohue,,31,"4,874",165,33,21,84,"4,619",145,All
David Wecht,,,49,137,18,25,75,"4,542",126,All
Judy Olson,,,,6,133,114,15,158,69,All
Anne Covey,,,,,2,113,7,71,35,All
Mike George,,,,,,2,13,57,36,All
Paul P Panepinto,,,,,,,6,95,26,All
Cindy Bass,,,,,,,,88,0,All
Michael Galganski,,,,,,,,,2,All
Total,"5,779","5,274","5,195",334,175,163,143,"5,607",214,All
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,1
,David Wecht,Christine Donohue,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,1
David Wecht,1,348,334,24,0,0,2,302,9,1
Christine Donohue,,4,329,21,2,1,1,296,10,1
Kevin M Dougherty,,,5,3,1,1,2,302,7,1
Judy Olson,,,,0,10,9,1,16,6,1
Anne Covey,,,,,0,8,0,1,3,1
Mike George,,,,,,0,1,1,4,1
Paul P Panepinto,,,,,,,0,3,1,1
Cindy Bass,,,,,,,,3,0,1
Michael Galganski,,,,,,,,,0,1
Total,365,364,364,36,11,10,4,331,14,1
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,2
,David Wecht,Kevin M Dougherty,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cindy Bass,Michael Galganski,2
David Wecht,1,284,295,14,3,1,1,262,11,2
Kevin M Dougherty,,2,275,4,3,1,3,255,14,2
Christine Donohue,,,1,15,2,0,0,257,14,2
Judy Olson,,,,1,7,6,0,10,5,2
Mike George,,,,,0,9,2,5,3,2
Anne Covey,,,,,,0,1,1,3,2
Paul P Panepinto,,,,,,,0,4,2,2
Cindy Bass,,,,,,,,1,0,2
Michael Galganski,,,,,,,,,1,2
Total,314,308,307,24,13,9,6,284,23,2
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,3
Kevin M Dougherty,8,182,176,3,0,0,3,166,6,3
Christine Donohue,,3,181,9,2,0,3,161,8,3
David Wecht,,,4,5,1,1,0,160,7,3
Judy Olson,,,,0,11,8,1,9,6,3
Anne Covey,,,,,0,7,1,5,4,3
Mike George,,,,,,0,0,2,3,3
Paul P Panepinto,,,,,,,0,3,1,3
Cindy Bass,,,,,,,,3,0,3
Michael Galganski,,,,,,,,,0,3
Total,202,196,196,19,11,9,4,186,13,3
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Paul P Panepinto,Anne Covey,Mike George,Cindy Bass,Michael Galganski,4
Kevin M Dougherty,6,187,189,2,2,3,2,185,9,4
Christine Donohue,,2,197,3,4,0,1,180,8,4
David Wecht,,,0,4,5,1,2,182,9,4
Judy Olson,,,,1,0,3,2,5,2,4
Paul P Panepinto,,,,,1,0,0,3,2,4
Anne Covey,,,,,,0,1,2,2,4
Mike George,,,,,,,0,3,1,4
Cindy Bass,,,,,,,,4,0,4
Michael Galganski,,,,,,,,,0,4
Total,211,205,205,8,7,4,4,203,11,4
,District Council 8th District,,Justice Of The Supreme Court,,,,,,,5
,Cindy Bass,Michael Galganski,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,5
Cindy Bass,3,0,216,207,201,14,1,3,4,5
Michael Galganski,,0,8,8,8,3,3,2,1,5
Kevin M Dougherty,,,2,208,208,3,2,0,3,5
Christine Donohue,,,,1,215,14,1,2,3,5
David Wecht,,,,,0,7,1,0,3,5
Judy Olson,,,,,,1,9,9,2,5
Mike George,,,,,,,0,7,0,5
Anne Covey,,,,,,,,0,0,5
