col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Dennis M O Brien,Daniel Tinney,Al Taubenberger,Allan Domb,David Oh,Derek S Green,William K Greenlee,Terry Tracy,Helen Gym,Blondell Reynolds Brown,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,All
Jim Kenney,389,0,0,0,0,"2,216","1,807","1,122","2,035",927,"1,844","1,805",534,"1,695","1,455",71,70,44,20,All
Melissa Murray Bailey,,73,0,0,0,"1,856","1,803","1,645",289,"1,322",144,158,"1,361",206,83,43,34,51,8,All
James Foster,,,0,0,0,22,23,14,5,18,5,5,10,8,4,2,5,10,1,All
Osborne Hart,,,,0,0,3,1,1,5,0,5,8,1,8,5,6,2,2,9,All
Boris Kindij,,,,,1,5,3,3,2,0,4,4,0,5,3,2,0,2,1,All
Dennis M O Brien,,,,,,93,"2,591","2,290",762,"2,058",503,594,"1,600",480,280,57,37,57,13,All
Daniel Tinney,,,,,,,49,"2,190",670,"1,744",392,422,"1,664",398,219,39,41,44,9,All
Al Taubenberger,,,,,,,,17,512,"1,664",256,332,"1,578",264,140,25,25,40,2,All
Allan Domb,,,,,,,,,10,340,"1,473","1,498",194,"1,465","1,259",25,44,14,10,All
David Oh,,,,,,,,,,8,174,223,"1,363",191,128,28,14,36,3,All
Derek S Green,,,,,,,,,,,9,"1,410",145,"1,372","1,292",28,32,13,8,All
William K Greenlee,,,,,,,,,,,,3,108,"1,354","1,287",28,25,16,11,All
Terry Tracy,,,,,,,,,,,,,11,172,58,13,36,25,2,All
Helen Gym,,,,,,,,,,,,,,4,"1,171",55,63,26,17,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,3,17,10,10,8,All
Kristin Combs,,,,,,,,,,,,,,,,0,31,50,24,All
Andrew C Stober,,,,,,,,,,,,,,,,,0,29,15,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,0,17,All
John Staggs,,,,,,,,,,,,,,,,,,,0,All
Total,"5,034","2,603",32,15,9,"4,324","3,797","2,903","2,404","2,331","2,054","2,024","1,973","1,972","1,587",126,114,111,40,All
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Allan Domb,David Oh,Derek S Green,William K Greenlee,Helen Gym,Terry Tracy,Blondell Reynolds Brown,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,1
Jim Kenney,9,0,0,0,0,30,28,15,39,13,32,33,31,4,26,1,1,0,0,1
Melissa Murray Bailey,,1,0,0,0,29,30,29,3,27,6,3,4,29,0,2,0,1,0,1
Boris Kindij,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James Foster,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Osborne Hart,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daniel Tinney,,,,,,1,41,38,11,35,8,7,6,30,1,2,1,1,0,1
Dennis M O Brien,,,,,,,1,40,8,36,8,7,4,29,0,0,1,0,0,1
Al Taubenberger,,,,,,,,0,9,33,6,8,5,30,0,0,1,0,0,1
Allan Domb,,,,,,,,,0,4,28,33,31,1,23,1,0,0,0,1
David Oh,,,,,,,,,,0,2,4,1,29,1,1,1,1,0,1
Derek S Green,,,,,,,,,,,0,26,26,3,23,0,0,0,0,1
William K Greenlee,,,,,,,,,,,,0,30,2,22,1,0,0,0,1
Helen Gym,,,,,,,,,,,,,0,3,23,1,0,0,0,1
Terry Tracy,,,,,,,,,,,,,,0,0,1,0,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,0,0,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,0,0,1
John Staggs,,,,,,,,,,,,,,,,,,,0,1
Total,83,39,0,0,0,60,60,45,43,41,39,36,35,33,26,3,1,1,0,1
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,2
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Dennis M O Brien,Daniel Tinney,Al Taubenberger,David Oh,Allan Domb,Terry Tracy,Derek S Green,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,2
Jim Kenney,0,0,0,0,0,37,34,16,19,30,9,23,20,20,18,2,1,0,0,2
Melissa Murray Bailey,,1,0,0,0,29,28,26,19,4,21,3,5,2,1,0,0,0,0,2
James Foster,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Boris Kindij,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Osborne Hart,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Dennis M O Brien,,,,,,0,45,34,32,12,27,8,9,6,3,0,0,0,0,2
Daniel Tinney,,,,,,,1,37,26,11,24,6,6,2,2,0,0,0,0,2
Al Taubenberger,,,,,,,,0,22,6,23,2,3,2,1,0,0,0,0,2
David Oh,,,,,,,,,0,10,21,3,5,5,4,0,0,0,0,2
Allan Domb,,,,,,,,,,0,3,21,20,18,18,1,0,0,0,2
Terry Tracy,,,,,,,,,,,0,4,2,1,0,1,0,0,0,2
Derek S Green,,,,,,,,,,,,0,16,18,17,1,0,0,0,2
Helen Gym,,,,,,,,,,,,,0,15,13,2,1,0,0,2
William K Greenlee,,,,,,,,,,,,,,0,14,0,0,0,0,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,0,0,0,0,2
Andrew C Stober,,,,,,,,,,,,,,,,0,1,0,0,2
Kristin Combs,,,,,,,,,,,,,,,,,0,0,0,2
John Staggs,,,,,,,,,,,,,,,,,,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,0,2
Total,69,41,1,0,0,67,63,42,39,35,30,27,25,23,19,2,1,0,0,2
