col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court,,,,,,,District Council 7th District,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Maria Quinones Sanchez,All
Kevin M Dougherty,886,"7,329","7,245",169,109,66,67,"8,353",All
Christine Donohue,,148,"7,269",187,80,61,69,"7,267",All
David Wecht,,,218,146,59,55,37,"7,070",All
Judy Olson,,,,54,685,622,22,350,All
Anne Covey,,,,,22,590,22,232,All
Mike George,,,,,,29,16,197,All
Paul P Panepinto,,,,,,,9,90,All
Maria Quinones Sanchez,,,,,,,,329,All
Total,"10,025","8,176","8,045","1,023",822,770,143,"9,669",All
