col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Council At Large,,,,,,,,,,,,,,All
,Derek S Green,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Helen Gym,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Derek S Green,165,"1,804","1,789","1,815","1,761",93,97,68,48,57,21,19,14,1,All
Blondell Reynolds Brown,,162,"1,739","1,790","1,729",73,98,44,42,36,12,12,12,0,All
Allan Domb,,,101,"1,774","1,753",144,118,106,82,54,22,11,13,3,All
William K Greenlee,,,,50,"1,741",122,122,99,58,43,16,16,13,5,All
Helen Gym,,,,,71,93,90,70,55,67,36,29,19,9,All
Al Taubenberger,,,,,,68,424,449,436,391,22,16,19,4,All
David Oh,,,,,,,38,414,375,369,7,8,11,3,All
Dennis M O Brien,,,,,,,,14,395,379,10,7,7,1,All
Daniel Tinney,,,,,,,,,15,383,9,7,11,1,All
Terry Tracy,,,,,,,,,,7,15,6,12,1,All
Andrew C Stober,,,,,,,,,,,1,33,28,17,All
Kristin Combs,,,,,,,,,,,,3,31,17,All
Sheila E Armstrong,,,,,,,,,,,,,3,15,All
John Staggs,,,,,,,,,,,,,,1,All
Total,"2,165","2,098","2,088","2,031","2,006",722,628,583,535,487,66,60,56,23,All
,Council At Large,,,,,,,,,,,,,,1
,Derek S Green,Al Taubenberger,Allan Domb,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Daniel Tinney,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,1
Derek S Green,4,13,54,49,50,48,10,5,5,3,3,2,1,0,1
Al Taubenberger,,13,14,8,6,6,40,30,22,24,3,1,1,0,1
Allan Domb,,,1,44,47,48,10,6,3,3,1,1,1,0,1
Helen Gym,,,,0,49,42,7,4,4,5,5,4,1,1,1
William K Greenlee,,,,,0,44,5,5,4,2,3,2,2,2,1
Blondell Reynolds Brown,,,,,,2,6,0,2,0,0,0,0,0,1
Daniel Tinney,,,,,,,1,23,23,24,2,2,1,0,1
Dennis M O Brien,,,,,,,,1,20,19,2,0,1,1,1
David Oh,,,,,,,,,2,18,0,0,1,1,1
Terry Tracy,,,,,,,,,,0,2,0,0,0,1
Andrew C Stober,,,,,,,,,,,0,3,3,1,1
Kristin Combs,,,,,,,,,,,,0,1,1,1
Sheila E Armstrong,,,,,,,,,,,,,0,1,1
John Staggs,,,,,,,,,,,,,,0,1
Total,68,66,64,59,57,53,47,34,31,27,8,5,4,3,1
,Council At Large,,,,,,,,,,,,,,2
,Allan Domb,William K Greenlee,Al Taubenberger,Helen Gym,Blondell Reynolds Brown,Derek S Green,Daniel Tinney,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Allan Domb,8,49,8,47,44,45,11,3,7,3,2,1,1,2,2
William K Greenlee,,2,10,50,49,48,8,4,9,4,1,1,1,1,2
Al Taubenberger,,,14,9,4,6,37,35,29,28,3,3,1,0,2
Helen Gym,,,,4,43,45,6,2,5,4,5,4,2,3,2
Blondell Reynolds Brown,,,,,7,46,5,1,8,2,0,0,0,0,2
Derek S Green,,,,,,3,4,1,3,4,2,2,0,0,2
Daniel Tinney,,,,,,,2,29,28,27,1,1,1,0,2
Dennis M O Brien,,,,,,,,2,28,27,0,1,1,0,2
David Oh,,,,,,,,,0,25,0,0,0,0,2
Terry Tracy,,,,,,,,,,1,0,1,1,0,2
Andrew C Stober,,,,,,,,,,,0,6,4,4,2
Kristin Combs,,,,,,,,,,,,0,5,3,2
Sheila E Armstrong,,,,,,,,,,,,,0,3,2
John Staggs,,,,,,,,,,,,,,0,2
Total,67,67,66,62,61,59,45,42,39,34,7,7,5,4,2
,Council At Large,,,,,,,,,,,,,,3
,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Helen Gym,Al Taubenberger,Dennis M O Brien,Daniel Tinney,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,3
Allan Domb,5,38,34,38,34,9,4,5,3,2,2,1,0,0,3
Derek S Green,,6,33,35,33,7,4,3,5,2,1,0,0,0,3
Blondell Reynolds Brown,,,9,33,31,3,2,1,4,0,0,0,0,0,3
William K Greenlee,,,,1,34,11,6,4,6,1,1,1,0,0,3
Helen Gym,,,,,2,5,3,2,2,6,2,1,0,0,3
Al Taubenberger,,,,,,6,13,15,16,9,1,1,0,0,3
Dennis M O Brien,,,,,,,1,14,13,12,0,1,0,0,3
Daniel Tinney,,,,,,,,1,11,11,0,2,0,0,3
David Oh,,,,,,,,,1,10,0,0,0,0,3
Terry Tracy,,,,,,,,,,0,1,1,0,0,3
Andrew C Stober,,,,,,,,,,,0,0,0,0,3
Kristin Combs,,,,,,,,,,,,0,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,1,0,3
John Staggs,,,,,,,,,,,,,,0,3
Total,53,50,47,45,42,36,24,23,22,15,2,2,1,0,3
,Council At Large,,,,,,,,,,,,,,4
,Derek S Green,Blondell Reynolds Brown,Allan Domb,Helen Gym,William K Greenlee,Al Taubenberger,Terry Tracy,Daniel Tinney,Dennis M O Brien,David Oh,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,4
Derek S Green,3,35,31,33,33,5,6,1,0,2,1,1,0,0,4
Blondell Reynolds Brown,,4,30,31,32,6,4,0,1,4,2,2,1,0,4
Allan Domb,,,4,31,29,3,3,5,3,4,0,0,0,0,4
Helen Gym,,,,4,30,3,4,2,1,1,0,0,0,0,4
William K Greenlee,,,,,0,5,4,3,2,2,0,0,0,0,4
Al Taubenberger,,,,,,1,30,27,24,22,2,1,2,0,4
Terry Tracy,,,,,,,0,28,24,23,1,0,1,0,4
Daniel Tinney,,,,,,,,0,25,22,1,0,1,0,4
Dennis M O Brien,,,,,,,,,1,22,0,0,0,0,4
David Oh,,,,,,,,,,1,0,0,0,0,4
Andrew C Stober,,,,,,,,,,,0,2,2,0,4
Kristin Combs,,,,,,,,,,,,0,1,0,4
Sheila E Armstrong,,,,,,,,,,,,,0,0,4
John Staggs,,,,,,,,,,,,,,1,4
Total,44,43,41,40,38,36,34,32,28,27,3,2,2,1,4
,Council At Large,,,,,,,,,,,,,,5
,Allan Domb,Helen Gym,Al Taubenberger,Derek S Green,William K Greenlee,Blondell Reynolds Brown,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Andrew C Stober,Sheila E Armstrong,Kristin Combs,John Staggs,5
Allan Domb,10,93,24,88,84,80,16,13,12,9,5,1,1,0,5
Helen Gym,,4,15,81,77,73,9,9,12,9,5,2,2,2,5
Al Taubenberger,,,10,5,11,4,63,65,66,68,4,1,0,0,5
Derek S Green,,,,7,77,77,7,4,4,0,2,0,0,0,5
William K Greenlee,,,,,1,77,6,9,3,2,1,0,0,0,5
Blondell Reynolds Brown,,,,,,2,5,2,2,3,0,0,0,0,5
David Oh,,,,,,,2,66,56,59,2,1,1,0,5
Dennis M O Brien,,,,,,,,1,58,62,1,0,0,0,5
Terry Tracy,,,,,,,,,0,64,5,1,0,0,5
Daniel Tinney,,,,,,,,,,0,2,1,0,0,5
Andrew C Stober,,,,,,,,,,,0,4,3,2,5
Sheila E Armstrong,,,,,,,,,,,,0,3,2,5
Kristin Combs,,,,,,,,,,,,,0,2,5
John Staggs,,,,,,,,,,,,,,0,5
Total,128,106,103,101,93,88,81,79,75,74,9,4,3,2,5
,Council At Large,,,,,,,,,,,,,,6
,Derek S Green,Allan Domb,Blondell Reynolds Brown,Helen Gym,William K Greenlee,Al Taubenberger,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,6
Derek S Green,7,70,69,68,69,6,7,2,1,2,0,0,0,0,6
Allan Domb,,4,65,68,66,7,7,5,1,2,0,0,0,0,6
Blondell Reynolds Brown,,,5,63,67,3,5,1,0,0,0,0,0,0,6
Helen Gym,,,,1,63,4,1,3,2,2,0,0,0,0,6
William K Greenlee,,,,,0,5,6,1,0,0,0,0,0,0,6
Al Taubenberger,,,,,,1,25,24,22,24,0,0,0,0,6
David Oh,,,,,,,2,21,19,19,0,0,0,0,6
Dennis M O Brien,,,,,,,,0,21,20,0,0,0,0,6
Terry Tracy,,,,,,,,,3,20,0,0,0,0,6
Daniel Tinney,,,,,,,,,,0,0,0,0,0,6
Andrew C Stober,,,,,,,,,,,0,0,0,0,6
John Staggs,,,,,,,,,,,,0,0,0,6
Kristin Combs,,,,,,,,,,,,,0,0,6
Sheila E Armstrong,,,,,,,,,,,,,,0,6
Total,84,80,74,72,71,35,31,26,26,24,0,0,0,0,6
,Council At Large,,,,,,,,,,,,,,7
,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,Blondell Reynolds Brown,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Terry Tracy,Andrew C Stober,Sheila E Armstrong,Kristin Combs,John Staggs,7
Helen Gym,4,79,76,79,73,14,11,6,3,2,2,1,3,1,7
Derek S Green,,2,75,79,78,10,7,5,6,5,3,2,1,0,7
Allan Domb,,,5,74,70,11,9,7,4,2,1,1,0,0,7
William K Greenlee,,,,2,74,11,10,7,3,1,2,0,2,0,7
Blondell Reynolds Brown,,,,,7,6,3,1,2,0,3,1,1,0,7
David Oh,,,,,,4,37,39,33,33,2,1,1,1,7
Al Taubenberger,,,,,,,2,40,35,31,2,3,2,1,7
Dennis M O Brien,,,,,,,,2,37,34,1,1,1,0,7
Daniel Tinney,,,,,,,,,2,35,1,3,0,0,7
Terry Tracy,,,,,,,,,,0,1,1,0,0,7
Andrew C Stober,,,,,,,,,,,0,2,2,2,7
Sheila E Armstrong,,,,,,,,,,,,1,2,2,7
Kristin Combs,,,,,,,,,,,,,0,3,7
John Staggs,,,,,,,,,,,,,,0,7
Total,97,96,93,92,89,60,54,52,45,37,6,6,5,3,7
,Council At Large,,,,,,,,,,,,,,8
,William K Greenlee,Derek S Green,Allan Domb,Helen Gym,Blondell Reynolds Brown,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,Terry Tracy,Sheila E Armstrong,Kristin Combs,Andrew C Stober,John Staggs,8
William K Greenlee,0,71,68,67,66,11,10,10,3,5,1,1,1,0,8
Derek S Green,,2,68,67,64,8,5,4,2,3,1,1,1,0,8
Allan Domb,,,4,66,62,9,3,5,2,0,0,0,1,0,8
Helen Gym,,,,2,66,5,5,3,4,2,1,1,1,0,8
Blondell Reynolds Brown,,,,,4,2,4,2,3,3,1,1,0,0,8
Al Taubenberger,,,,,,3,21,22,13,15,0,0,0,0,8
David Oh,,,,,,,0,19,15,16,2,2,0,0,8
Dennis M O Brien,,,,,,,,0,15,16,0,0,0,0,8
Daniel Tinney,,,,,,,,,0,12,1,1,1,1,8
Terry Tracy,,,,,,,,,,0,0,0,0,0,8
Sheila E Armstrong,,,,,,,,,,,1,3,1,1,8
Kristin Combs,,,,,,,,,,,,0,1,1,8
Andrew C Stober,,,,,,,,,,,,,0,1,8
John Staggs,,,,,,,,,,,,,,0,8
Total,82,80,78,76,75,35,28,27,19,19,4,3,2,1,8
,Council At Large,,,,,,,,,,,,,,9
,Blondell Reynolds Brown,Allan Domb,Derek S Green,Helen Gym,William K Greenlee,Al Taubenberger,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Sheila E Armstrong,Andrew C Stober,John Staggs,Kristin Combs,9
Blondell Reynolds Brown,7,90,92,87,90,6,4,4,3,1,0,1,0,0,9
Allan Domb,,4,91,87,87,9,6,3,4,1,2,0,0,1,9
Derek S Green,,,7,85,88,6,4,2,2,2,0,0,0,0,9
Helen Gym,,,,1,82,3,4,3,5,2,2,1,0,1,9
William K Greenlee,,,,,3,5,5,2,1,0,0,1,0,0,9
Al Taubenberger,,,,,,3,11,16,14,14,1,0,1,0,9
David Oh,,,,,,,3,11,13,10,1,0,0,1,9
Dennis M O Brien,,,,,,,,1,14,12,0,1,0,0,9
Terry Tracy,,,,,,,,,1,12,1,0,0,0,9
Daniel Tinney,,,,,,,,,,1,0,0,0,0,9
Sheila E Armstrong,,,,,,,,,,,0,0,0,1,9
Andrew C Stober,,,,,,,,,,,,0,0,0,9
John Staggs,,,,,,,,,,,,,0,0,9
Kristin Combs,,,,,,,,,,,,,,0,9
Total,108,104,103,96,96,29,21,20,19,16,2,1,1,1,9
,Council At Large,,,,,,,,,,,,,,10
,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Derek S Green,Helen Gym,Al Taubenberger,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,10
Blondell Reynolds Brown,7,71,69,70,70,0,3,2,1,0,0,1,0,0,10
William K Greenlee,,4,70,71,70,4,4,3,3,3,0,1,0,0,10
Allan Domb,,,5,70,70,4,3,4,2,3,1,0,0,0,10
Derek S Green,,,,4,71,3,3,3,2,1,0,1,0,0,10
Helen Gym,,,,,1,4,2,3,2,3,1,0,0,0,10
