col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Daniel Tinney,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Ken Powell,28,"3,766","3,772","3,715","3,707","3,374","3,538","3,377","3,384","3,295","3,206","3,152",793,"3,243","3,032","3,044","2,994","2,825",710,735,728,608,533,547,423,174,103,All
Mia Roberts Perez,,5,"3,820","3,759","3,707","3,439","3,559","3,381","3,300","3,333","3,264","3,113",751,"3,320","2,989","2,994","2,933","2,830",620,692,621,555,513,571,445,193,106,All
Kai Scott,,,6,"3,809","3,670","3,396","3,584","3,429","3,306","3,326","3,277","3,097",710,"3,281","2,965","3,000","2,924","2,814",599,675,599,522,511,590,448,184,103,All
Abbe Fletman,,,,3,"3,623","3,364","3,524","3,409","3,273","3,283","3,255","3,073",701,"3,283","2,981","2,952","2,920","2,765",598,653,601,540,504,612,446,179,103,All
Tracy B Roman,,,,,8,"3,355","3,577","3,231","3,228","3,204","3,103","3,169",812,"3,140","2,943","2,903","2,858","2,717",668,711,654,568,520,457,391,175,97,All
Stephanie M Sawyer,,,,,,3,"3,173","3,376","3,371","3,379","3,255","3,151",808,"2,967","2,670","2,689","2,623","2,460",663,696,645,570,533,532,433,191,102,All
Lyris Younge,,,,,,,5,"3,148","3,113","3,139","3,028","3,045",657,"3,012","2,783","2,838","2,771","2,673",524,599,525,460,429,444,368,156,94,All
Chris Mallios,,,,,,,,1,"3,369","3,327","3,300","3,187",799,"2,917","2,663","2,612","2,602","2,417",632,676,646,585,529,572,429,179,97,All
Michael Fanning,,,,,,,,,3,"3,296","3,214","3,175",797,"2,802","2,605","2,587","2,572","2,390",670,660,667,596,539,482,390,170,93,All
Daine Grey Jr,,,,,,,,,,1,"3,203","3,101",724,"2,833","2,562","2,572","2,536","2,407",574,626,557,497,484,490,388,175,96,All
Rainy Papademetriou,,,,,,,,,,,1,"3,021",638,"2,842","2,537","2,541","2,504","2,375",537,600,539,501,473,545,408,175,99,All
Scott Diclaudio,,,,,,,,,,,,6,790,"2,613","2,489","2,425","2,437","2,257",649,652,629,569,499,385,343,148,84,All
Vincent Furlong,,,,,,,,,,,,,18,522,595,405,442,263,"1,553","1,405","1,426","1,486","1,385",190,147,111,33,All
Helen Gym,,,,,,,,,,,,,,98,"3,143","3,056","2,931","2,815",401,425,362,319,415,654,415,147,83,All
Allan Domb,,,,,,,,,,,,,,,64,"2,920","2,842","2,617",485,428,419,441,404,441,185,69,33,All
Derek S Green,,,,,,,,,,,,,,,,14,"2,865","2,779",289,293,282,208,293,433,255,59,38,All
William K Greenlee,,,,,,,,,,,,,,,,,29,"2,770",314,397,385,293,166,298,234,65,34,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,24,184,276,196,158,91,271,232,59,36,All
Daniel Tinney,,,,,,,,,,,,,,,,,,,88,"1,312","1,446","1,476","1,395",121,76,54,12,All
David Oh,,,,,,,,,,,,,,,,,,,,55,"1,377","1,257","1,140",99,110,81,20,All
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,,30,"1,349","1,231",115,89,54,17,All
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,,23,"1,356",129,79,56,10,All
Terry Tracy,,,,,,,,,,,,,,,,,,,,,,,15,257,77,51,12,All
Andrew C Stober,,,,,,,,,,,,,,,,,,,,,,,,14,329,153,97,All
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,,7,223,114,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,3,85,All
John Staggs,,,,,,,,,,,,,,,,,,,,,,,,,,,3,All
Total,"4,460","4,279","4,208","4,169","4,152","3,859","3,804","3,780","3,699","3,596","3,571","3,470","2,340","4,393","4,056","3,734","3,716","3,457","2,276","2,109","2,092","2,054","1,927",996,684,316,161,All
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kai Scott,Abbe Fletman,Mia Roberts Perez,Ken Powell,Chris Mallios,Lyris Younge,Tracy B Roman,Rainy Papademetriou,Michael Fanning,Stephanie M Sawyer,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,Helen Gym,Allan Domb,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Terry Tracy,David Oh,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,1
Kai Scott,0,82,80,80,78,78,78,74,74,70,71,67,18,66,61,62,59,60,14,14,13,10,12,13,13,6,6,1
Abbe Fletman,,0,78,77,75,76,75,71,71,69,68,65,13,66,58,63,57,61,11,11,12,8,11,11,11,5,5,1
Mia Roberts Perez,,,0,75,73,75,76,71,71,69,69,64,17,66,61,64,59,57,11,14,13,11,12,11,12,5,5,1
Ken Powell,,,,0,70,73,73,69,69,66,67,63,14,63,58,61,58,58,11,11,10,8,9,11,11,5,6,1
Chris Mallios,,,,,0,71,69,72,74,71,71,67,18,61,56,57,55,57,12,13,14,9,13,12,13,6,6,1
Lyris Younge,,,,,,0,76,70,70,67,67,65,15,63,57,60,54,58,11,11,11,8,10,11,12,6,6,1
Tracy B Roman,,,,,,,0,68,70,68,67,64,15,62,58,58,53,56,11,12,12,10,11,9,11,5,5,1
Rainy Papademetriou,,,,,,,,0,71,68,68,66,15,61,53,57,52,55,11,10,11,8,11,11,13,6,6,1
Michael Fanning,,,,,,,,,0,71,71,67,18,59,53,55,52,54,11,13,13,9,11,10,12,6,6,1
Stephanie M Sawyer,,,,,,,,,,0,69,65,14,58,52,54,52,53,9,10,11,9,11,9,12,5,5,1
Daine Grey Jr,,,,,,,,,,,0,65,15,56,49,54,50,51,12,12,11,9,11,9,12,6,6,1
Scott Diclaudio,,,,,,,,,,,,0,14,54,48,49,46,50,11,10,12,8,10,9,10,5,6,1
Vincent Furlong,,,,,,,,,,,,,0,9,12,7,9,9,26,22,25,24,21,6,5,3,2,1
Helen Gym,,,,,,,,,,,,,,1,63,62,58,58,10,5,6,3,3,11,10,2,2,1
Allan Domb,,,,,,,,,,,,,,,1,56,55,54,6,7,6,5,4,10,8,0,1,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,0,56,54,5,5,3,2,5,9,7,4,2,1
Derek S Green,,,,,,,,,,,,,,,,,2,50,5,7,3,1,2,9,7,1,2,1
William K Greenlee,,,,,,,,,,,,,,,,,,0,4,3,6,2,5,3,4,2,1,1
Terry Tracy,,,,,,,,,,,,,,,,,,,2,17,23,23,19,4,4,1,1,1
David Oh,,,,,,,,,,,,,,,,,,,,1,16,16,17,3,4,1,3,1
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,0,23,23,2,1,1,0,1
Daniel Tinney,,,,,,,,,,,,,,,,,,,,,,0,23,3,1,1,1,1
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,1
Andrew C Stober,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,7,1
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,,1,7,9,1
John Staggs,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,89,85,85,83,81,79,79,77,76,73,72,69,44,81,74,71,68,65,38,32,31,30,29,22,22,10,10,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Ken Powell,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Kai Scott,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,Derek S Green,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Terry Tracy,Dennis M O Brien,Daniel Tinney,David Oh,Al Taubenberger,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Ken Powell,0,62,64,61,62,62,57,53,51,52,51,47,10,55,54,48,50,46,11,12,9,9,7,13,10,7,3,2
Tracy B Roman,,0,60,61,61,60,57,49,49,51,47,47,14,56,51,49,44,46,15,16,14,11,7,10,9,6,1,2
Mia Roberts Perez,,,0,63,63,63,57,54,53,54,53,47,9,55,55,48,47,46,10,12,8,9,4,12,11,7,3,2
Abbe Fletman,,,,0,63,61,54,53,50,52,51,46,9,52,54,44,46,46,12,11,9,9,6,12,11,7,3,2
Kai Scott,,,,,0,61,54,53,51,53,52,47,9,52,52,43,44,43,11,12,9,9,4,12,11,7,3,2
Lyris Younge,,,,,,0,54,51,50,51,50,48,9,53,53,46,45,46,11,12,9,9,5,9,9,6,2,2
Stephanie M Sawyer,,,,,,,0,55,55,56,53,49,14,48,47,40,40,41,12,15,10,11,7,13,10,7,3,2
Chris Mallios,,,,,,,,0,52,53,52,47,11,43,45,37,38,38,11,10,7,11,6,12,10,7,3,2
Michael Fanning,,,,,,,,,0,52,50,45,9,44,43,35,37,40,11,12,9,9,5,10,8,6,3,2
Daine Grey Jr,,,,,,,,,,0,52,47,11,45,44,35,37,38,9,11,6,10,4,12,10,7,3,2
Rainy Papademetriou,,,,,,,,,,,0,47,8,42,45,35,36,38,9,9,6,8,3,12,9,6,3,2
Scott Diclaudio,,,,,,,,,,,,0,9,38,40,33,34,34,9,10,7,8,4,6,8,6,2,2
Vincent Furlong,,,,,,,,,,,,,0,7,8,5,3,4,25,27,23,30,24,5,3,2,0,2
Derek S Green,,,,,,,,,,,,,,0,50,51,50,49,8,9,6,5,2,11,7,3,1,2
Helen Gym,,,,,,,,,,,,,,,1,46,45,48,8,7,3,9,4,8,7,5,3,2
William K Greenlee,,,,,,,,,,,,,,,,1,46,45,5,7,5,3,3,6,2,2,2,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,1,46,4,3,3,2,2,6,3,1,2,2
Allan Domb,,,,,,,,,,,,,,,,,,0,5,3,5,4,3,6,3,1,0,2
Terry Tracy,,,,,,,,,,,,,,,,,,,1,28,25,24,23,5,1,2,1,2
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,1,26,23,24,4,0,1,2,2
Daniel Tinney,,,,,,,,,,,,,,,,,,,,,4,19,23,2,1,1,0,2
David Oh,,,,,,,,,,,,,,,,,,,,,,2,22,2,3,3,0,2
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2
Andrew C Stober,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,2,2
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,2
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
John Staggs,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,74,73,70,67,67,66,64,58,57,56,54,50,38,66,65,64,60,58,40,38,37,36,29,19,11,8,4,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,3
,Abbe Fletman,Mia Roberts Perez,Lyris Younge,Tracy B Roman,Kai Scott,Ken Powell,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,William K Greenlee,Al Taubenberger,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,3
Abbe Fletman,0,82,80,79,77,78,64,63,63,66,62,61,5,71,71,70,68,67,7,7,6,4,4,7,6,1,1,3
Mia Roberts Perez,,1,79,78,78,77,65,63,63,65,62,61,5,72,70,70,66,66,8,7,6,5,3,8,6,1,1,3
Lyris Younge,,,0,80,80,80,60,63,65,64,63,61,6,76,72,69,66,68,7,8,4,3,2,7,6,1,1,3
Tracy B Roman,,,,0,77,77,61,62,63,64,62,62,6,73,70,65,65,67,7,8,5,3,3,6,5,1,1,3
Kai Scott,,,,,0,76,60,62,61,63,61,60,5,72,71,65,62,66,6,7,4,3,2,6,5,1,1,3
Ken Powell,,,,,,0,61,63,63,63,63,60,5,72,71,68,65,67,6,7,4,3,2,7,6,1,1,3
Stephanie M Sawyer,,,,,,,0,63,62,63,61,58,5,55,55,59,55,55,6,8,7,5,4,6,3,1,1,3
Daine Grey Jr,,,,,,,,0,63,63,63,60,5,57,57,59,54,56,4,8,4,4,2,5,2,1,1,3
Michael Fanning,,,,,,,,,1,64,63,62,7,58,57,56,55,57,6,9,5,4,2,5,3,1,1,3
Rainy Papademetriou,,,,,,,,,,0,63,61,5,57,58,57,56,57,5,7,5,4,2,5,3,1,1,3
Chris Mallios,,,,,,,,,,,0,60,7,56,58,57,56,57,5,8,4,4,2,5,4,1,1,3
Scott Diclaudio,,,,,,,,,,,,0,5,55,56,53,54,55,5,7,5,5,2,3,2,1,1,3
Vincent Furlong,,,,,,,,,,,,,0,5,4,3,4,4,13,13,11,11,11,1,2,0,0,3
Blondell Reynolds Brown,,,,,,,,,,,,,,0,70,67,63,68,4,6,0,1,0,5,8,1,1,3
Derek S Green,,,,,,,,,,,,,,,0,68,64,70,3,6,2,2,0,5,7,0,1,3
Helen Gym,,,,,,,,,,,,,,,,0,64,66,2,4,3,3,1,5,7,1,1,3
Allan Domb,,,,,,,,,,,,,,,,,2,64,5,3,6,5,2,5,4,1,0,3
William K Greenlee,,,,,,,,,,,,,,,,,,0,2,6,3,0,1,4,5,1,1,3
Al Taubenberger,,,,,,,,,,,,,,,,,,,0,11,13,13,11,4,0,0,0,3
David Oh,,,,,,,,,,,,,,,,,,,,0,11,9,9,0,2,0,0,3
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,,0,13,12,2,0,0,0,3
Terry Tracy,,,,,,,,,,,,,,,,,,,,,,0,10,1,0,0,0,3
Daniel Tinney,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3
Andrew C Stober,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
John Staggs,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,87,87,86,84,83,83,70,68,68,68,67,64,18,84,80,80,78,76,20,18,18,15,14,9,9,1,1,3
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Allan Domb,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Al Taubenberger,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Abbe Fletman,Tracy B Roman,Kai Scott,Ken Powell,Mia Roberts Perez,Lyris Younge,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,4
Allan Domb,0,33,32,27,30,4,4,5,6,5,4,2,1,1,35,37,34,32,34,31,28,27,28,26,26,26,12,4
Helen Gym,,0,30,29,30,4,3,5,3,1,3,4,2,1,32,34,34,32,33,32,28,27,28,26,26,27,8,4
Derek S Green,,,0,27,30,2,1,2,3,1,2,0,1,0,29,31,30,29,30,28,27,25,27,25,24,25,8,4
Blondell Reynolds Brown,,,,0,26,2,0,0,0,0,2,3,3,1,27,29,29,27,27,28,24,22,24,22,22,23,3,4
William K Greenlee,,,,,0,1,1,1,2,0,1,1,1,0,28,30,29,27,29,28,25,23,25,23,22,23,7,4
David Oh,,,,,,0,12,12,10,10,1,1,1,0,7,5,5,6,7,4,6,6,4,6,7,6,15,4
Daniel Tinney,,,,,,,1,9,11,9,0,0,0,0,6,3,4,5,4,3,4,4,3,3,4,3,12,4
Dennis M O Brien,,,,,,,,0,8,9,0,0,0,0,4,5,3,3,5,2,5,5,3,5,6,5,14,4
Terry Tracy,,,,,,,,,0,10,2,0,0,0,6,4,6,6,5,3,5,6,5,5,4,5,12,4
Al Taubenberger,,,,,,,,,,0,1,0,0,0,6,4,5,5,5,1,4,6,4,5,5,5,10,4
Andrew C Stober,,,,,,,,,,,0,2,1,0,4,3,4,4,4,3,3,3,3,3,3,2,0,4
Kristin Combs,,,,,,,,,,,,0,2,1,4,4,4,4,3,4,2,2,2,2,2,2,0,4
Sheila E Armstrong,,,,,,,,,,,,,0,0,3,3,2,2,2,3,3,2,3,2,2,2,1,4
John Staggs,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
Abbe Fletman,,,,,,,,,,,,,,,0,37,36,35,35,33,30,31,30,29,29,29,10,4
Tracy B Roman,,,,,,,,,,,,,,,,0,36,34,35,34,30,30,30,29,28,30,10,4
Kai Scott,,,,,,,,,,,,,,,,,0,36,36,32,30,30,30,29,28,29,8,4
Ken Powell,,,,,,,,,,,,,,,,,,0,34,31,29,29,29,28,27,28,8,4
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,0,32,31,30,29,30,30,29,10,4
Lyris Younge,,,,,,,,,,,,,,,,,,,,0,29,26,27,26,26,26,7,4
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,0,30,31,30,30,29,10,4
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,30,9,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,0,29,28,29,8,4
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,8,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,0,28,9,4
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,42,39,34,31,31,19,16,16,15,12,6,4,3,1,41,41,39,38,38,35,33,32,32,31,31,31,23,4
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Daniel Tinney,Al Taubenberger,Terry Tracy,David Oh,Dennis M O Brien,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Ken Powell,Stephanie M Sawyer,Abbe Fletman,Mia Roberts Perez,Michael Fanning,Kai Scott,Tracy B Roman,Chris Mallios,Daine Grey Jr,Lyris Younge,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,5
Allan Domb,2,118,108,94,92,22,23,21,10,14,19,9,7,2,101,102,103,104,98,98,98,95,91,94,88,81,31,5
Helen Gym,,1,107,92,95,12,17,14,12,7,22,11,6,2,98,98,105,103,96,101,95,96,93,95,88,80,25,5
Derek S Green,,,0,92,90,17,11,13,10,9,10,4,2,1,104,94,94,98,93,97,92,89,88,93,84,79,23,5
William K Greenlee,,,,1,89,12,9,7,7,6,6,7,0,1,90,84,86,88,78,87,88,80,77,87,76,72,14,5
Blondell Reynolds Brown,,,,,1,11,5,3,5,3,5,9,1,1,91,86,90,91,78,89,92,79,78,92,76,72,12,5
Daniel Tinney,,,,,,4,59,55,47,52,5,2,1,1,30,33,26,22,34,24,30,27,30,23,31,30,64,5
Al Taubenberger,,,,,,,1,56,45,54,7,4,5,1,22,28,24,21,27,20,20,25,23,16,24,24,60,5
Terry Tracy,,,,,,,,1,41,49,11,1,1,1,15,22,18,15,24,14,16,20,18,12,20,20,54,5
David Oh,,,,,,,,,5,45,2,3,2,1,18,21,18,16,24,18,20,18,20,16,20,20,51,5
Dennis M O Brien,,,,,,,,,,2,0,2,1,0,17,24,18,13,23,13,17,17,15,13,17,20,53,5
Andrew C Stober,,,,,,,,,,,2,7,7,5,10,14,16,13,14,16,9,15,14,8,16,7,9,5
Kristin Combs,,,,,,,,,,,,0,9,7,9,11,13,13,8,12,12,7,8,9,9,6,3,5
Sheila E Armstrong,,,,,,,,,,,,,0,5,5,7,7,8,6,7,6,6,6,2,7,2,2,5
John Staggs,,,,,,,,,,,,,,1,4,5,5,6,5,5,6,5,5,4,5,4,1,5
Ken Powell,,,,,,,,,,,,,,,1,108,114,114,113,116,111,106,107,108,104,97,33,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,115,116,121,112,109,113,113,105,109,101,35,5
Abbe Fletman,,,,,,,,,,,,,,,,,0,120,113,118,111,112,108,108,108,95,30,5
Mia Roberts Perez,,,,,,,,,,,,,,,,,,1,110,118,110,109,108,110,101,95,27,5
Michael Fanning,,,,,,,,,,,,,,,,,,,0,111,105,114,115,101,110,102,36,5
Kai Scott,,,,,,,,,,,,,,,,,,,,0,110,108,109,109,106,95,27,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,101,100,107,100,99,34,5
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,0,110,100,108,99,31,5
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,101,107,97,32,5
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,0,95,93,27,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,0,94,29,5
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5
Total,151,140,130,116,112,92,86,78,76,70,32,20,13,8,140,136,134,134,131,130,129,123,120,119,119,108,101,5
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,6
,Mia Roberts Perez,Abbe Fletman,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Michael Fanning,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Stephanie M Sawyer,Rainy Papademetriou,Vincent Furlong,Allan Domb,Helen Gym,William K Greenlee,Derek S Green,Blondell Reynolds Brown,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Terry Tracy,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,6
Mia Roberts Perez,0,50,48,51,47,48,44,45,44,44,45,41,11,42,44,43,39,36,10,12,7,9,7,7,7,8,3,6
Abbe Fletman,,0,49,50,48,49,44,45,44,46,45,44,9,43,44,41,41,36,8,8,5,7,4,7,8,8,3,6
Ken Powell,,,0,49,46,47,44,44,44,44,44,42,10,41,44,40,39,37,9,10,7,7,2,6,8,6,4,6
Tracy B Roman,,,,0,47,48,44,45,44,44,46,42,11,43,44,41,41,36,8,10,7,6,5,6,7,7,3,6
Kai Scott,,,,,0,46,43,43,44,43,44,42,9,42,43,40,40,36,5,7,5,5,3,7,7,6,2,6
Lyris Younge,,,,,,0,43,44,43,44,44,41,8,41,43,41,40,37,7,8,5,5,3,6,6,5,2,6
Michael Fanning,,,,,,,0,45,46,46,44,44,12,36,38,38,34,33,9,10,8,7,5,6,7,6,2,6
Scott Diclaudio,,,,,,,,0,45,45,45,43,12,37,39,37,35,31,8,10,7,9,4,6,7,6,2,6
Chris Mallios,,,,,,,,,0,45,45,44,12,38,38,36,34,32,8,9,8,7,3,6,7,6,2,6
Daine Grey Jr,,,,,,,,,,0,44,44,10,37,38,37,35,32,9,8,6,7,5,6,7,6,2,6
Stephanie M Sawyer,,,,,,,,,,,0,43,11,38,40,38,36,33,9,10,8,7,3,5,6,5,2,6
Rainy Papademetriou,,,,,,,,,,,,0,10,36,37,35,35,32,8,8,7,6,4,6,8,6,2,6
Vincent Furlong,,,,,,,,,,,,,0,8,6,6,2,4,19,17,19,16,15,5,4,6,1,6
Allan Domb,,,,,,,,,,,,,,0,41,38,40,36,7,4,5,4,2,4,3,4,2,6
Helen Gym,,,,,,,,,,,,,,,0,40,39,36,5,4,3,3,1,3,3,2,3,6
William K Greenlee,,,,,,,,,,,,,,,,0,36,38,8,6,4,4,3,1,1,1,1,6
Derek S Green,,,,,,,,,,,,,,,,,0,35,3,4,1,1,1,3,4,1,2,6
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,3,4,2,1,1,0,1,0,1,6
David Oh,,,,,,,,,,,,,,,,,,,1,19,18,17,16,3,2,3,1,6
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,1,17,18,14,3,3,3,0,6
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,0,17,13,3,3,3,0,6
Daniel Tinney,,,,,,,,,,,,,,,,,,,,,,0,13,2,2,2,0,6
Terry Tracy,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,0,6
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,1,6
Andrew C Stober,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,6
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6
John Staggs,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,57,53,53,53,50,50,49,49,48,48,48,46,29,50,49,46,43,40,28,28,24,23,19,11,10,9,4,6
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,7
,Abbe Fletman,Mia Roberts Perez,Chris Mallios,Ken Powell,Rainy Papademetriou,Tracy B Roman,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Lyris Younge,Kai Scott,Scott Diclaudio,Vincent Furlong,Helen Gym,Derek S Green,Allan Domb,Blondell Reynolds Brown,William K Greenlee,David Oh,Al Taubenberger,Terry Tracy,Daniel Tinney,Dennis M O Brien,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,7
Abbe Fletman,0,43,43,40,38,38,38,37,38,38,37,34,4,39,36,34,33,31,8,7,6,5,7,8,7,3,2,7
Mia Roberts Perez,,0,40,42,39,40,39,39,39,39,34,35,4,40,36,34,33,30,8,6,6,4,6,5,7,3,2,7
Chris Mallios,,,0,38,38,35,39,39,38,35,36,35,5,35,34,31,30,27,9,7,8,6,8,8,7,3,2,7
Ken Powell,,,,1,37,39,37,38,37,38,33,34,4,38,35,33,32,29,7,5,6,4,6,5,6,3,2,7
Rainy Papademetriou,,,,,0,36,38,38,40,35,32,35,4,33,33,29,29,26,8,5,5,4,6,5,6,3,2,7
Tracy B Roman,,,,,,0,35,35,36,38,32,34,4,35,31,29,28,27,9,6,6,4,6,5,6,1,2,7
Daine Grey Jr,,,,,,,0,38,38,34,32,34,3,35,33,30,29,27,7,5,5,3,5,6,7,3,2,7
Michael Fanning,,,,,,,,0,38,35,32,35,4,34,33,30,29,25,8,5,6,4,6,5,6,3,2,7
Stephanie M Sawyer,,,,,,,,,0,35,32,35,4,33,32,29,29,26,8,5,5,4,6,5,6,3,2,7
Lyris Younge,,,,,,,,,,0,33,35,4,34,32,29,29,26,6,4,5,4,6,5,6,1,2,7
