col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Alice Beck Dubow,Emil Giordano,Ken Powell,Kai Scott,Tracy B Roman,Mia Roberts Perez,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,All
Alice Beck Dubow,66,0,"1,611","1,558","1,551","1,529","1,521","1,490","1,317","1,299","1,271","1,256","1,246","1,233",47,All
Emil Giordano,,2,6,6,6,5,7,4,8,8,6,3,5,5,29,All
Ken Powell,,,40,"1,509","1,501","1,490","1,499","1,476","1,281","1,275","1,261","1,246","1,240","1,228",48,All
Kai Scott,,,,10,"1,501","1,502","1,502","1,484","1,292","1,288","1,266","1,258","1,250","1,233",48,All
Tracy B Roman,,,,,24,"1,481","1,481","1,469","1,275","1,262","1,258","1,242","1,235","1,229",43,All
Mia Roberts Perez,,,,,,16,"1,476","1,470","1,293","1,279","1,259","1,253","1,246","1,234",45,All
Lyris Younge,,,,,,,10,"1,468","1,288","1,290","1,263","1,256","1,248","1,236",48,All
Abbe Fletman,,,,,,,,4,"1,266","1,260","1,248","1,245","1,236","1,230",44,All
Stephanie M Sawyer,,,,,,,,,3,"1,298","1,270","1,267","1,256","1,242",45,All
Daine Grey Jr,,,,,,,,,,4,"1,270","1,264","1,252","1,242",45,All
Michael Fanning,,,,,,,,,,,1,"1,251","1,249","1,235",39,All
Rainy Papademetriou,,,,,,,,,,,,0,"1,244","1,231",36,All
Chris Mallios,,,,,,,,,,,,,0,"1,228",38,All
Scott Diclaudio,,,,,,,,,,,,,,0,38,All
Vincent Furlong,,,,,,,,,,,,,,,2,All
Total,"1,896",39,"1,704","1,630","1,625","1,595","1,588","1,532","1,354","1,340","1,300","1,277","1,269","1,255",82,All
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Alice Beck Dubow,Emil Giordano,Kai Scott,Ken Powell,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,1
Alice Beck Dubow,2,0,47,46,44,45,46,42,39,40,37,38,37,36,1,1
Emil Giordano,,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
Kai Scott,,,0,42,43,45,44,40,40,39,38,38,37,36,1,1
Ken Powell,,,,2,39,40,41,39,36,36,36,36,36,35,1,1
Tracy B Roman,,,,,2,41,40,41,36,36,36,36,36,36,0,1
Lyris Younge,,,,,,0,42,40,39,39,37,38,36,35,0,1
Mia Roberts Perez,,,,,,,0,41,39,37,35,36,36,36,1,1
Abbe Fletman,,,,,,,,1,36,36,35,35,36,36,0,1
Daine Grey Jr,,,,,,,,,0,38,36,36,36,36,1,1
Stephanie M Sawyer,,,,,,,,,,0,36,38,36,35,1,1
Michael Fanning,,,,,,,,,,,0,36,36,35,0,1
Rainy Papademetriou,,,,,,,,,,,,0,36,35,0,1
Chris Mallios,,,,,,,,,,,,,0,36,0,1
Scott Diclaudio,,,,,,,,,,,,,,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,0,1
Total,61,2,50,49,48,47,47,44,42,42,38,38,37,36,2,1
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Alice Beck Dubow,Emil Giordano,Kai Scott,Ken Powell,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Daine Grey Jr,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Scott Diclaudio,Vincent Furlong,2
Alice Beck Dubow,4,0,91,88,86,86,85,82,71,71,71,69,69,68,4,2
Emil Giordano,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Kai Scott,,,2,82,82,82,83,81,70,70,69,68,67,67,4,2
Ken Powell,,,,2,82,82,81,78,67,67,66,67,66,65,4,2
Tracy B Roman,,,,,2,80,80,78,68,68,67,66,65,67,4,2
Lyris Younge,,,,,,1,82,79,69,69,68,68,68,67,4,2
Mia Roberts Perez,,,,,,,2,80,69,69,68,67,67,67,4,2
Abbe Fletman,,,,,,,,0,68,68,67,66,65,65,3,2
Daine Grey Jr,,,,,,,,,0,70,69,68,67,68,4,2
Rainy Papademetriou,,,,,,,,,,0,70,69,68,68,4,2
Stephanie M Sawyer,,,,,,,,,,,0,68,67,67,3,2
Michael Fanning,,,,,,,,,,,,0,67,66,3,2
Chris Mallios,,,,,,,,,,,,,0,66,3,2
Scott Diclaudio,,,,,,,,,,,,,,0,4,2
Vincent Furlong,,,,,,,,,,,,,,,0,2
Total,107,1,93,92,89,87,87,82,71,71,71,70,69,68,5,2
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Alice Beck Dubow,Emil Giordano,Ken Powell,Mia Roberts Perez,Abbe Fletman,Tracy B Roman,Lyris Younge,Kai Scott,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,3
Alice Beck Dubow,0,0,106,104,104,104,103,104,101,99,100,99,100,99,1,3
Emil Giordano,,0,1,1,1,1,2,1,2,2,2,2,1,2,2,3
Ken Powell,,,1,105,104,105,106,104,100,100,100,100,99,100,1,3
Mia Roberts Perez,,,,2,106,106,106,105,100,99,100,99,100,99,1,3
Abbe Fletman,,,,,1,106,105,105,100,100,100,99,100,99,1,3
Tracy B Roman,,,,,,0,106,104,99,100,99,99,99,99,1,3
Lyris Younge,,,,,,,0,104,100,100,100,100,99,100,2,3
Kai Scott,,,,,,,,0,100,99,100,99,100,99,1,3
Daine Grey Jr,,,,,,,,,0,101,102,101,101,101,2,3
Michael Fanning,,,,,,,,,,0,101,101,100,101,2,3
Stephanie M Sawyer,,,,,,,,,,,0,101,101,101,2,3
Chris Mallios,,,,,,,,,,,,0,100,101,2,3
Rainy Papademetriou,,,,,,,,,,,,,0,100,1,3
Scott Diclaudio,,,,,,,,,,,,,,0,2,3
Vincent Furlong,,,,,,,,,,,,,,,0,3
Total,110,2,110,109,108,108,107,106,103,102,102,101,101,101,3,3
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Alice Beck Dubow,Emil Giordano,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Michael Fanning,Stephanie M Sawyer,Scott Diclaudio,Vincent Furlong,4
Alice Beck Dubow,2,0,31,30,29,28,26,26,22,22,22,22,22,20,0,4
Emil Giordano,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
Ken Powell,,,3,28,30,29,27,27,22,22,22,22,22,21,0,4
Mia Roberts Perez,,,,1,29,28,27,28,23,23,23,23,23,21,0,4
Tracy B Roman,,,,,0,29,28,28,22,22,22,22,22,21,0,4
Kai Scott,,,,,,0,27,27,22,22,22,22,22,21,0,4
Lyris Younge,,,,,,,0,27,23,23,22,22,22,21,0,4
Abbe Fletman,,,,,,,,0,22,22,22,22,22,21,0,4
Daine Grey Jr,,,,,,,,,0,24,23,23,23,21,0,4
Rainy Papademetriou,,,,,,,,,,0,23,23,23,21,0,4
Chris Mallios,,,,,,,,,,,0,23,23,21,0,4
Michael Fanning,,,,,,,,,,,,0,23,21,0,4
Stephanie M Sawyer,,,,,,,,,,,,,0,21,0,4
Scott Diclaudio,,,,,,,,,,,,,,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,0,4
Total,36,2,35,33,31,29,29,28,24,24,23,23,23,21,2,4
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Alice Beck Dubow,Emil Giordano,Kai Scott,Tracy B Roman,Ken Powell,Lyris Younge,Abbe Fletman,Mia Roberts Perez,Daine Grey Jr,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,5
Alice Beck Dubow,1,0,48,49,50,45,45,44,37,36,34,35,33,33,3,5
Emil Giordano,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Kai Scott,,,2,47,45,46,47,44,35,36,36,35,35,34,4,5
Tracy B Roman,,,,0,44,45,45,43,35,36,35,35,35,34,3,5
Ken Powell,,,,,0,44,44,42,35,35,33,33,33,31,3,5
Lyris Younge,,,,,,0,45,44,37,38,36,36,35,34,4,5
Abbe Fletman,,,,,,,0,43,34,35,35,34,34,33,4,5
Mia Roberts Perez,,,,,,,,0,35,37,35,35,34,33,4,5
Daine Grey Jr,,,,,,,,,0,37,35,35,34,33,2,5
Stephanie M Sawyer,,,,,,,,,,0,36,36,35,34,3,5
Chris Mallios,,,,,,,,,,,0,35,35,34,3,5
Michael Fanning,,,,,,,,,,,,0,34,33,2,5
Rainy Papademetriou,,,,,,,,,,,,,0,33,2,5
Scott Diclaudio,,,,,,,,,,,,,,0,3,5
Vincent Furlong,,,,,,,,,,,,,,,1,5
Total,61,1,53,52,51,48,47,47,39,39,36,36,35,35,6,5
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Alice Beck Dubow,Emil Giordano,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,6
Alice Beck Dubow,2,0,52,51,51,48,47,47,32,34,32,32,32,30,1,6
Emil Giordano,,0,1,0,0,1,0,0,1,0,0,0,0,0,2,6
Ken Powell,,,1,49,49,48,48,48,33,32,33,32,32,30,1,6
Tracy B Roman,,,,3,50,50,48,48,31,32,31,31,31,30,1,6
Kai Scott,,,,,0,48,49,49,32,33,32,31,32,30,1,6
