col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,Allan Domb,Derek S Green,Helen Gym,William K Greenlee,Blondell Reynolds Brown,David Oh,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Terry Tracy,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,All
Jim Kenney,178,0,0,0,0,733,674,625,634,571,194,155,185,126,116,33,43,18,10,All
Melissa Murray Bailey,,30,0,0,0,79,31,56,35,26,268,293,266,284,288,18,12,17,5,All
Osborne Hart,,,1,0,0,5,6,9,4,4,2,1,1,0,1,7,3,3,11,All
James Foster,,,,1,0,3,5,5,3,2,1,1,3,3,5,4,3,7,3,All
Boris Kindij,,,,,0,2,0,6,1,1,2,1,2,0,1,6,5,4,3,All
Allan Domb,,,,,,12,591,585,587,534,114,79,88,97,68,19,27,11,4,All
Derek S Green,,,,,,,7,539,560,530,59,50,60,43,46,20,26,11,8,All
Helen Gym,,,,,,,,4,533,509,58,57,54,56,59,31,36,17,9,All
William K Greenlee,,,,,,,,,2,529,75,43,58,52,30,13,14,7,4,All
Blondell Reynolds Brown,,,,,,,,,,5,45,21,31,27,24,14,13,5,4,All
David Oh,,,,,,,,,,,7,297,326,289,282,13,7,13,6,All
Daniel Tinney,,,,,,,,,,,,3,326,316,324,9,11,7,3,All
Dennis M O Brien,,,,,,,,,,,,,0,308,290,15,11,12,5,All
Al Taubenberger,,,,,,,,,,,,,,1,287,13,6,9,1,All
Terry Tracy,,,,,,,,,,,,,,,2,14,23,14,4,All
Kristin Combs,,,,,,,,,,,,,,,,0,31,33,27,All
Andrew C Stober,,,,,,,,,,,,,,,,,0,22,18,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,1,20,All
John Staggs,,,,,,,,,,,,,,,,,,,0,All
Total,"1,311",465,16,13,8,857,747,727,699,627,486,472,469,428,424,73,72,52,34,All
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Allan Domb,Derek S Green,Helen Gym,David Oh,William K Greenlee,Al Taubenberger,Daniel Tinney,Terry Tracy,Blondell Reynolds Brown,Dennis M O Brien,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,1
Jim Kenney,7,0,0,0,0,51,39,40,23,35,15,12,12,27,12,4,2,1,1,1
