col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,All
Maria Quinones Sanchez,79,618,580,573,547,553,543,495,488,478,481,480,476,21,All
Mia Roberts Perez,,18,560,573,551,555,552,497,489,484,490,489,482,16,All
Ken Powell,,,10,561,547,550,555,490,487,487,486,483,480,14,All
Tracy B Roman,,,,7,547,552,551,494,488,488,486,486,482,14,All
Kai Scott,,,,,3,544,546,482,482,478,480,478,477,14,All
Lyris Younge,,,,,,0,546,482,484,481,484,484,479,11,All
Abbe Fletman,,,,,,,4,481,484,484,482,482,476,11,All
Stephanie M Sawyer,,,,,,,,1,490,488,488,487,480,17,All
Daine Grey Jr,,,,,,,,,0,491,487,488,482,12,All
Michael Fanning,,,,,,,,,,1,488,487,482,13,All
Chris Mallios,,,,,,,,,,,0,489,485,11,All
Rainy Papademetriou,,,,,,,,,,,,1,484,13,All
Scott Diclaudio,,,,,,,,,,,,,0,11,All
Vincent Furlong,,,,,,,,,,,,,,27,All
Total,797,671,627,619,583,581,575,516,508,501,500,499,496,52,All
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Maria Quinones Sanchez,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Maria Quinones Sanchez,9,111,102,99,94,92,94,93,88,90,88,86,87,6,2
Mia Roberts Perez,,3,96,99,94,91,93,92,88,88,88,86,86,5,2
Ken Powell,,,0,94,93,92,91,87,87,87,86,85,85,3,2
Tracy B Roman,,,,0,92,90,92,90,87,86,86,86,86,2,2
Kai Scott,,,,,2,93,91,87,88,87,87,86,85,3,2
Abbe Fletman,,,,,,2,89,84,86,85,85,84,83,1,2
Lyris Younge,,,,,,,0,86,86,86,86,86,85,3,2
Stephanie M Sawyer,,,,,,,,0,88,88,88,86,86,4,2
Chris Mallios,,,,,,,,,0,87,88,87,87,3,2
Daine Grey Jr,,,,,,,,,,0,87,86,85,3,2
Rainy Papademetriou,,,,,,,,,,,0,87,86,4,2
Michael Fanning,,,,,,,,,,,,1,86,3,2
Scott Diclaudio,,,,,,,,,,,,,0,3,2
Vincent Furlong,,,,,,,,,,,,,,1,2
Total,133,117,104,103,99,97,95,94,90,90,89,88,88,7,2
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Maria Quinones Sanchez,Ken Powell,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Tracy B Roman,Kai Scott,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,3
Maria Quinones Sanchez,7,50,49,49,47,47,46,42,40,40,40,40,40,0,3
Ken Powell,,1,47,46,47,46,46,40,40,40,40,40,40,0,3
Lyris Younge,,,0,47,48,47,47,42,41,41,41,41,41,0,3
Mia Roberts Perez,,,,0,47,48,47,41,41,41,41,41,41,0,3
Abbe Fletman,,,,,0,47,47,41,41,41,41,41,41,0,3
Tracy B Roman,,,,,,0,47,41,41,41,41,41,41,0,3
Kai Scott,,,,,,,0,41,41,41,41,41,41,0,3
Stephanie M Sawyer,,,,,,,,0,41,41,41,41,41,0,3
Chris Mallios,,,,,,,,,0,41,41,41,41,0,3
Daine Grey Jr,,,,,,,,,,0,41,41,41,0,3
Michael Fanning,,,,,,,,,,,0,41,41,0,3
Rainy Papademetriou,,,,,,,,,,,,0,41,0,3
Scott Diclaudio,,,,,,,,,,,,,0,0,3
Vincent Furlong,,,,,,,,,,,,,,4,3
Total,63,51,50,50,48,48,47,43,41,41,41,41,41,4,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,District Council 7th District,4
,Ken Powell,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Kai Scott,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Scott Diclaudio,Vincent Furlong,Maria Quinones Sanchez,4
Ken Powell,4,46,43,45,42,38,38,38,37,38,37,34,1,48,4
Tracy B Roman,,0,43,44,42,37,37,38,37,38,36,34,0,44,4
Mia Roberts Perez,,,1,43,41,36,36,36,36,36,36,33,0,44,4
Abbe Fletman,,,,0,42,38,38,37,37,37,37,34,1,43,4
Lyris Younge,,,,,0,37,36,36,36,36,35,34,0,42,4
Kai Scott,,,,,,0,34,33,33,33,33,33,1,38,4
Rainy Papademetriou,,,,,,,1,37,37,37,37,33,1,37,4
Chris Mallios,,,,,,,,0,37,38,36,33,0,37,4
Daine Grey Jr,,,,,,,,,0,37,36,33,0,38,4
Michael Fanning,,,,,,,,,,0,36,33,0,37,4
Stephanie M Sawyer,,,,,,,,,,,0,32,1,36,4
Scott Diclaudio,,,,,,,,,,,,0,0,35,4
Vincent Furlong,,,,,,,,,,,,,1,0,4
Maria Quinones Sanchez,,,,,,,,,,,,,,2,4
Total,56,47,46,45,42,39,39,38,38,38,37,35,2,56,4
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Maria Quinones Sanchez,Tracy B Roman,Kai Scott,Ken Powell,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,5
Maria Quinones Sanchez,3,44,45,43,43,40,40,33,31,31,32,31,31,0,5
Tracy B Roman,,1,41,41,39,41,39,32,32,31,31,30,30,0,5
Kai Scott,,,0,39,39,40,39,32,31,31,30,30,30,0,5
Ken Powell,,,,0,38,39,39,32,33,32,31,31,31,0,5
Mia Roberts Perez,,,,,2,39,38,30,30,30,31,31,31,0,5
Abbe Fletman,,,,,,0,39,30,30,30,30,30,30,0,5
Lyris Younge,,,,,,,0,30,30,30,31,31,31,0,5
Daine Grey Jr,,,,,,,,0,32,31,30,30,30,0,5
Stephanie M Sawyer,,,,,,,,,0,32,30,30,30,0,5
Michael Fanning,,,,,,,,,,0,30,30,30,0,5
Rainy Papademetriou,,,,,,,,,,,0,31,31,0,5
Chris Mallios,,,,,,,,,,,,0,31,0,5
Scott Diclaudio,,,,,,,,,,,,,0,0,5
Vincent Furlong,,,,,,,,,,,,,,1,5
Total,59,49,46,46,45,41,41,34,33,32,32,31,31,1,5
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Maria Quinones Sanchez,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Stephanie M Sawyer,Vincent Furlong,6
Maria Quinones Sanchez,8,33,31,31,27,28,27,26,25,24,24,24,24,0,6
Mia Roberts Perez,,2,27,29,27,27,26,24,24,24,23,23,23,0,6
Ken Powell,,,1,28,29,28,27,24,24,24,24,24,24,0,6
Tracy B Roman,,,,1,27,27,26,25,25,25,24,24,24,0,6
Kai Scott,,,,,0,28,27,24,24,24,24,24,24,0,6
Lyris Younge,,,,,,0,27,24,24,24,24,24,24,0,6
Abbe Fletman,,,,,,,0,24,24,24,24,24,24,0,6
Chris Mallios,,,,,,,,0,24,24,24,24,24,0,6
Daine Grey Jr,,,,,,,,,0,25,24,24,24,0,6
Michael Fanning,,,,,,,,,,0,24,24,24,0,6
Rainy Papademetriou,,,,,,,,,,,0,24,24,0,6
Scott Diclaudio,,,,,,,,,,,,0,24,0,6
Stephanie M Sawyer,,,,,,,,,,,,,0,0,6
Vincent Furlong,,,,,,,,,,,,,,1,6
Total,51,37,34,34,29,29,27,26,26,25,24,24,24,1,6
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,7
,Maria Quinones Sanchez,Mia Roberts Perez,Tracy B Roman,Lyris Younge,Kai Scott,Ken Powell,Abbe Fletman,Stephanie M Sawyer,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Michael Fanning,Vincent Furlong,7
Maria Quinones Sanchez,7,53,49,46,46,45,44,35,34,33,32,32,31,1,7
Mia Roberts Perez,,2,50,49,50,47,48,37,36,36,35,35,34,2,7
Tracy B Roman,,,0,47,49,47,48,36,35,34,34,34,34,1,7
Lyris Younge,,,,0,50,46,48,36,37,37,37,37,36,0,7
Kai Scott,,,,,0,47,48,36,34,35,34,34,34,1,7
Ken Powell,,,,,,0,48,35,34,34,33,33,33,0,7
Abbe Fletman,,,,,,,0,34,35,34,35,35,34,0,7
Stephanie M Sawyer,,,,,,,,0,37,37,35,35,35,1,7
Scott Diclaudio,,,,,,,,,0,37,37,37,36,0,7
Chris Mallios,,,,,,,,,,0,36,36,36,0,7
Daine Grey Jr,,,,,,,,,,,0,37,36,0,7
Rainy Papademetriou,,,,,,,,,,,,0,36,0,7
Michael Fanning,,,,,,,,,,,,,0,0,7
Vincent Furlong,,,,,,,,,,,,,,3,7
Total,68,62,55,54,52,51,50,40,39,38,37,37,36,5,7
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,8
,Maria Quinones Sanchez,Mia Roberts Perez,Tracy B Roman,Lyris Younge,Ken Powell,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,8
Maria Quinones Sanchez,6,36,33,32,31,31,31,28,27,26,25,25,23,6,8
Mia Roberts Perez,,1,36,35,35,34,34,27,27,28,27,26,26,4,8
Tracy B Roman,,,0,35,35,34,32,27,27,27,26,26,25,4,8
Lyris Younge,,,,0,35,34,34,27,27,27,27,27,25,4,8
Ken Powell,,,,,0,35,33,27,28,27,26,27,25,4,8
Abbe Fletman,,,,,,0,32,27,28,27,26,27,25,4,8
Kai Scott,,,,,,,0,26,26,26,26,26,25,4,8
Stephanie M Sawyer,,,,,,,,0,27,27,26,26,24,5,8
Michael Fanning,,,,,,,,,0,27,26,27,25,4,8
Rainy Papademetriou,,,,,,,,,,0,27,26,25,4,8
Chris Mallios,,,,,,,,,,,0,26,25,3,8
Daine Grey Jr,,,,,,,,,,,,0,25,3,8
Scott Diclaudio,,,,,,,,,,,,,0,1,8
Vincent Furlong,,,,,,,,,,,,,,2,8
Total,47,43,38,37,36,35,35,30,29,28,27,27,26,8,8
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,11
,Maria Quinones Sanchez,Mia Roberts Perez,Tracy B Roman,Kai Scott,Ken Powell,Abbe Fletman,Lyris Younge,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Stephanie M Sawyer,Vincent Furlong,11
Maria Quinones Sanchez,3,31,32,30,31,30,31,29,29,29,29,29,29,0,11
Mia Roberts Perez,,2,33,33,32,32,32,31,31,31,31,31,31,0,11
Tracy B Roman,,,0,32,32,32,32,31,31,31,31,31,31,0,11
Kai Scott,,,,0,33,33,32,31,31,31,31,31,31,0,11
Ken Powell,,,,,0,33,32,31,31,31,31,31,31,0,11
Abbe Fletman,,,,,,0,32,31,31,31,31,31,31,0,11
Lyris Younge,,,,,,,0,31,31,31,31,31,31,0,11
Chris Mallios,,,,,,,,0,31,31,31,31,31,0,11
Daine Grey Jr,,,,,,,,,0,31,31,31,31,0,11
Michael Fanning,,,,,,,,,,0,31,31,31,0,11
