col_1,col_2,col_3,col_4,col_5,col_6,division
,City Commissioners,,,Register Of Wills,,All
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,All
Anthony Clark,179,"2,229",20,"2,545",27,All
Lisa M Deeley,,47,24,"2,299",26,All
Al Schmidt,,,6,35,39,All
Ronald R Donatucci,,,,101,0,All
Ross Feinberg,,,,,6,All
Total,"2,806","2,427",80,"2,790",70,All
,City Commissioners,,,Register Of Wills,,1
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,1
Anthony Clark,13,62,0,68,1,1
Lisa M Deeley,,2,0,62,1,1
Al Schmidt,,,0,0,0,1
Ronald R Donatucci,,,,6,0,1
Ross Feinberg,,,,,0,1
Total,88,71,0,81,1,1
,City Commissioners,,,Register Of Wills,,2
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,2
Anthony Clark,8,75,1,97,0,2
Lisa M Deeley,,2,0,79,0,2
Al Schmidt,,,1,1,0,2
Ronald R Donatucci,,,,2,0,2
Ross Feinberg,,,,,0,2
Total,105,81,2,103,0,2
,City Commissioners,,,Register Of Wills,,3
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,3
Anthony Clark,8,100,1,118,3,3
Lisa M Deeley,,2,1,101,2,3
Al Schmidt,,,1,4,3,3
Ronald R Donatucci,,,,3,0,3
Ross Feinberg,,,,,1,3
Total,134,110,8,131,7,3
,Register Of Wills,,City Commissioners,,,4
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,4
Ronald R Donatucci,7,0,150,143,1,4
Ross Feinberg,,0,0,0,1,4
Anthony Clark,,,8,139,0,4
Lisa M Deeley,,,,2,1,4
Al Schmidt,,,,,0,4
Total,163,1,160,147,2,4
,City Commissioners,,,Register Of Wills,,5
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,5
Anthony Clark,5,79,0,89,2,5
Lisa M Deeley,,1,1,82,4,5
Al Schmidt,,,0,0,2,5
Ronald R Donatucci,,,,1,0,5
Ross Feinberg,,,,,0,5
