col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,All
Christine Hope,56,"2,005","1,982","2,045","2,073","2,020","1,984","1,930","1,923","1,756","1,714","1,711","1,708","1,664","1,656",582,All
Sharon Williams Losier,,17,"2,000","2,034","2,001","1,973","1,971","1,913","1,913","1,721","1,689","1,670","1,673","1,640","1,629",217,All
Joffie C Pittman,,,13,"1,957","1,950","1,939","1,948","1,904","1,895","1,707","1,685","1,672","1,681","1,631","1,640",218,All
Ken Powell,,,,37,"1,995","1,969","1,973","1,938","1,937","1,724","1,703","1,709","1,695","1,657","1,646",211,All
Tracy B Roman,,,,,17,"1,993","1,971","1,956","1,953","1,738","1,705","1,702","1,700","1,667","1,657",225,All
Mia Roberts Perez,,,,,,18,"1,960","1,931","1,926","1,735","1,702","1,681","1,684","1,638","1,644",202,All
Kai Scott,,,,,,,12,"1,939","1,927","1,723","1,687","1,682","1,690","1,641","1,644",203,All
Abbe Fletman,,,,,,,,3,"1,902","1,690","1,672","1,661","1,658","1,628","1,625",190,All
Lyris Younge,,,,,,,,,6,"1,673","1,666","1,656","1,657","1,631","1,625",175,All
Stephanie M Sawyer,,,,,,,,,,2,"1,723","1,705","1,706","1,661","1,665",227,All
Daine Grey Jr,,,,,,,,,,,3,"1,691","1,687","1,644","1,644",205,All
Michael Fanning,,,,,,,,,,,,4,"1,686","1,662","1,644",219,All
Chris Mallios,,,,,,,,,,,,,2,"1,655","1,645",199,All
Scott Diclaudio,,,,,,,,,,,,,,5,"1,614",188,All
Rainy Papademetriou,,,,,,,,,,,,,,,1,169,All
Vincent Furlong,,,,,,,,,,,,,,,,26,All
Total,"2,772","2,277","2,137","2,281","2,243","2,192","2,146","2,040","2,040","1,861","1,794","1,790","1,779","1,728","1,721",635,All
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Mia Roberts Perez,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Rainy Papademetriou,Chris Mallios,Vincent Furlong,1
Christine Hope,1,58,57,59,61,56,56,57,57,54,51,51,51,51,50,29,1
Sharon Williams Losier,,0,66,62,61,58,59,60,57,53,50,47,48,49,47,13,1
Joffie C Pittman,,,0,62,61,60,59,59,58,54,52,49,49,50,49,13,1
Ken Powell,,,,3,65,63,63,62,58,55,53,54,53,50,52,14,1
Tracy B Roman,,,,,1,62,60,63,60,57,55,53,54,52,51,16,1
Abbe Fletman,,,,,,1,60,60,58,53,51,51,51,48,50,10,1
Kai Scott,,,,,,,0,61,58,53,50,53,51,50,51,11,1
Lyris Younge,,,,,,,,0,58,54,51,51,52,50,50,12,1
Mia Roberts Perez,,,,,,,,,1,54,53,51,50,51,50,11,1
Stephanie M Sawyer,,,,,,,,,,0,56,55,54,55,55,17,1
Daine Grey Jr,,,,,,,,,,,0,52,51,51,51,12,1
Michael Fanning,,,,,,,,,,,,1,54,51,54,13,1
Scott Diclaudio,,,,,,,,,,,,,0,51,53,12,1
Rainy Papademetriou,,,,,,,,,,,,,,0,50,10,1
Chris Mallios,,,,,,,,,,,,,,,0,13,1
Vincent Furlong,,,,,,,,,,,,,,,,2,1
Total,85,75,69,79,75,69,68,66,65,64,58,58,58,57,55,36,1
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Tracy B Roman,Kai Scott,Ken Powell,Mia Roberts Perez,Vincent Furlong,Abbe Fletman,Michael Fanning,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Lyris Younge,Rainy Papademetriou,Scott Diclaudio,2
Christine Hope,2,69,68,72,67,66,66,62,64,62,59,60,60,60,54,53,2
Sharon Williams Losier,,0,69,65,63,65,62,24,61,56,57,56,56,59,51,49,2
Joffie C Pittman,,,1,62,62,63,63,24,64,57,56,57,57,60,52,48,2
Tracy B Roman,,,,1,59,61,64,24,62,58,60,59,57,59,50,50,2
Kai Scott,,,,,1,61,60,19,64,57,55,55,56,60,51,49,2
Ken Powell,,,,,,0,59,20,61,57,56,57,54,58,49,48,2
Mia Roberts Perez,,,,,,,0,17,61,56,57,56,55,59,52,47,2
Vincent Furlong,,,,,,,,4,17,25,20,21,21,16,16,14,2
