col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Blondell Reynolds Brown,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Kevin M Dougherty,212,"1,557","1,491",220,124,78,48,"1,533","1,291","1,231","1,267",679,692,645,"1,085",468,291,71,53,41,23,All
Christine Donohue,,18,"1,472",151,51,34,30,"1,205","1,132","1,045","1,044",412,376,378,927,281,216,77,53,37,19,All
David Wecht,,,18,93,28,30,24,"1,198","1,090","1,036","1,026",347,318,317,918,211,175,72,46,30,18,All
Judy Olson,,,,4,583,516,24,152,130,81,71,638,601,619,42,511,540,38,23,22,5,All
Anne Covey,,,,,0,478,17,76,60,39,45,549,508,527,31,450,448,11,9,11,2,All
Mike George,,,,,,0,15,62,45,38,37,500,468,493,20,419,430,12,9,14,4,All
Paul P Panepinto,,,,,,,0,31,29,17,24,49,41,39,10,22,28,16,17,19,9,All
Allan Domb,,,,,,,,3,"1,146","1,070","1,073",334,267,259,955,181,131,57,27,18,12,All
Helen Gym,,,,,,,,,1,"1,039","1,010",198,169,178,932,105,132,57,37,22,15,All
Derek S Green,,,,,,,,,,3,"1,021",139,140,128,951,86,76,36,20,12,4,All
William K Greenlee,,,,,,,,,,,1,184,193,147,963,111,58,26,20,12,7,All
Al Taubenberger,,,,,,,,,,,,5,818,846,92,671,633,37,21,20,9,All
Dennis M O Brien,,,,,,,,,,,,,10,765,81,738,587,17,15,16,2,All
Daniel Tinney,,,,,,,,,,,,,,10,92,657,623,33,12,22,8,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,3,69,30,12,8,5,6,All
David Oh,,,,,,,,,,,,,,,,4,537,14,9,11,5,All
Terry Tracy,,,,,,,,,,,,,,,,,2,33,13,11,1,All
Andrew C Stober,,,,,,,,,,,,,,,,,,0,31,25,16,All
Kristin Combs,,,,,,,,,,,,,,,,,,,1,34,16,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,13,All
John Staggs,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,873","1,804","1,702",867,673,623,91,"1,701","1,436","1,349","1,346","1,284","1,240","1,221","1,160",936,793,112,75,61,30,All
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Dennis M O Brien,Al Taubenberger,Daniel Tinney,David Oh,Allan Domb,Terry Tracy,Helen Gym,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Sheila E Armstrong,Kristin Combs,John Staggs,1
Kevin M Dougherty,9,80,78,28,20,10,5,89,75,56,43,76,28,59,60,51,33,9,6,4,0,1
Christine Donohue,,0,78,19,7,3,2,47,43,31,24,51,18,52,42,44,32,10,4,3,0,1
David Wecht,,,0,14,1,4,3,43,37,27,18,53,14,48,45,44,32,10,4,4,1,1
Judy Olson,,,,0,53,48,7,70,65,60,52,16,54,15,9,4,5,7,4,3,2,1
Anne Covey,,,,,0,40,1,55,51,48,48,8,42,7,6,1,1,3,2,0,0,1
Mike George,,,,,,0,3,49,49,48,43,7,41,9,5,3,2,2,2,1,1,1
Paul P Panepinto,,,,,,,0,7,9,7,3,2,6,1,1,0,0,2,4,3,2,1
Dennis M O Brien,,,,,,,,1,98,77,82,31,60,20,30,16,8,3,1,1,0,1
Al Taubenberger,,,,,,,,,0,86,69,34,62,22,20,9,5,10,4,2,1,1
Daniel Tinney,,,,,,,,,,0,67,21,61,14,14,11,6,5,4,2,1,1
David Oh,,,,,,,,,,,1,12,53,9,9,6,5,2,0,0,0,1
Allan Domb,,,,,,,,,,,,0,10,52,48,40,32,5,1,1,0,1
Terry Tracy,,,,,,,,,,,,,0,11,5,6,3,3,1,0,0,1
Helen Gym,,,,,,,,,,,,,,1,38,40,31,7,4,2,0,1
William K Greenlee,,,,,,,,,,,,,,,0,42,35,2,1,0,0,1
Derek S Green,,,,,,,,,,,,,,,,0,32,3,1,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,,0,6,5,2,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,0,6,2,1
Kristin Combs,,,,,,,,,,,,,,,,,,,,0,2,1
John Staggs,,,,,,,,,,,,,,,,,,,,,0,1
Total,189,104,95,88,66,61,12,153,135,112,96,87,75,72,69,57,43,15,9,6,2,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Allan Domb,David Oh,William K Greenlee,Terry Tracy,Helen Gym,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Kevin M Dougherty,20,81,78,18,10,5,2,64,63,55,75,41,61,23,55,44,47,4,2,0,0,2
Christine Donohue,,0,73,9,1,1,0,35,31,26,51,21,40,17,45,34,33,5,3,1,1,2
David Wecht,,,0,7,1,4,0,28,29,26,55,17,44,16,48,38,35,5,3,2,1,2
Judy Olson,,,,0,46,35,3,44,45,52,13,40,3,44,6,7,1,4,0,2,0,2
Anne Covey,,,,,0,34,2,36,38,42,7,34,0,35,2,3,1,1,0,1,0,2
Mike George,,,,,,0,1,31,31,33,3,28,3,29,0,2,1,1,0,1,0,2
Paul P Panepinto,,,,,,,0,2,4,5,2,3,1,2,0,1,0,0,0,0,0,2
Daniel Tinney,,,,,,,,0,65,73,29,55,15,48,10,8,8,4,0,1,1,2
Dennis M O Brien,,,,,,,,,3,67,28,60,14,47,12,7,5,2,1,2,0,2
Al Taubenberger,,,,,,,,,,1,27,51,11,51,10,5,5,1,1,1,0,2
Allan Domb,,,,,,,,,,,0,14,42,10,49,39,36,4,0,0,0,2
David Oh,,,,,,,,,,,,0,6,44,2,2,7,1,0,1,1,2
William K Greenlee,,,,,,,,,,,,,1,0,40,33,40,2,2,0,0,2
Terry Tracy,,,,,,,,,,,,,,0,9,5,1,4,0,2,1,2
Helen Gym,,,,,,,,,,,,,,,0,39,35,4,2,1,1,2
Derek S Green,,,,,,,,,,,,,,,,0,30,3,2,0,0,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,0,1,0,0,2
