col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Superior Court,,Register Of Wills,,All
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,All
Alice Beck Dubow,140,0,"1,299",10,All
Emil Giordano,,8,10,45,All
Ronald R Donatucci,,,120,0,All
Ross Feinberg,,,,8,All
Total,"1,449",63,"1,429",63,All
,Judge Of The Superior Court,,Register Of Wills,,1
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,1
Alice Beck Dubow,3,0,57,2,1
Emil Giordano,,0,0,0,1
Ronald R Donatucci,,,2,0,1
Ross Feinberg,,,,1,1
Total,62,0,59,3,1
,Judge Of The Superior Court,,Register Of Wills,,2
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,2
Alice Beck Dubow,8,0,107,0,2
Emil Giordano,,2,0,3,2
Ronald R Donatucci,,,6,0,2
Ross Feinberg,,,,1,2
Total,115,5,113,4,2
,Judge Of The Superior Court,,Register Of Wills,,3
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,3
Alice Beck Dubow,2,0,51,1,3
Emil Giordano,,0,0,4,3
Ronald R Donatucci,,,2,0,3
Ross Feinberg,,,,2,3
Total,54,4,53,7,3
,Judge Of The Superior Court,,Register Of Wills,,4
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,4
Alice Beck Dubow,9,0,48,0,4
Emil Giordano,,1,0,1,4
Ronald R Donatucci,,,2,0,4
Ross Feinberg,,,,0,4
Total,57,2,50,1,4
,Judge Of The Superior Court,,Register Of Wills,,5
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,5
Alice Beck Dubow,3,0,50,1,5
Emil Giordano,,0,0,1,5
Ronald R Donatucci,,,4,0,5
Ross Feinberg,,,,0,5
Total,54,1,54,2,5
,Judge Of The Superior Court,,Register Of Wills,,6
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,6
Alice Beck Dubow,11,0,29,1,6
Emil Giordano,,1,0,1,6
Ronald R Donatucci,,,3,0,6
Ross Feinberg,,,,0,6
Total,41,2,32,2,6
,Judge Of The Superior Court,,Register Of Wills,,7
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,7
Alice Beck Dubow,9,0,55,0,7
Emil Giordano,,0,0,3,7
Ronald R Donatucci,,,4,0,7
Ross Feinberg,,,,0,7
Total,64,3,59,3,7
,Register Of Wills,,Judge Of The Superior Court,,8
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,8
Ronald R Donatucci,6,0,36,0,8
Ross Feinberg,,0,0,4,8
Alice Beck Dubow,,,4,0,8
Emil Giordano,,,,0,8
Total,42,4,40,4,8
,Register Of Wills,,Judge Of The Superior Court,,9
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,9
Ronald R Donatucci,9,0,55,0,9
Ross Feinberg,,0,1,2,9
Alice Beck Dubow,,,6,0,9
Emil Giordano,,,,1,9
Total,64,3,62,3,9
,Judge Of The Superior Court,,Register Of Wills,,10
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,10
Alice Beck Dubow,5,0,46,0,10
Emil Giordano,,0,0,1,10
Ronald R Donatucci,,,5,0,10
Ross Feinberg,,,,0,10
Total,51,1,51,1,10
,Register Of Wills,,Judge Of The Superior Court,,11
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,11
Ronald R Donatucci,5,0,32,0,11
Ross Feinberg,,0,0,2,11
Alice Beck Dubow,,,3,0,11
Emil Giordano,,,,0,11
Total,37,2,35,2,11
,Judge Of The Superior Court,,Register Of Wills,,12
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,12
Alice Beck Dubow,6,0,43,0,12
Emil Giordano,,0,2,1,12
Ronald R Donatucci,,,3,0,12
Ross Feinberg,,,,0,12
Total,49,3,48,1,12
,Judge Of The Superior Court,,Register Of Wills,,13
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,13
Alice Beck Dubow,12,0,41,0,13
Emil Giordano,,0,0,0,13
Ronald R Donatucci,,,5,0,13
Ross Feinberg,,,,0,13
Total,53,0,46,0,13
,Register Of Wills,,Judge Of The Superior Court,,14
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,14
Ronald R Donatucci,8,0,54,0,14
Ross Feinberg,,0,0,2,14
Alice Beck Dubow,,,5,0,14
Emil Giordano,,,,0,14
Total,62,2,59,2,14
,Register Of Wills,,Judge Of The Superior Court,,15
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,15
Ronald R Donatucci,2,0,80,1,15
Ross Feinberg,,1,0,0,15
Alice Beck Dubow,,,1,0,15
Emil Giordano,,,,0,15
Total,83,1,81,1,15
,Judge Of The Superior Court,,Register Of Wills,,16
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,16
Alice Beck Dubow,11,0,61,0,16
Emil Giordano,,0,0,0,16
Ronald R Donatucci,,,3,0,16
Ross Feinberg,,,,0,16
Total,72,0,64,0,16
,Judge Of The Superior Court,,Register Of Wills,,17
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,17
Alice Beck Dubow,4,0,19,0,17
Emil Giordano,,1,1,4,17
Ronald R Donatucci,,,3,0,17
Ross Feinberg,,,,0,17
Total,23,6,23,4,17
,Register Of Wills,,Judge Of The Superior Court,,18
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,18
Ronald R Donatucci,3,0,51,0,18
Ross Feinberg,,0,0,2,18
Alice Beck Dubow,,,2,0,18
Emil Giordano,,,,0,18
Total,54,2,53,2,18
,Judge Of The Superior Court,,Register Of Wills,,19
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,19
Alice Beck Dubow,5,0,66,1,19
Emil Giordano,,0,1,3,19
Ronald R Donatucci,,,3,0,19
Ross Feinberg,,,,0,19
Total,72,4,70,4,19
,Judge Of The Superior Court,,Register Of Wills,,20
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,20
Alice Beck Dubow,2,0,39,1,20
Emil Giordano,,0,1,5,20
Ronald R Donatucci,,,2,0,20
Ross Feinberg,,,,0,20
Total,42,6,42,6,20
,Register Of Wills,,Judge Of The Superior Court,,21
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,21
Ronald R Donatucci,7,0,46,0,21
Ross Feinberg,,1,0,0,21
Alice Beck Dubow,,,3,0,21
Emil Giordano,,,,1,21
Total,53,1,49,1,21
,Judge Of The Superior Court,,Register Of Wills,,22
,Alice Beck Dubow,Emil Giordano,Ronald R Donatucci,Ross Feinberg,22
Alice Beck Dubow,10,0,51,0,22
Emil Giordano,,0,1,1,22
Ronald R Donatucci,,,4,0,22
Ross Feinberg,,,,0,22
Total,61,2,56,1,22
,Register Of Wills,,Judge Of The Superior Court,,23
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,23
Ronald R Donatucci,8,0,48,1,23
Ross Feinberg,,0,0,3,23
Alice Beck Dubow,,,4,0,23
Emil Giordano,,,,0,23
Total,57,3,52,4,23
,Register Of Wills,,Judge Of The Superior Court,,24
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,24
Ronald R Donatucci,16,0,71,0,24
Ross Feinberg,,1,1,0,24
Alice Beck Dubow,,,8,0,24
Emil Giordano,,,,1,24
Total,87,2,80,1,24
,Register Of Wills,,Judge Of The Superior Court,,25
,Ronald R Donatucci,Ross Feinberg,Alice Beck Dubow,Emil Giordano,25
Ronald R Donatucci,5,0,63,2,25
Ross Feinberg,,1,1,2,25
Alice Beck Dubow,,,4,0,25
Emil Giordano,,,,0,25
Total,70,4,68,4,25
