col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,1
Kevin M Dougherty,16,163,160,13,8,1,2,147,136,109,1
Christine Donohue,,3,175,11,2,1,8,148,147,120,1
David Wecht,,,2,9,1,1,4,147,141,115,1
Judy Olson,,,,0,20,14,3,31,13,9,1
Anne Covey,,,,,0,11,3,22,6,2,1
Mike George,,,,,,0,0,12,4,3,1
Paul P Panepinto,,,,,,,0,10,7,3,1
Christine Hope,,,,,,,,0,146,116,1
Sharon Williams Losier,,,,,,,,,1,117,1
Joffie C Pittman,,,,,,,,,,0,1
Total,197,190,186,37,23,14,11,180,160,124,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,2
Kevin M Dougherty,18,130,126,5,5,3,5,123,119,114,2
Christine Donohue,,3,141,8,2,6,11,122,123,115,2
David Wecht,,,1,8,4,3,9,114,121,112,2
Judy Olson,,,,0,18,16,1,24,10,10,2
Anne Covey,,,,,2,16,1,20,5,5,2
Mike George,,,,,,0,2,23,8,8,2
Paul P Panepinto,,,,,,,1,10,9,7,2
Christine Hope,,,,,,,,0,124,126,2
Joffie C Pittman,,,,,,,,,0,128,2
Sharon Williams Losier,,,,,,,,,,0,2
Total,175,161,154,28,25,25,16,162,141,133,2
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,3
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,David Wecht,Kevin M Dougherty,Christine Donohue,Judy Olson,Paul P Panepinto,Anne Covey,Mike George,3
Christine Hope,0,57,56,54,57,54,1,1,1,1,3
Sharon Williams Losier,,1,56,55,57,54,0,0,0,0,3
Joffie C Pittman,,,0,53,56,53,0,0,0,0,3
David Wecht,,,,1,54,55,0,0,0,0,3
Kevin M Dougherty,,,,,0,54,0,0,0,0,3
Christine Donohue,,,,,,0,0,0,0,0,3
Judy Olson,,,,,,,1,0,1,1,3
Paul P Panepinto,,,,,,,,1,0,0,3
Anne Covey,,,,,,,,,0,1,3
Mike George,,,,,,,,,,0,3
Total,59,59,56,57,57,55,2,2,1,1,3
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,4
Kevin M Dougherty,17,117,112,5,3,1,2,98,100,92,4
Christine Donohue,,3,124,9,2,0,7,99,105,95,4
David Wecht,,,0,5,2,1,5,96,101,94,4
Judy Olson,,,,0,9,7,1,15,8,7,4
Anne Covey,,,,,0,7,0,9,4,4,4
Mike George,,,,,,0,0,7,1,0,4
Paul P Panepinto,,,,,,,0,7,6,5,4
Christine Hope,,,,,,,,0,97,94,4
Joffie C Pittman,,,,,,,,,0,98,4
Sharon Williams Losier,,,,,,,,,,0,4
Total,154,139,130,19,12,8,8,123,112,103,4
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,5
Kevin M Dougherty,17,92,89,7,4,2,2,91,90,84,5
Christine Donohue,,1,92,7,0,2,3,81,83,78,5
David Wecht,,,1,4,0,3,3,74,83,74,5
Judy Olson,,,,0,27,21,3,35,9,8,5
Anne Covey,,,,,0,17,2,28,3,4,5
Mike George,,,,,,0,1,23,6,4,5
Paul P Panepinto,,,,,,,0,6,3,4,5
Christine Hope,,,,,,,,0,82,86,5
Joffie C Pittman,,,,,,,,,1,84,5
Sharon Williams Losier,,,,,,,,,,0,5
Total,137,107,98,40,28,24,8,132,100,94,5
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,6
Kevin M Dougherty,18,87,83,5,5,4,2,93,79,81,6
Christine Donohue,,0,93,8,1,1,5,81,82,80,6
David Wecht,,,0,7,1,1,5,77,79,75,6
Judy Olson,,,,0,14,11,2,21,13,9,6
Anne Covey,,,,,0,11,2,16,8,6,6
Mike George,,,,,,0,0,12,4,3,6
Paul P Panepinto,,,,,,,0,8,6,5,6
Christine Hope,,,,,,,,0,85,84,6
Joffie C Pittman,,,,,,,,,0,87,6
Sharon Williams Losier,,,,,,,,,,0,6
Total,132,103,97,25,18,14,9,118,95,94,6
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,7
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,7
Kevin M Dougherty,25,104,104,7,3,2,5,92,88,87,7
Christine Donohue,,3,111,11,3,2,5,86,90,87,7
David Wecht,,,1,10,1,1,2,83,88,85,7
Judy Olson,,,,2,8,9,0,17,8,7,7
Anne Covey,,,,,0,7,1,10,5,5,7
Mike George,,,,,,0,0,9,3,2,7
Paul P Panepinto,,,,,,,0,2,5,3,7
Christine Hope,,,,,,,,0,89,90,7
Joffie C Pittman,,,,,,,,,0,92,7
Sharon Williams Losier,,,,,,,,,,0,7
Total,154,125,120,25,12,11,8,109,102,98,7
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,8
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,8
Christine Hope,0,29,27,35,32,28,2,1,0,0,8
Sharon Williams Losier,,0,27,28,29,30,0,0,0,0,8
Joffie C Pittman,,,0,27,27,27,0,0,0,0,8
Kevin M Dougherty,,,,4,30,28,0,0,0,0,8
Christine Donohue,,,,,1,28,0,0,0,0,8
David Wecht,,,,,,0,0,0,0,0,8
Judy Olson,,,,,,,0,1,0,0,8
Mike George,,,,,,,,1,0,0,8
Anne Covey,,,,,,,,,0,0,8
Paul P Panepinto,,,,,,,,,,0,8
Total,40,31,27,40,34,30,2,2,0,0,8
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,9
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,9
Kevin M Dougherty,11,104,105,2,3,0,1,99,96,96,9
Christine Donohue,,3,113,7,1,0,2,97,92,91,9
David Wecht,,,2,6,2,0,3,93,92,89,9
Judy Olson,,,,0,8,6,0,4,3,2,9
Anne Covey,,,,,0,6,0,7,3,3,9
Mike George,,,,,,0,0,3,1,1,9
Paul P Panepinto,,,,,,,1,4,3,3,9
Christine Hope,,,,,,,,0,93,96,9
Sharon Williams Losier,,,,,,,,,1,96,9
Joffie C Pittman,,,,,,,,,,1,9
Total,137,124,122,17,12,6,5,114,109,105,9
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,10
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,10
Kevin M Dougherty,15,118,110,5,4,1,3,111,105,100,10
Christine Donohue,,3,119,8,2,0,6,110,106,110,10
David Wecht,,,2,8,0,1,3,98,96,100,10
Judy Olson,,,,0,10,11,1,17,5,7,10
Anne Covey,,,,,0,7,0,11,1,1,10
Mike George,,,,,,0,1,10,1,1,10
Paul P Panepinto,,,,,,,0,4,3,3,10
Christine Hope,,,,,,,,1,108,103,10
Sharon Williams Losier,,,,,,,,,0,105,10
Joffie C Pittman,,,,,,,,,,1,10
Total,157,144,125,24,13,11,9,139,120,118,10
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,11
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,11
Kevin M Dougherty,33,93,88,7,3,3,4,89,80,75,11
Christine Donohue,,2,97,14,1,1,1,85,82,78,11
David Wecht,,,1,10,1,1,2,75,79,73,11
Judy Olson,,,,1,16,16,1,25,12,8,11
Anne Covey,,,,,0,17,0,18,3,3,11
Mike George,,,,,,0,1,17,2,2,11
Paul P Panepinto,,,,,,,1,5,3,4,11
Christine Hope,,,,,,,,0,79,81,11
Joffie C Pittman,,,,,,,,,0,82,11
Sharon Williams Losier,,,,,,,,,,0,11
Total,151,117,103,33,20,20,8,123,95,89,11
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,12
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,12
Kevin M Dougherty,21,124,123,7,6,3,6,119,110,105,12
Christine Donohue,,1,136,20,2,1,7,113,110,109,12
David Wecht,,,2,14,2,2,7,105,107,106,12
Judy Olson,,,,0,14,14,2,30,16,17,12
Anne Covey,,,,,0,14,3,21,6,6,12
Mike George,,,,,,0,2,18,4,6,12
Paul P Panepinto,,,,,,,0,11,6,6,12
Christine Hope,,,,,,,,0,113,112,12
Sharon Williams Losier,,,,,,,,,0,110,12
Joffie C Pittman,,,,,,,,,,0,12
Total,177,153,150,38,21,19,14,155,129,125,12
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,13
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,13
Kevin M Dougherty,5,43,45,2,0,0,1,45,45,45,13
David Wecht,,4,45,2,1,0,1,43,42,41,13
Christine Donohue,,,0,5,1,0,0,43,44,43,13
Judy Olson,,,,0,1,1,0,5,4,4,13
Mike George,,,,,0,1,0,2,1,1,13
Anne Covey,,,,,,0,0,1,0,0,13
Paul P Panepinto,,,,,,,0,1,1,1,13
Christine Hope,,,,,,,,1,47,47,13
Sharon Williams Losier,,,,,,,,,1,47,13
Joffie C Pittman,,,,,,,,,,0,13
Total,56,52,49,6,2,1,1,52,49,48,13
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,14
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,14
Kevin M Dougherty,12,60,62,2,2,0,0,59,62,57,14
Christine Donohue,,2,66,6,1,0,0,61,61,61,14
David Wecht,,,1,5,0,0,0,60,61,58,14
Judy Olson,,,,1,4,1,0,8,4,4,14
Anne Covey,,,,,0,1,0,3,0,0,14
Mike George,,,,,,0,0,1,0,0,14
Paul P Panepinto,,,,,,,0,0,0,0,14
Christine Hope,,,,,,,,0,62,62,14
Joffie C Pittman,,,,,,,,,0,63,14
Sharon Williams Losier,,,,,,,,,,0,14
Total,83,73,70,10,4,1,0,69,68,65,14
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,15
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,15
Kevin M Dougherty,4,56,53,1,0,0,1,54,56,55,15
Christine Donohue,,1,57,1,0,1,3,55,55,55,15
David Wecht,,,0,1,1,1,2,52,55,54,15
Anne Covey,,,,0,4,2,0,5,2,2,15
Judy Olson,,,,,0,2,0,4,1,1,15
Mike George,,,,,,0,0,3,1,1,15
Paul P Panepinto,,,,,,,0,2,2,2,15
Christine Hope,,,,,,,,0,56,55,15
Sharon Williams Losier,,,,,,,,,0,56,15
Joffie C Pittman,,,,,,,,,,1,15
Total,68,64,59,5,4,3,3,65,61,60,15
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,16
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Mike George,Judy Olson,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,16
Kevin M Dougherty,10,66,63,1,1,1,1,64,60,60,16
