col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,Helen Gym,Allan Domb,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Dennis M O Brien,David Oh,Andrew C Stober,Terry Tracy,Al Taubenberger,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,1
Helen Gym,3,125,114,113,109,18,15,42,18,15,7,18,7,4,117,35,1
Allan Domb,,5,108,104,90,21,18,22,17,19,12,7,2,1,106,36,1
William K Greenlee,,,2,102,101,16,15,13,6,10,5,6,1,0,98,24,1
Derek S Green,,,,1,96,9,6,27,9,7,4,5,1,0,96,19,1
Blondell Reynolds Brown,,,,,0,8,11,21,4,5,3,12,2,1,94,17,1
Dennis M O Brien,,,,,,0,28,2,24,27,23,0,0,0,10,36,1
David Oh,,,,,,,2,2,24,18,22,2,1,0,12,32,1
Andrew C Stober,,,,,,,,0,13,6,2,13,5,2,19,17,1
Terry Tracy,,,,,,,,,0,22,23,0,2,1,4,39,1
Al Taubenberger,,,,,,,,,,0,24,0,0,0,9,29,1
Daniel Tinney,,,,,,,,,,,2,1,0,0,4,27,1
Kristin Combs,,,,,,,,,,,,0,4,3,10,6,1
Sheila E Armstrong,,,,,,,,,,,,,0,3,2,5,1
John Staggs,,,,,,,,,,,,,,0,2,3,1
Jewell Williams,,,,,,,,,,,,,,,4,0,1
Christopher Sawyer,,,,,,,,,,,,,,,,2,1
Total,175,165,134,130,122,51,50,49,46,41,37,19,8,5,146,81,1
,Sheriff,,Council At Large,,,,,,,,,,,,,,2
,Jewell Williams,Christopher Sawyer,Helen Gym,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,Kristin Combs,Al Taubenberger,Andrew C Stober,Sheila E Armstrong,John Staggs,2
Jewell Williams,1,0,78,84,77,75,79,9,4,3,5,7,1,4,7,2,2
Christopher Sawyer,,0,13,8,8,9,7,14,13,9,8,7,11,8,3,1,2
Helen Gym,,,3,76,74,73,73,10,6,1,3,10,3,10,7,2,2
Blondell Reynolds Brown,,,,0,77,74,81,8,6,3,4,8,1,6,5,0,2
Derek S Green,,,,,2,71,75,11,8,6,7,6,1,5,4,0,2
Allan Domb,,,,,,1,74,9,5,6,4,3,4,6,2,1,2
William K Greenlee,,,,,,,0,8,3,3,6,6,2,3,5,1,2
David Oh,,,,,,,,1,7,10,9,2,9,1,3,1,2
Terry Tracy,,,,,,,,,1,8,6,0,8,5,0,0,2
Daniel Tinney,,,,,,,,,,0,8,0,8,0,0,0,2
Dennis M O Brien,,,,,,,,,,,0,0,6,0,0,0,2
Kristin Combs,,,,,,,,,,,,0,1,5,7,2,2
Al Taubenberger,,,,,,,,,,,,,0,1,0,0,2
Andrew C Stober,,,,,,,,,,,,,,0,1,1,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,2,2
John Staggs,,,,,,,,,,,,,,,,0,2
Total,101,30,99,95,94,90,88,27,20,15,15,15,13,13,10,3,2
,Council At Large,,,,,,,,,,,,,,Sheriff,,3
,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Kristin Combs,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Terry Tracy,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,3
Helen Gym,1,51,45,44,46,26,11,18,3,2,2,2,6,3,51,23,3
Derek S Green,,0,41,45,44,13,6,7,5,3,2,2,0,1,47,13,3
Allan Domb,,,2,37,38,10,4,3,4,2,0,0,2,1,40,13,3
William K Greenlee,,,,0,42,11,6,8,5,1,0,2,1,0,45,8,3
Blondell Reynolds Brown,,,,,0,9,6,5,2,1,0,0,0,0,48,4,3
Andrew C Stober,,,,,,1,4,15,2,2,0,1,6,3,15,16,3
David Oh,,,,,,,2,3,9,11,9,10,3,0,9,13,3
Kristin Combs,,,,,,,,0,1,2,1,2,8,4,10,13,3
Al Taubenberger,,,,,,,,,1,11,9,9,1,0,4,11,3
Dennis M O Brien,,,,,,,,,,0,11,11,4,0,2,12,3
Daniel Tinney,,,,,,,,,,,2,10,2,0,1,9,3
Terry Tracy,,,,,,,,,,,,0,3,0,2,9,3
Sheila E Armstrong,,,,,,,,,,,,,0,3,3,7,3
John Staggs,,,,,,,,,,,,,,0,2,2,3
Jewell Williams,,,,,,,,,,,,,,,2,0,3
Christopher Sawyer,,,,,,,,,,,,,,,,0,3
Total,80,62,56,54,53,33,27,23,19,16,14,14,10,4,72,36,3
,Council At Large,,,,,,,,,,,,,,Sheriff,,4
,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,Al Taubenberger,Andrew C Stober,David Oh,Dennis M O Brien,Kristin Combs,Daniel Tinney,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,4
Helen Gym,2,65,65,57,51,14,8,23,8,8,20,6,6,5,59,27,4
Derek S Green,,0,67,62,59,8,10,12,6,5,12,3,3,2,62,16,4
