col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Ken Powell,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,Allan Domb,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Al Taubenberger,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,1
Ken Powell,3,70,70,70,70,68,62,64,60,59,59,52,12,68,63,64,63,58,12,10,10,9,6,0,2,0,1,1
Mia Roberts Perez,,1,70,68,68,67,59,60,58,56,57,50,10,66,66,63,58,61,10,9,7,8,7,0,1,0,0,1
Tracy B Roman,,,0,68,68,68,59,61,58,59,58,51,11,67,65,63,57,59,12,9,9,9,7,0,1,0,0,1
Abbe Fletman,,,,0,69,68,57,60,59,57,57,50,10,66,62,62,57,58,14,9,9,10,7,0,1,0,0,1
Kai Scott,,,,,0,68,60,60,59,57,57,50,12,64,62,62,57,57,12,10,8,9,6,1,1,0,1,1
Lyris Younge,,,,,,0,59,60,60,57,58,51,12,65,62,60,56,56,13,8,8,9,6,0,1,0,0,1
Daine Grey Jr,,,,,,,0,65,62,61,60,53,12,58,56,54,51,49,12,11,10,11,7,0,0,0,1,1
Stephanie M Sawyer,,,,,,,,0,62,61,61,54,12,61,58,55,52,49,13,11,10,11,6,0,0,0,1,1
Michael Fanning,,,,,,,,,0,59,60,53,11,56,53,55,49,49,13,8,9,8,7,0,0,0,1,1
Chris Mallios,,,,,,,,,,0,60,52,10,57,53,53,48,48,11,9,9,8,7,0,0,0,0,1
Scott Diclaudio,,,,,,,,,,,0,52,10,56,53,52,47,48,11,8,8,8,6,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,0,4,51,48,49,49,46,6,2,5,5,2,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,0,9,9,6,2,2,20,18,18,20,15,1,0,0,0,1
Allan Domb,,,,,,,,,,,,,,0,70,64,61,60,11,8,9,10,2,2,1,0,0,1
Helen Gym,,,,,,,,,,,,,,,0,63,59,58,7,7,4,7,3,1,1,0,0,1
Derek S Green,,,,,,,,,,,,,,,,2,59,60,4,2,5,1,3,1,0,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,1,57,3,1,3,1,0,0,2,0,1,1
William K Greenlee,,,,,,,,,,,,,,,,,,0,3,3,2,2,2,0,1,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,,,,,2,22,21,23,18,1,0,1,0,1
David Oh,,,,,,,,,,,,,,,,,,,,3,17,22,16,0,0,1,1,1
Daniel Tinney,,,,,,,,,,,,,,,,,,,,,3,21,19,1,0,1,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,,,0,16,1,0,0,0,1
Terry Tracy,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
John Staggs,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,85,78,77,75,73,71,68,68,66,63,61,54,27,81,76,73,67,65,33,33,31,29,21,2,2,1,1,1
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
