col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 9th District,,,Judge Of The Commonwealth Court,,1
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,1
Cherelle Parker,17,0,0,133,1,1
Kevin Strickland,,0,0,2,1,1
Bobbie T Curry,,,1,0,0,1
Michael Wojcik,,,,7,0,1
Paul Lalley,,,,,0,1
Total,151,3,1,142,2,1
,District Council 9th District,,,Judge Of The Commonwealth Court,,2
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,2
Cherelle Parker,25,0,0,176,0,2
Kevin Strickland,,0,0,0,1,2
Bobbie T Curry,,,0,0,0,2
Michael Wojcik,,,,8,0,2
Paul Lalley,,,,,0,2
Total,201,1,0,184,1,2
,District Council 9th District,,,Judge Of The Commonwealth Court,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,3
Cherelle Parker,16,0,0,158,2,3
Kevin Strickland,,0,0,3,1,3
Bobbie T Curry,,,0,3,0,3
Michael Wojcik,,,,3,0,3
Paul Lalley,,,,,1,3
Total,176,4,3,167,4,3
,District Council 9th District,,,Judge Of The Commonwealth Court,,4
,Cherelle Parker,Bobbie T Curry,Kevin Strickland,Michael Wojcik,Paul Lalley,4
Cherelle Parker,23,0,0,133,1,4
Bobbie T Curry,,0,0,0,0,4
Kevin Strickland,,,0,0,0,4
Michael Wojcik,,,,7,0,4
Paul Lalley,,,,,1,4
Total,157,0,0,140,2,4
,District Council 9th District,,,Judge Of The Commonwealth Court,,5
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,5
Cherelle Parker,17,0,0,155,1,5
Kevin Strickland,,2,0,5,2,5
Bobbie T Curry,,,1,1,0,5
Michael Wojcik,,,,8,0,5
Paul Lalley,,,,,0,5
Total,173,9,2,169,3,5
,District Council 9th District,,,Judge Of The Commonwealth Court,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,6
Cherelle Parker,19,0,0,165,1,6
Kevin Strickland,,2,0,1,1,6
Bobbie T Curry,,,0,1,0,6
Michael Wojcik,,,,4,0,6
Paul Lalley,,,,,0,6
Total,185,4,1,171,2,6
,District Council 9th District,,,Judge Of The Commonwealth Court,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,7
Cherelle Parker,21,0,0,150,0,7
Kevin Strickland,,0,0,2,1,7
Bobbie T Curry,,,0,1,0,7
Michael Wojcik,,,,9,0,7
Paul Lalley,,,,,0,7
Total,171,3,1,162,1,7
,District Council 9th District,,,Judge Of The Commonwealth Court,,8
,Cherelle Parker,Bobbie T Curry,Kevin Strickland,Michael Wojcik,Paul Lalley,8
Cherelle Parker,12,0,0,145,2,8
Bobbie T Curry,,0,0,0,0,8
Kevin Strickland,,,0,0,0,8
Michael Wojcik,,,,3,0,8
Paul Lalley,,,,,0,8
Total,159,0,0,148,2,8
,District Council 9th District,,,Judge Of The Commonwealth Court,,9
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,9
Cherelle Parker,23,0,0,124,1,9
Kevin Strickland,,0,0,2,2,9
Bobbie T Curry,,,0,1,1,9
Michael Wojcik,,,,9,0,9
Paul Lalley,,,,,0,9
Total,148,4,2,136,4,9
,District Council 9th District,,,Judge Of The Commonwealth Court,,10
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,10
Cherelle Parker,15,0,0,105,0,10
Kevin Strickland,,0,0,2,0,10
Bobbie T Curry,,,0,0,0,10
Michael Wojcik,,,,6,0,10
Paul Lalley,,,,,0,10
Total,120,2,0,113,0,10
,Judge Of The Commonwealth Court,,District Council 9th District,,,11
,Michael Wojcik,Paul Lalley,Cherelle Parker,Kevin Strickland,Bobbie T Curry,11
Michael Wojcik,11,0,110,1,1,11
Paul Lalley,,0,1,2,0,11
Cherelle Parker,,,8,0,0,11
Kevin Strickland,,,,0,0,11
Bobbie T Curry,,,,,0,11
Total,123,3,119,3,1,11
,District Council 9th District,,,Judge Of The Commonwealth Court,,12
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,12
Cherelle Parker,19,0,0,168,1,12
Kevin Strickland,,0,0,4,2,12
Bobbie T Curry,,,0,1,0,12
Michael Wojcik,,,,8,0,12
Paul Lalley,,,,,0,12
Total,188,6,1,181,3,12
,District Council 9th District,,,Judge Of The Commonwealth Court,,13
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,13
Cherelle Parker,24,0,0,189,0,13
Kevin Strickland,,1,0,1,2,13
Bobbie T Curry,,,0,0,0,13
Michael Wojcik,,,,6,0,13
Paul Lalley,,,,,0,13
Total,213,4,0,196,2,13
,District Council 9th District,,,Judge Of The Commonwealth Court,,14
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,14
Cherelle Parker,15,0,0,215,2,14
Kevin Strickland,,0,0,1,3,14
Bobbie T Curry,,,1,0,0,14
Michael Wojcik,,,,8,0,14
Paul Lalley,,,,,0,14
Total,232,4,1,224,5,14
,District Council 9th District,,,Judge Of The Commonwealth Court,,15
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,15
Cherelle Parker,16,0,0,143,0,15
Kevin Strickland,,0,0,1,1,15
Bobbie T Curry,,,0,0,0,15
Michael Wojcik,,,,4,0,15
Paul Lalley,,,,,1,15
Total,159,2,0,148,2,15
,District Council 9th District,,,Judge Of The Commonwealth Court,,16
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,16
Cherelle Parker,12,0,0,153,2,16
Kevin Strickland,,0,0,3,1,16
Bobbie T Curry,,,0,1,0,16
Michael Wojcik,,,,9,0,16
Paul Lalley,,,,,0,16
Total,167,4,1,166,3,16
,District Council 9th District,,,Judge Of The Commonwealth Court,,17
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Michael Wojcik,Paul Lalley,17
Cherelle Parker,16,0,0,163,1,17
Kevin Strickland,,1,0,1,2,17
Bobbie T Curry,,,0,0,0,17
Michael Wojcik,,,,4,0,17
Paul Lalley,,,,,0,17
Total,180,4,0,168,3,17
,Judge Of The Commonwealth Court,,District Council 9th District,,,18
,Michael Wojcik,Paul Lalley,Cherelle Parker,Kevin Strickland,Bobbie T Curry,18
Michael Wojcik,14,0,127,3,0,18
