col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Council At Large,,,,,,,,,,,,,,1
,Allan Domb,William K Greenlee,Derek S Green,Helen Gym,Daniel Tinney,Blondell Reynolds Brown,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,1
Allan Domb,18,80,73,75,32,50,12,10,13,4,4,1,1,0,1
William K Greenlee,,2,74,71,26,49,5,9,5,2,1,1,1,0,1
Derek S Green,,,2,70,25,50,3,4,2,3,1,0,2,1,1
Helen Gym,,,,1,24,46,3,5,4,3,2,1,0,0,1
Daniel Tinney,,,,,10,4,29,30,26,26,1,1,0,1,1
Blondell Reynolds Brown,,,,,,1,2,0,1,1,2,1,1,0,1
David Oh,,,,,,,5,31,24,26,3,0,1,2,1
Dennis M O Brien,,,,,,,,0,25,27,0,0,0,1,1
Al Taubenberger,,,,,,,,,0,26,3,1,0,1,1
Terry Tracy,,,,,,,,,,0,0,0,0,0,1
Andrew C Stober,,,,,,,,,,,0,2,1,1,1
John Staggs,,,,,,,,,,,,0,0,0,1
Kristin Combs,,,,,,,,,,,,,0,1,1
Sheila E Armstrong,,,,,,,,,,,,,,0,1
Total,118,88,84,82,73,57,45,39,37,33,6,2,2,2,1
,Council At Large,,,,,,,,,,,,,,2
,Allan Domb,Daniel Tinney,David Oh,Dennis M O Brien,Al Taubenberger,Derek S Green,Helen Gym,Terry Tracy,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Allan Domb,43,19,10,11,10,40,41,7,38,36,7,2,1,0,2
Daniel Tinney,,11,42,47,47,2,3,44,5,3,4,1,2,0,2
David Oh,,,9,45,38,5,8,37,7,5,1,1,0,0,2
Dennis M O Brien,,,,1,43,5,5,42,7,1,3,1,0,0,2
Al Taubenberger,,,,,1,2,2,42,5,5,4,0,2,0,2
Derek S Green,,,,,,4,37,3,36,35,1,0,0,0,2
Helen Gym,,,,,,,3,4,35,33,3,1,0,0,2
Terry Tracy,,,,,,,,0,1,1,4,0,0,0,2
William K Greenlee,,,,,,,,,2,35,0,0,0,0,2
Blondell Reynolds Brown,,,,,,,,,,3,1,0,1,0,2
Andrew C Stober,,,,,,,,,,,0,2,2,1,2
Kristin Combs,,,,,,,,,,,,0,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,0,0,2
John Staggs,,,,,,,,,,,,,,0,2
Total,112,75,65,58,55,51,50,50,49,46,10,2,2,1,2
,Council At Large,,,,,,,,,,,,,,3
,Allan Domb,Daniel Tinney,David Oh,Helen Gym,William K Greenlee,Dennis M O Brien,Derek S Green,Terry Tracy,Al Taubenberger,Blondell Reynolds Brown,Sheila E Armstrong,Andrew C Stober,Kristin Combs,John Staggs,3
Allan Domb,25,19,16,49,50,13,42,9,10,41,0,1,0,0,3
Daniel Tinney,,9,39,12,8,36,9,37,35,6,0,0,0,0,3
David Oh,,,3,8,7,39,3,34,34,1,0,0,0,0,3
Helen Gym,,,,1,40,7,37,4,6,34,0,1,0,0,3
William K Greenlee,,,,,1,5,35,2,8,36,1,1,0,0,3
Dennis M O Brien,,,,,,1,2,36,33,1,1,1,0,0,3
Derek S Green,,,,,,,2,5,3,34,0,0,0,0,3
Terry Tracy,,,,,,,,1,32,2,0,0,1,0,3
Al Taubenberger,,,,,,,,,2,1,1,0,0,0,3
Blondell Reynolds Brown,,,,,,,,,,0,0,0,0,0,3
Sheila E Armstrong,,,,,,,,,,,1,0,0,0,3
Andrew C Stober,,,,,,,,,,,,0,0,0,3
Kristin Combs,,,,,,,,,,,,,0,0,3
John Staggs,,,,,,,,,,,,,,0,3
Total,100,66,56,55,54,50,49,48,47,42,2,1,1,0,3
,Council At Large,,,,,,,,,,,,,,4
,Allan Domb,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Helen Gym,Al Taubenberger,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,4
Allan Domb,10,37,31,32,33,7,7,6,5,2,5,1,1,0,4
William K Greenlee,,2,30,32,29,6,6,4,4,1,1,0,1,0,4
Derek S Green,,,6,32,25,2,5,5,4,1,0,1,1,1,4
Blondell Reynolds Brown,,,,3,26,4,7,5,3,0,0,1,1,0,4
Helen Gym,,,,,2,4,2,2,1,1,1,0,0,0,4
Al Taubenberger,,,,,,3,20,19,18,16,2,0,0,0,4
David Oh,,,,,,,3,15,17,12,0,0,0,0,4
Daniel Tinney,,,,,,,,3,16,17,1,1,0,0,4
Dennis M O Brien,,,,,,,,,0,13,0,1,0,0,4
Terry Tracy,,,,,,,,,,0,2,0,0,0,4
Andrew C Stober,,,,,,,,,,,3,1,0,0,4
Sheila E Armstrong,,,,,,,,,,,,0,0,0,4
John Staggs,,,,,,,,,,,,,0,0,4
Kristin Combs,,,,,,,,,,,,,,0,4
Total,61,44,43,42,38,34,29,28,23,18,9,2,1,1,4
,Council At Large,,,,,,,,,,,,,,5
,Allan Domb,Helen Gym,William K Greenlee,Derek S Green,David Oh,Blondell Reynolds Brown,Daniel Tinney,Al Taubenberger,Dennis M O Brien,Terry Tracy,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,5
Allan Domb,13,61,61,57,14,52,6,8,6,2,1,1,0,0,5
Helen Gym,,6,56,55,9,49,5,3,4,1,3,3,2,0,5
William K Greenlee,,,1,59,8,51,4,4,5,1,1,1,0,0,5
Derek S Green,,,,4,4,52,2,2,1,1,1,2,0,0,5
David Oh,,,,,9,2,30,29,29,24,0,0,0,0,5
Blondell Reynolds Brown,,,,,,2,0,2,1,0,0,1,0,0,5
Daniel Tinney,,,,,,,2,32,27,29,1,0,0,0,5
Al Taubenberger,,,,,,,,0,26,26,1,0,0,0,5
Dennis M O Brien,,,,,,,,,2,23,2,2,2,0,5
Terry Tracy,,,,,,,,,,0,1,0,0,0,5
Kristin Combs,,,,,,,,,,,0,3,3,0,5
Andrew C Stober,,,,,,,,,,,,0,2,0,5
Sheila E Armstrong,,,,,,,,,,,,,0,0,5
John Staggs,,,,,,,,,,,,,,0,5
Total,89,75,68,65,57,55,42,39,38,31,5,4,3,0,5
,Council At Large,,,,,,,,,,,,,,6
,William K Greenlee,Allan Domb,Helen Gym,Derek S Green,Dennis M O Brien,Daniel Tinney,Blondell Reynolds Brown,David Oh,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,6
William K Greenlee,27,66,61,63,24,9,54,9,9,9,0,1,0,0,6
Allan Domb,,7,62,63,17,13,51,13,7,8,3,2,0,1,6
Helen Gym,,,3,62,10,10,49,11,3,14,4,3,2,0,6
Derek S Green,,,,4,10,6,50,4,3,9,1,1,0,0,6
Dennis M O Brien,,,,,5,34,4,37,33,27,2,1,0,1,6
Daniel Tinney,,,,,,4,3,34,41,41,3,0,0,1,6
Blondell Reynolds Brown,,,,,,,1,5,2,3,0,1,0,0,6
David Oh,,,,,,,,2,32,33,3,2,1,1,6
Al Taubenberger,,,,,,,,,0,38,2,1,0,0,6
Terry Tracy,,,,,,,,,,0,2,0,0,0,6
Andrew C Stober,,,,,,,,,,,0,3,2,1,6
Kristin Combs,,,,,,,,,,,,1,3,1,6
John Staggs,,,,,,,,,,,,,0,2,6
Sheila E Armstrong,,,,,,,,,,,,,,0,6
Total,114,92,79,75,66,64,59,57,53,53,7,7,4,3,6
,Council At Large,,,,,,,,,,,,,,7
,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,David Oh,Daniel Tinney,William K Greenlee,Terry Tracy,Al Taubenberger,Dennis M O Brien,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,7
Allan Domb,5,36,38,38,11,5,39,3,6,4,1,0,0,0,7
Derek S Green,,3,40,40,8,4,40,3,3,5,4,3,0,0,7
Helen Gym,,,2,37,12,4,36,1,2,2,3,4,1,0,7
Blondell Reynolds Brown,,,,0,8,4,37,3,3,4,3,4,1,0,7
David Oh,,,,,4,32,10,28,29,28,1,0,0,0,7
Daniel Tinney,,,,,,6,4,32,32,33,0,0,1,0,7
William K Greenlee,,,,,,,2,2,3,4,1,0,0,0,7
Terry Tracy,,,,,,,,3,30,29,0,0,1,0,7
Al Taubenberger,,,,,,,,,0,33,0,0,1,0,7
Dennis M O Brien,,,,,,,,,,1,0,0,1,0,7
Andrew C Stober,,,,,,,,,,,1,3,0,0,7
Kristin Combs,,,,,,,,,,,,0,1,0,7
Sheila E Armstrong,,,,,,,,,,,,,0,0,7
John Staggs,,,,,,,,,,,,,,0,7
Total,55,52,51,49,49,48,48,40,39,39,5,4,2,0,7
,Council At Large,,,,,,,,,,,,,,8
,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Helen Gym,Daniel Tinney,Al Taubenberger,David Oh,Dennis M O Brien,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,8
Allan Domb,2,75,70,75,70,4,5,11,7,4,3,2,0,1,8
Derek S Green,,3,70,73,68,3,4,8,8,2,3,3,2,0,8
Blondell Reynolds Brown,,,5,73,67,1,3,7,6,5,3,3,2,0,8
William K Greenlee,,,,1,66,3,6,9,6,5,0,1,0,0,8
Helen Gym,,,,,3,4,1,6,3,2,5,4,1,1,8
Daniel Tinney,,,,,,4,48,43,44,51,3,1,3,1,8
Al Taubenberger,,,,,,,4,38,41,51,2,0,3,0,8
David Oh,,,,,,,,2,46,42,2,1,2,0,8
Dennis M O Brien,,,,,,,,,5,42,2,1,3,0,8
Terry Tracy,,,,,,,,,,1,4,1,2,0,8
Andrew C Stober,,,,,,,,,,,1,3,2,1,8
Kristin Combs,,,,,,,,,,,,0,2,0,8
Sheila E Armstrong,,,,,,,,,,,,,0,0,8
John Staggs,,,,,,,,,,,,,,0,8
Total,88,87,86,84,79,64,60,59,59,59,10,6,6,1,8
,Council At Large,,,,,,,,,,,,,,9
,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,David Oh,Daniel Tinney,Al Taubenberger,Dennis M O Brien,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,9
Allan Domb,11,63,57,52,52,8,9,7,3,5,5,2,0,0,9
Helen Gym,,3,54,50,51,6,3,7,4,5,6,3,0,0,9
Derek S Green,,,3,54,55,6,6,5,5,2,4,3,0,0,9
William K Greenlee,,,,3,56,9,6,7,8,1,1,1,0,0,9
Blondell Reynolds Brown,,,,,2,9,8,4,5,1,0,1,0,0,9
David Oh,,,,,,4,30,31,33,30,0,0,0,0,9
Daniel Tinney,,,,,,,4,28,28,31,1,0,0,0,9
Al Taubenberger,,,,,,,,1,30,31,0,0,0,0,9
Dennis M O Brien,,,,,,,,,1,26,0,0,0,0,9
Terry Tracy,,,,,,,,,,1,1,0,0,0,9
Andrew C Stober,,,,,,,,,,,0,2,0,0,9
Kristin Combs,,,,,,,,,,,,0,0,0,9
John Staggs,,,,,,,,,,,,,0,0,9
Sheila E Armstrong,,,,,,,,,,,,,,0,9
Total,88,73,68,67,63,49,46,44,40,40,6,3,0,0,9
,Council At Large,,,,,,,,,,,,,,10
,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Daniel Tinney,David Oh,Al Taubenberger,Dennis M O Brien,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,10
Allan Domb,4,38,36,32,34,8,12,8,6,2,7,0,1,0,10
Derek S Green,,2,37,34,35,6,6,3,3,1,6,2,2,0,10
Helen Gym,,,2,33,35,3,6,3,3,2,7,5,3,1,10
Blondell Reynolds Brown,,,,3,31,1,3,1,0,0,6,2,1,0,10
