col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court,,,,,,,District Council 6th District,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Bobby Henon,1
Kevin M Dougherty,9,72,69,6,3,3,1,79,1
Christine Donohue,,3,71,0,1,5,2,66,1
David Wecht,,,1,2,1,2,2,64,1
Judy Olson,,,,2,30,27,1,11,1
Anne Covey,,,,,1,27,1,10,1
Mike George,,,,,,2,0,8,1
Paul P Panepinto,,,,,,,2,3,1
Bobby Henon,,,,,,,,3,1
Total,103,84,78,36,34,34,6,100,1
,District Council 6th District,Justice Of The Supreme Court,,,,,,,2
,Bobby Henon,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,2
Bobby Henon,0,141,98,89,34,26,20,2,2
Kevin M Dougherty,,12,102,88,16,14,7,3,2
Christine Donohue,,,1,84,9,5,2,1,2
David Wecht,,,,1,5,0,0,1,2
Judy Olson,,,,,1,55,47,0,2
Anne Covey,,,,,,0,49,0,2
Mike George,,,,,,,2,0,2
Paul P Panepinto,,,,,,,,0,2
Total,171,169,110,97,72,64,55,3,2
,District Council 6th District,Justice Of The Supreme Court,,,,,,,3
,Bobby Henon,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,3
Bobby Henon,1,80,56,51,21,16,18,2,3
Kevin M Dougherty,,9,50,52,10,7,6,2,3
Christine Donohue,,,0,50,5,2,3,0,3
David Wecht,,,,1,6,1,3,0,3
Judy Olson,,,,,2,27,27,1,3
Anne Covey,,,,,,0,25,2,3
Mike George,,,,,,,0,1,3
Paul P Panepinto,,,,,,,,0,3
Total,101,95,61,58,43,34,33,3,3
,Justice Of The Supreme Court,,,,,,,District Council 6th District,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Bobby Henon,4
Kevin M Dougherty,11,71,66,9,7,0,1,97,4
Christine Donohue,,1,64,8,1,0,1,64,4
David Wecht,,,1,5,4,1,0,63,4
Judy Olson,,,,2,28,27,1,17,4
Mike George,,,,,1,24,0,12,4
Anne Covey,,,,,,0,1,9,4
Paul P Panepinto,,,,,,,0,2,4
Bobby Henon,,,,,,,,1,4
Total,120,77,74,43,34,28,2,112,4
,District Council 6th District,Justice Of The Supreme Court,,,,,,,5
,Bobby Henon,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,5
Bobby Henon,1,116,81,73,29,23,25,5,5
Kevin M Dougherty,,9,71,66,9,8,7,1,5
Christine Donohue,,,0,67,6,2,4,2,5
David Wecht,,,,1,8,5,5,1,5
Judy Olson,,,,,1,45,42,2,5
Anne Covey,,,,,,0,40,0,5
Mike George,,,,,,,0,2,5
Paul P Panepinto,,,,,,,,0,5
Total,156,131,86,81,62,53,52,5,5
,District Council 6th District,Justice Of The Supreme Court,,,,,,,6
,Bobby Henon,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,6
Bobby Henon,1,86,65,58,15,22,13,1,6
Kevin M Dougherty,,13,59,53,7,12,5,1,6
Christine Donohue,,,1,55,3,8,2,1,6
David Wecht,,,,1,3,5,2,0,6
Judy Olson,,,,,4,29,34,0,6
