col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,1
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jannie L Blackwell,1
Christine Donohue,1,62,55,3,0,0,2,41,1
David Wecht,,0,55,4,0,0,2,39,1
Kevin M Dougherty,,,0,1,0,0,0,40,1
Judy Olson,,,,1,4,4,0,3,1
Anne Covey,,,,,0,4,0,0,1
Mike George,,,,,,0,0,0,1
Paul P Panepinto,,,,,,,0,1,1
Jannie L Blackwell,,,,,,,,2,1
Total,66,63,61,9,4,4,2,49,1
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,2
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Jannie L Blackwell,2
Christine Donohue,1,150,129,21,2,0,3,100,2
David Wecht,,2,127,16,1,0,1,100,2
Kevin M Dougherty,,,1,2,1,0,2,92,2
Judy Olson,,,,0,6,5,1,9,2
Mike George,,,,,0,5,1,2,2
Anne Covey,,,,,,0,0,0,2
Paul P Panepinto,,,,,,,0,2,2
Jannie L Blackwell,,,,,,,,1,2
Total,157,155,135,26,8,5,4,108,2
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,3
,Christine Donohue,Kevin M Dougherty,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Jannie L Blackwell,3
Christine Donohue,0,38,37,1,0,0,0,35,3
Kevin M Dougherty,,0,37,2,1,0,0,34,3
David Wecht,,,0,0,0,0,0,33,3
Anne Covey,,,,0,2,1,0,2,3
Judy Olson,,,,,0,1,0,1,3
Mike George,,,,,,0,0,1,3
Paul P Panepinto,,,,,,,0,0,3
Jannie L Blackwell,,,,,,,,0,3
Total,39,39,37,3,2,1,0,36,3
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Paul P Panepinto,Judy Olson,Mike George,Anne Covey,Jannie L Blackwell,4
Kevin M Dougherty,7,57,50,3,1,0,0,80,4
David Wecht,,0,51,0,0,0,0,53,4
Christine Donohue,,,3,1,0,0,0,51,4
Paul P Panepinto,,,,0,0,0,0,4,4
Judy Olson,,,,,0,0,0,1,4
Mike George,,,,,,1,0,0,4
Anne Covey,,,,,,,0,0,4
Jannie L Blackwell,,,,,,,,1,4
Total,91,58,57,4,1,1,0,84,4
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,5
,David Wecht,Christine Donohue,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jannie L Blackwell,5
David Wecht,0,62,54,5,0,0,3,54,5
Christine Donohue,,1,55,5,0,0,3,52,5
Kevin M Dougherty,,,1,0,0,0,1,46,5
Judy Olson,,,,0,4,4,0,4,5
Anne Covey,,,,,0,4,0,0,5
Mike George,,,,,,0,0,0,5
Paul P Panepinto,,,,,,,0,3,5
Jannie L Blackwell,,,,,,,,1,5
Total,65,64,56,9,4,4,4,56,5
,District Council 3rd District,Justice Of The Supreme Court,,,,,,,6
,Jannie L Blackwell,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,6
Jannie L Blackwell,0,64,62,61,1,1,2,2,6
Kevin M Dougherty,,4,62,60,0,0,1,1,6
Christine Donohue,,,1,61,1,1,1,3,6
David Wecht,,,,0,0,0,0,2,6
Judy Olson,,,,,1,3,2,0,6
Mike George,,,,,,1,2,0,6
Anne Covey,,,,,,,0,0,6
Paul P Panepinto,,,,,,,,0,6
Total,71,71,68,65,4,4,3,3,6
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,7
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Jannie L Blackwell,7
Kevin M Dougherty,3,80,79,2,2,0,0,66,7
Christine Donohue,,0,84,2,0,2,2,66,7
David Wecht,,,1,2,2,1,2,61,7
Judy Olson,,,,0,7,6,0,3,7
Mike George,,,,,0,5,0,1,7
Anne Covey,,,,,,0,0,2,7
Paul P Panepinto,,,,,,,0,2,7
Jannie L Blackwell,,,,,,,,2,7
Total,96,91,88,10,8,7,2,80,7
,District Council 3rd District,Justice Of The Supreme Court,,,,,,,8
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,8
Jannie L Blackwell,0,12,11,10,1,1,0,0,8
Kevin M Dougherty,,0,11,10,0,1,0,0,8
David Wecht,,,0,11,1,1,0,0,8
Christine Donohue,,,,0,1,0,0,0,8
Judy Olson,,,,,0,0,0,0,8
Mike George,,,,,,0,0,0,8
Anne Covey,,,,,,,0,0,8
Paul P Panepinto,,,,,,,,0,8
Total,13,13,12,11,1,1,0,0,8
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,9
,David Wecht,Christine Donohue,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jannie L Blackwell,9
David Wecht,0,17,17,2,1,1,0,15,9
Christine Donohue,,0,17,1,0,0,1,13,9
Kevin M Dougherty,,,0,1,0,0,1,13,9
Judy Olson,,,,0,3,3,0,5,9
Anne Covey,,,,,0,4,0,4,9
Mike George,,,,,,0,0,4,9
Paul P Panepinto,,,,,,,0,0,9
Jannie L Blackwell,,,,,,,,0,9
Total,19,18,18,5,4,4,1,18,9
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,10
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jannie L Blackwell,10
Christine Donohue,1,47,45,4,0,1,1,47,10
David Wecht,,0,44,4,0,0,1,42,10
Kevin M Dougherty,,,0,0,0,0,0,41,10
Judy Olson,,,,0,3,3,1,7,10
Anne Covey,,,,,1,3,0,2,10
Mike George,,,,,,0,1,3,10
Paul P Panepinto,,,,,,,0,3,10
Jannie L Blackwell,,,,,,,,0,10
Total,54,48,47,8,4,4,3,53,10
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,11
,David Wecht,Christine Donohue,Kevin M Dougherty,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Jannie L Blackwell,11
David Wecht,0,24,23,3,1,0,0,26,11
Christine Donohue,,0,22,2,1,0,0,22,11
Kevin M Dougherty,,,0,1,3,0,0,24,11
Judy Olson,,,,0,2,1,0,1,11
Mike George,,,,,0,1,0,3,11
