col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Daine Grey Jr,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,All
Kevin M Dougherty,240,"1,572","1,561",36,13,16,31,"1,599","1,521","1,506","1,498","1,448","1,454","1,271","1,227","1,223","1,218","1,207","1,204",118,All
Christine Donohue,,18,"1,567",39,10,9,24,"1,438","1,438","1,403","1,417","1,383","1,399","1,244","1,195","1,194","1,194","1,162","1,181",84,All
David Wecht,,,21,30,9,5,18,"1,425","1,413","1,384","1,395","1,370","1,387","1,207","1,172","1,172","1,182","1,145","1,168",75,All
Judy Olson,,,,5,97,109,5,49,47,44,46,43,47,47,47,43,44,42,43,125,All
Mike George,,,,,6,92,8,29,26,30,24,26,26,28,30,23,24,28,23,105,All
Anne Covey,,,,,,0,5,26,30,29,26,24,25,32,34,26,26,29,24,110,All
Paul P Panepinto,,,,,,,3,31,31,31,33,32,32,30,31,27,28,30,31,23,All
Ken Powell,,,,,,,,4,"1,483","1,482","1,469","1,454","1,478","1,269","1,258","1,241","1,239","1,210","1,222",102,All
Mia Roberts Perez,,,,,,,,,1,"1,476","1,488","1,462","1,473","1,283","1,250","1,249","1,242","1,205","1,230",97,All
Tracy B Roman,,,,,,,,,,3,"1,459","1,465","1,451","1,252","1,231","1,221","1,217","1,209","1,210",102,All
Kai Scott,,,,,,,,,,,4,"1,449","1,469","1,261","1,238","1,233","1,232","1,190","1,224",86,All
Lyris Younge,,,,,,,,,,,,2,"1,450","1,242","1,223","1,217","1,215","1,197","1,201",91,All
Abbe Fletman,,,,,,,,,,,,,0,"1,248","1,235","1,224","1,237","1,198","1,225",86,All
Stephanie M Sawyer,,,,,,,,,,,,,,0,"1,266","1,262","1,247","1,220","1,236",104,All
Michael Fanning,,,,,,,,,,,,,,,0,"1,239","1,241","1,210","1,224",98,All
Daine Grey Jr,,,,,,,,,,,,,,,,0,"1,229","1,197","1,214",86,All
Chris Mallios,,,,,,,,,,,,,,,,,0,"1,206","1,222",87,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,"1,194",91,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,81,All
