col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Chris Mallios,Vincent Furlong,Derek S Green,Blondell Reynolds Brown,Allan Domb,Helen Gym,William K Greenlee,David Oh,Al Taubenberger,Dennis M O Brien,Terry Tracy,Daniel Tinney,Kristin Combs,Sheila E Armstrong,Andrew C Stober,John Staggs,All
Mia Roberts Perez,28,"1,858","1,889","1,870","1,875","1,844","1,656","1,645","1,631","1,630","1,620","1,621",84,"1,836","1,807","1,809","1,824","1,809",139,51,53,41,41,14,19,6,5,All
Ken Powell,,16,"1,863","1,853","1,849","1,832","1,638","1,621","1,628","1,610","1,615","1,606",81,"1,851","1,791","1,807","1,772","1,805",128,44,50,32,39,10,14,6,2,All
Tracy B Roman,,,5,"1,869","1,869","1,847","1,662","1,644","1,637","1,627","1,621","1,623",81,"1,824","1,798","1,812","1,793","1,801",130,50,49,46,41,13,17,6,3,All
Kai Scott,,,,3,"1,868","1,842","1,651","1,644","1,636","1,623","1,613","1,616",75,"1,820","1,789","1,794","1,776","1,793",124,44,46,35,36,11,17,5,6,All
Lyris Younge,,,,,5,"1,852","1,650","1,648","1,638","1,629","1,619","1,619",79,"1,808","1,778","1,797","1,787","1,794",124,45,46,38,35,10,17,5,6,All
Abbe Fletman,,,,,,1,"1,637","1,628","1,629","1,617","1,617","1,617",75,"1,782","1,753","1,784","1,766","1,776",122,45,46,38,39,8,15,6,5,All
Stephanie M Sawyer,,,,,,,4,"1,669","1,660","1,645","1,637","1,642",87,"1,612","1,584","1,599","1,609","1,604",129,52,51,50,43,12,18,7,4,All
Daine Grey Jr,,,,,,,,1,"1,654","1,639","1,631","1,634",82,"1,591","1,564","1,586","1,587","1,590",120,47,47,41,39,11,19,6,5,All
Michael Fanning,,,,,,,,,0,"1,634","1,636","1,634",82,"1,583","1,556","1,585","1,580","1,593",115,50,50,41,46,7,13,5,3,All
Rainy Papademetriou,,,,,,,,,,0,"1,621","1,622",74,"1,574","1,552","1,575","1,578","1,580",112,44,44,35,33,8,13,5,4,All
Scott Diclaudio,,,,,,,,,,,0,"1,622",75,"1,565","1,540","1,571","1,564","1,574",112,48,50,42,44,7,10,5,1,All
Chris Mallios,,,,,,,,,,,,0,72,"1,573","1,539","1,569","1,564","1,572",106,44,44,40,40,7,12,5,1,All
Vincent Furlong,,,,,,,,,,,,,0,45,51,56,58,53,133,119,121,107,115,7,9,2,2,All
Derek S Green,,,,,,,,,,,,,,16,"1,779","1,799","1,779","1,797",90,16,26,19,14,4,13,4,3,All
