col_1,col_2,division
,District Council 7th District,All
,Maria Quinones Sanchez,All
Maria Quinones Sanchez,328,All
Total,328,All
,District Council 7th District,1
,Maria Quinones Sanchez,1
Maria Quinones Sanchez,38,1
Total,38,1
,District Council 7th District,2
,Maria Quinones Sanchez,2
Maria Quinones Sanchez,73,2
Total,73,2
,District Council 7th District,3
,Maria Quinones Sanchez,3
Maria Quinones Sanchez,54,3
Total,54,3
,District Council 7th District,4
,Maria Quinones Sanchez,4
Maria Quinones Sanchez,57,4
Total,57,4
,District Council 7th District,5
,Maria Quinones Sanchez,5
Maria Quinones Sanchez,46,5
Total,46,5
,District Council 7th District,6
,Maria Quinones Sanchez,6
Maria Quinones Sanchez,60,6
Total,60,6
