col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,1
,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Allan Domb,Kristin Combs,Andrew C Stober,David Oh,Sheila E Armstrong,Terry Tracy,John Staggs,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Ronald R Donatucci,Ross Feinberg,1
Helen Gym,6,147,144,127,118,73,71,17,13,11,12,9,7,3,163,21,1
Blondell Reynolds Brown,,1,132,113,102,42,33,10,5,1,6,5,3,0,135,5,1
William K Greenlee,,,1,112,98,41,33,8,1,2,7,4,2,1,130,6,1
Derek S Green,,,,1,96,28,25,7,3,4,5,4,3,1,115,9,1
Allan Domb,,,,,1,17,23,9,4,7,4,3,4,2,105,11,1
Kristin Combs,,,,,,1,46,4,16,7,16,2,3,1,57,14,1
Andrew C Stober,,,,,,,0,3,12,9,10,5,2,1,45,20,1
David Oh,,,,,,,,0,1,5,1,5,6,4,14,7,1
Sheila E Armstrong,,,,,,,,,0,5,10,0,0,3,11,7,1
Terry Tracy,,,,,,,,,,0,1,4,5,8,3,15,1
John Staggs,,,,,,,,,,,0,0,0,0,11,6,1
Dennis M O Brien,,,,,,,,,,,,0,5,3,8,4,1
Al Taubenberger,,,,,,,,,,,,,0,4,4,6,1
Daniel Tinney,,,,,,,,,,,,,,0,0,7,1
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,1
Ross Feinberg,,,,,,,,,,,,,,,,0,1
Total,224,158,156,140,131,87,85,24,21,20,19,13,11,8,181,33,1
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,2
,Helen Gym,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Kristin Combs,Andrew C Stober,David Oh,John Staggs,Sheila E Armstrong,Dennis M O Brien,Terry Tracy,Al Taubenberger,Daniel Tinney,Ronald R Donatucci,Ross Feinberg,2
Helen Gym,2,133,132,118,107,55,49,11,14,12,3,3,3,0,137,16,2
Blondell Reynolds Brown,,1,120,115,101,26,26,11,5,2,4,3,2,0,128,8,2
Derek S Green,,,0,111,104,22,26,9,2,2,4,1,4,0,123,8,2
William K Greenlee,,,,3,93,20,23,4,4,3,2,1,0,0,113,8,2
Allan Domb,,,,,0,6,11,7,2,0,1,1,2,0,105,4,2
Kristin Combs,,,,,,0,32,4,13,12,2,1,0,0,35,10,2
Andrew C Stober,,,,,,,1,2,10,9,2,4,1,1,29,13,2
David Oh,,,,,,,,0,0,1,8,5,8,5,10,5,2
John Staggs,,,,,,,,,0,6,1,0,0,0,12,2,2
Sheila E Armstrong,,,,,,,,,,0,0,0,0,0,9,1,2
Dennis M O Brien,,,,,,,,,,,1,5,5,5,4,6,2
Terry Tracy,,,,,,,,,,,,0,5,5,2,7,2
Al Taubenberger,,,,,,,,,,,,,0,4,2,4,2
Daniel Tinney,,,,,,,,,,,,,,0,0,5,2
Ronald R Donatucci,,,,,,,,,,,,,,,3,0,2
Ross Feinberg,,,,,,,,,,,,,,,,0,2
Total,181,148,139,128,113,60,57,20,16,14,12,10,9,5,158,23,2
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,3
,Ronald R Donatucci,Ross Feinberg,Blondell Reynolds Brown,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,Kristin Combs,Andrew C Stober,John Staggs,David Oh,Sheila E Armstrong,Dennis M O Brien,Terry Tracy,Daniel Tinney,Al Taubenberger,3
Ronald R Donatucci,3,0,134,129,115,111,106,23,13,12,8,7,5,3,2,0,3
Ross Feinberg,,0,4,9,7,2,2,7,4,3,4,4,1,2,2,1,3
Blondell Reynolds Brown,,,4,126,113,109,103,20,16,9,7,3,4,2,0,0,3
Helen Gym,,,,1,116,109,98,34,24,14,8,10,3,5,1,0,3
Derek S Green,,,,,1,99,94,17,8,8,3,4,3,3,1,0,3
William K Greenlee,,,,,,2,96,11,13,5,2,4,3,0,1,0,3
Allan Domb,,,,,,,1,12,3,4,4,1,3,1,1,0,3
Kristin Combs,,,,,,,,0,14,15,4,11,0,0,1,0,3
Andrew C Stober,,,,,,,,,0,7,0,4,0,3,0,0,3
John Staggs,,,,,,,,,,0,1,5,0,2,0,0,3
David Oh,,,,,,,,,,,0,4,4,2,2,1,3
Sheila E Armstrong,,,,,,,,,,,,0,0,0,1,0,3
Dennis M O Brien,,,,,,,,,,,,,0,1,2,1,3
Terry Tracy,,,,,,,,,,,,,,0,1,1,3
Daniel Tinney,,,,,,,,,,,,,,,1,1,3
Al Taubenberger,,,,,,,,,,,,,,,,0,3
Total,167,12,155,154,132,124,112,38,26,18,13,13,6,6,5,1,3
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,4
,Derek S Green,Blondell Reynolds Brown,Helen Gym,William K Greenlee,Allan Domb,David Oh,Andrew C Stober,Kristin Combs,Daniel Tinney,Dennis M O Brien,John Staggs,Terry Tracy,Al Taubenberger,Sheila E Armstrong,Ronald R Donatucci,Ross Feinberg,4
Derek S Green,2,86,85,85,85,5,1,2,2,2,0,2,1,0,90,2,4
Blondell Reynolds Brown,,2,87,84,82,6,3,3,2,1,1,0,0,1,88,3,4
Helen Gym,,,1,86,82,5,5,6,1,1,1,1,0,1,86,4,4
William K Greenlee,,,,1,80,3,2,2,1,1,0,0,0,1,84,2,4
Allan Domb,,,,,1,5,0,1,3,0,0,0,0,0,82,1,4
David Oh,,,,,,0,0,0,1,0,0,0,0,0,4,2,4
Andrew C Stober,,,,,,,0,4,0,0,2,1,0,0,1,3,4
Kristin Combs,,,,,,,,0,0,0,1,1,0,0,2,3,4
Daniel Tinney,,,,,,,,,0,1,0,1,1,0,2,1,4
Dennis M O Brien,,,,,,,,,,0,0,1,1,0,1,1,4
John Staggs,,,,,,,,,,,0,0,0,0,0,1,4
Terry Tracy,,,,,,,,,,,,0,1,0,1,1,4
Al Taubenberger,,,,,,,,,,,,,0,0,0,1,4
Sheila E Armstrong,,,,,,,,,,,,,,0,1,0,4
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,4
Ross Feinberg,,,,,,,,,,,,,,,,0,4
Total,100,98,96,92,89,8,6,6,4,2,2,2,1,1,99,6,4
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,5
,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Andrew C Stober,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,5
Blondell Reynolds Brown,6,116,115,110,112,5,2,1,0,1,1,1,0,0,107,0,5
Derek S Green,,0,113,110,113,3,2,1,0,0,0,0,0,0,108,0,5
William K Greenlee,,,1,112,112,5,3,3,1,1,1,2,1,0,104,2,5
Allan Domb,,,,0,109,2,2,1,1,0,0,1,1,0,99,1,5
Helen Gym,,,,,0,2,1,0,0,1,0,0,0,0,99,0,5
David Oh,,,,,,0,2,3,1,1,2,1,0,0,6,1,5
Terry Tracy,,,,,,,0,2,2,1,1,1,1,0,2,3,5
Al Taubenberger,,,,,,,,0,2,1,1,1,0,0,2,2,5
Dennis M O Brien,,,,,,,,,0,1,1,0,0,0,1,2,5
Andrew C Stober,,,,,,,,,,0,0,0,0,0,1,1,5
Daniel Tinney,,,,,,,,,,,0,0,0,0,1,1,5
Kristin Combs,,,,,,,,,,,,0,1,0,1,1,5
Sheila E Armstrong,,,,,,,,,,,,,0,0,0,1,5
John Staggs,,,,,,,,,,,,,,0,0,0,5
Ronald R Donatucci,,,,,,,,,,,,,,,2,0,5
Ross Feinberg,,,,,,,,,,,,,,,,0,5
Total,132,125,125,116,115,8,5,4,3,2,2,2,1,0,121,3,5
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,6
,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Terry Tracy,Dennis M O Brien,Al Taubenberger,Andrew C Stober,Daniel Tinney,John Staggs,Kristin Combs,Sheila E Armstrong,Ronald R Donatucci,Ross Feinberg,6
Blondell Reynolds Brown,3,127,126,128,125,5,4,1,0,0,0,0,0,0,124,1,6
Derek S Green,,1,126,126,123,3,3,1,0,0,0,0,0,0,126,1,6
Helen Gym,,,2,124,122,5,4,1,0,0,0,0,0,0,122,2,6
William K Greenlee,,,,1,121,5,3,1,0,0,0,0,0,0,119,2,6
Allan Domb,,,,,2,3,2,0,0,0,0,0,0,0,118,0,6
David Oh,,,,,,0,3,0,0,0,0,0,0,0,4,2,6
Terry Tracy,,,,,,,0,0,0,0,0,0,0,0,3,2,6
Dennis M O Brien,,,,,,,,0,0,0,0,0,0,0,1,0,6
Al Taubenberger,,,,,,,,,0,0,0,0,0,0,0,0,6
Andrew C Stober,,,,,,,,,,0,0,0,0,0,0,0,6
Daniel Tinney,,,,,,,,,,,0,0,0,0,0,0,6
John Staggs,,,,,,,,,,,,0,0,0,0,0,6
Kristin Combs,,,,,,,,,,,,,0,0,0,0,6
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,6
Ronald R Donatucci,,,,,,,,,,,,,,,2,0,6
Ross Feinberg,,,,,,,,,,,,,,,,0,6
Total,138,137,133,132,127,6,5,1,0,0,0,0,0,0,135,2,6
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,7
,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Allan Domb,Andrew C Stober,Kristin Combs,David Oh,John Staggs,Terry Tracy,Sheila E Armstrong,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Ronald R Donatucci,Ross Feinberg,7
Helen Gym,1,122,119,100,90,48,48,13,13,8,7,2,0,1,123,10,7
Blondell Reynolds Brown,,2,113,105,87,34,26,12,5,3,1,2,2,1,117,4,7
William K Greenlee,,,0,95,83,27,25,9,3,4,3,2,1,1,102,5,7
Derek S Green,,,,0,81,22,15,8,1,5,2,0,2,0,100,4,7
Allan Domb,,,,,0,17,13,9,1,3,3,1,2,1,87,5,7
Andrew C Stober,,,,,,0,31,7,9,4,5,0,1,1,33,11,7
Kristin Combs,,,,,,,2,6,14,2,7,1,0,0,33,6,7
David Oh,,,,,,,,0,0,4,1,5,5,4,14,5,7
John Staggs,,,,,,,,,0,1,4,0,0,0,9,1,7
Terry Tracy,,,,,,,,,,0,1,2,4,3,8,4,7
Sheila E Armstrong,,,,,,,,,,,0,0,0,0,7,2,7
Al Taubenberger,,,,,,,,,,,,0,3,4,1,3,7
Dennis M O Brien,,,,,,,,,,,,,0,4,2,4,7
Daniel Tinney,,,,,,,,,,,,,,0,1,4,7
Ronald R Donatucci,,,,,,,,,,,,,,,0,0,7
Ross Feinberg,,,,,,,,,,,,,,,,0,7
Total,157,141,126,115,102,56,55,24,15,12,9,6,6,5,140,15,7
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,8
,Helen Gym,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Andrew C Stober,Kristin Combs,David Oh,Dennis M O Brien,Terry Tracy,Al Taubenberger,Sheila E Armstrong,Daniel Tinney,John Staggs,Ronald R Donatucci,Ross Feinberg,8
Helen Gym,6,106,110,98,89,45,38,9,8,7,6,7,2,8,115,17,8
Blondell Reynolds Brown,,3,97,91,78,25,17,7,4,2,2,1,1,1,103,6,8
Derek S Green,,,1,86,89,32,20,3,5,5,5,1,1,2,99,7,8
William K Greenlee,,,,0,73,19,12,4,2,1,1,1,0,2,84,7,8
Allan Domb,,,,,0,18,8,2,2,4,5,0,1,0,80,10,8
Andrew C Stober,,,,,,1,28,3,6,5,4,7,0,4,33,14,8
Kristin Combs,,,,,,,1,1,3,4,0,9,0,7,23,10,8
David Oh,,,,,,,,0,9,9,8,1,7,1,8,8,8
Dennis M O Brien,,,,,,,,,0,9,9,2,7,0,4,12,8
Terry Tracy,,,,,,,,,,0,9,2,9,0,6,10,8
Al Taubenberger,,,,,,,,,,,0,0,8,0,6,9,8
Sheila E Armstrong,,,,,,,,,,,,0,0,4,5,4,8
Daniel Tinney,,,,,,,,,,,,,0,0,3,6,8
