col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Helen Gym,Allan Domb,David Oh,Andrew C Stober,Sheila E Armstrong,Terry Tracy,Al Taubenberger,Dennis M O Brien,Kristin Combs,Daniel Tinney,John Staggs,All
Kevin M Dougherty,60,969,938,7,5,5,12,966,949,897,859,875,51,41,46,18,17,17,28,9,12,All
David Wecht,,13,958,15,7,3,2,922,896,870,848,851,48,51,46,26,16,16,31,8,16,All
Christine Donohue,,,7,18,7,1,6,905,874,847,857,839,42,52,46,26,19,16,31,8,15,All
Judy Olson,,,,0,26,22,3,12,9,11,14,11,30,9,3,29,24,22,6,20,2,All
Anne Covey,,,,,0,22,2,9,6,10,9,5,26,2,1,27,20,19,4,19,0,All
Mike George,,,,,,2,3,5,6,7,7,5,19,0,0,20,18,17,1,18,1,All
Paul P Panepinto,,,,,,,1,5,6,7,7,5,3,3,2,2,2,1,4,1,3,All
Blondell Reynolds Brown,,,,,,,,8,891,895,852,850,37,25,35,11,10,8,17,0,5,All
Derek S Green,,,,,,,,,4,869,845,859,29,31,35,13,8,4,15,5,5,All
William K Greenlee,,,,,,,,,,1,819,836,33,19,31,9,9,9,9,4,3,All
Helen Gym,,,,,,,,,,,0,812,31,39,11,19,10,6,23,1,12,All
Allan Domb,,,,,,,,,,,,0,30,21,31,14,9,8,6,5,2,All
David Oh,,,,,,,,,,,,,1,7,6,27,27,29,6,20,3,All
Andrew C Stober,,,,,,,,,,,,,,0,9,11,4,4,22,1,10,All
Sheila E Armstrong,,,,,,,,,,,,,,,3,3,0,2,10,1,8,All
Terry Tracy,,,,,,,,,,,,,,,,0,25,22,4,24,1,All
Al Taubenberger,,,,,,,,,,,,,,,,,0,22,2,19,0,All
Dennis M O Brien,,,,,,,,,,,,,,,,,,0,5,20,3,All
Kristin Combs,,,,,,,,,,,,,,,,,,,0,1,11,All
Daniel Tinney,,,,,,,,,,,,,,,,,,,,0,0,All
John Staggs,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,217","1,068","1,034",48,35,32,18,"1,051","1,018",946,926,923,84,54,53,53,40,38,36,30,19,All
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Terry Tracy,David Oh,Andrew C Stober,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,1
Christine Donohue,3,104,112,5,2,0,1,102,90,91,83,88,12,6,16,8,6,3,9,3,4,1
Kevin M Dougherty,,5,106,4,3,0,1,97,91,90,88,87,8,9,14,6,5,2,8,4,3,1
David Wecht,,,0,4,2,0,0,98,92,93,88,89,12,7,16,6,4,2,9,4,4,1
Judy Olson,,,,0,11,9,3,3,3,3,2,3,15,14,2,12,12,10,0,0,0,1
Anne Covey,,,,,0,8,1,3,1,2,2,2,13,12,1,7,10,8,3,0,0,1
Mike George,,,,,,0,1,1,1,0,1,1,9,8,0,7,8,7,0,0,0,1
Paul P Panepinto,,,,,,,0,1,2,1,1,0,2,0,0,1,0,1,1,0,0,1
Helen Gym,,,,,,,,0,89,86,85,88,10,5,13,4,4,1,7,0,2,1
Derek S Green,,,,,,,,,1,84,83,83,7,4,8,2,0,1,4,2,1,1
Blondell Reynolds Brown,,,,,,,,,,0,85,82,5,4,6,4,2,0,5,2,1,1
William K Greenlee,,,,,,,,,,,0,81,4,3,6,2,1,2,5,2,1,1
Allan Domb,,,,,,,,,,,,0,6,4,8,3,2,1,3,1,1,1
Terry Tracy,,,,,,,,,,,,,0,14,6,12,12,10,3,0,0,1
David Oh,,,,,,,,,,,,,,0,2,12,13,9,1,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,0,1,1,1,4,1,2,1
Al Taubenberger,,,,,,,,,,,,,,,,0,11,9,0,0,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,0,9,1,1,1,1
Daniel Tinney,,,,,,,,,,,,,,,,,,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,,0,1,2,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,1,1,1
John Staggs,,,,,,,,,,,,,,,,,,,,,0,1
Total,126,124,122,20,14,9,4,110,102,101,96,95,26,21,17,16,16,12,10,5,4,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,Helen Gym,Sheila E Armstrong,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Andrew C Stober,John Staggs,Kristin Combs,2
Kevin M Dougherty,3,133,132,1,0,0,1,134,135,130,127,111,21,5,3,2,2,0,1,0,0,2
David Wecht,,2,136,0,0,0,0,135,131,128,127,108,20,4,3,2,2,0,1,0,0,2
Christine Donohue,,,1,0,0,0,0,134,133,130,128,110,20,4,3,2,2,0,1,0,0,2
Mike George,,,,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,2
Anne Covey,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2
Judy Olson,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2
Paul P Panepinto,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Blondell Reynolds Brown,,,,,,,,2,132,132,128,114,19,4,2,0,0,0,0,0,0,2
Derek S Green,,,,,,,,,0,131,129,114,19,4,3,2,2,0,1,0,0,2
Allan Domb,,,,,,,,,,0,128,111,19,4,0,1,1,0,1,0,0,2
William K Greenlee,,,,,,,,,,,0,108,17,3,1,1,1,0,1,0,0,2
Helen Gym,,,,,,,,,,,,0,3,1,2,0,0,0,0,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,2
David Oh,,,,,,,,,,,,,,0,2,2,1,1,0,0,0,2
Terry Tracy,,,,,,,,,,,,,,,0,2,1,1,0,0,0,2
Daniel Tinney,,,,,,,,,,,,,,,,0,2,1,0,0,0,2
Dennis M O Brien,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Al Taubenberger,,,,,,,,,,,,,,,,,,0,0,0,0,2
Andrew C Stober,,,,,,,,,,,,,,,,,,,0,0,0,2
John Staggs,,,,,,,,,,,,,,,,,,,,0,0,2
Kristin Combs,,,,,,,,,,,,,,,,,,,,,0,2
Total,151,143,139,2,1,1,1,145,140,135,133,116,21,6,4,3,2,1,1,0,0,2
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Paul P Panepinto,Anne Covey,Judy Olson,Mike George,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Andrew C Stober,Sheila E Armstrong,Terry Tracy,Al Taubenberger,Daniel Tinney,Dennis M O Brien,John Staggs,Kristin Combs,3
Kevin M Dougherty,6,99,100,3,0,0,0,108,103,102,91,90,6,4,2,1,1,1,1,0,0,3
Christine Donohue,,1,97,1,0,0,0,96,90,93,83,82,6,4,2,2,1,1,1,0,0,3
David Wecht,,,1,0,0,0,0,96,88,92,83,82,6,3,2,1,1,1,1,0,0,3
Paul P Panepinto,,,,1,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,3
Anne Covey,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Judy Olson,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mike George,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Blondell Reynolds Brown,,,,,,,,0,96,97,90,89,5,3,2,0,0,0,1,0,0,3
Derek S Green,,,,,,,,,0,94,90,86,3,4,1,0,1,0,0,0,0,3
William K Greenlee,,,,,,,,,,0,89,88,5,4,2,1,1,1,1,0,0,3
Allan Domb,,,,,,,,,,,0,84,3,2,1,2,0,1,0,0,0,3
Helen Gym,,,,,,,,,,,,0,1,2,1,0,1,0,0,0,0,3
David Oh,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,3
Andrew C Stober,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Terry Tracy,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Daniel Tinney,,,,,,,,,,,,,,,,,,0,0,0,0,3
Dennis M O Brien,,,,,,,,,,,,,,,,,,,0,0,0,3
John Staggs,,,,,,,,,,,,,,,,,,,,0,0,3
Kristin Combs,,,,,,,,,,,,,,,,,,,,,0,3
Total,131,109,104,4,0,0,0,113,108,104,95,93,6,4,2,2,1,1,1,0,0,3
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Anne Covey,Paul P Panepinto,Judy Olson,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Sheila E Armstrong,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,4
Kevin M Dougherty,18,121,110,1,0,1,0,132,122,124,115,106,6,2,1,1,1,0,0,0,0,4
David Wecht,,5,110,1,0,0,0,110,107,111,102,100,3,2,1,1,0,0,0,0,0,4
Christine Donohue,,,1,0,1,1,0,104,100,100,99,100,2,3,2,1,0,0,0,0,0,4
Mike George,,,,1,1,0,1,0,1,1,1,1,2,0,1,1,1,1,0,0,0,4
Anne Covey,,,,,0,1,1,0,0,1,0,0,2,0,2,1,1,1,0,0,0,4
Paul P Panepinto,,,,,,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,4
Judy Olson,,,,,,,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4
Blondell Reynolds Brown,,,,,,,,3,102,117,99,102,3,2,1,0,1,0,0,0,0,4
Derek S Green,,,,,,,,,1,107,110,103,1,2,1,1,0,0,0,0,0,4
William K Greenlee,,,,,,,,,,0,101,101,4,1,2,0,1,0,0,0,0,4
Allan Domb,,,,,,,,,,,0,100,4,3,0,1,1,0,0,0,0,4
Helen Gym,,,,,,,,,,,,0,2,1,1,0,0,0,0,0,0,4
David Oh,,,,,,,,,,,,,1,0,2,1,2,1,0,0,0,4
Sheila E Armstrong,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,,,0,1,1,1,0,0,0,4
Daniel Tinney,,,,,,,,,,,,,,,,0,1,1,0,0,0,4
Dennis M O Brien,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Terry Tracy,,,,,,,,,,,,,,,,,,0,0,0,0,4
Andrew C Stober,,,,,,,,,,,,,,,,,,,0,0,0,4
John Staggs,,,,,,,,,,,,,,,,,,,,0,0,4
Kristin Combs,,,,,,,,,,,,,,,,,,,,,0,4
Total,192,140,128,3,2,2,1,147,136,134,124,114,10,4,3,2,2,1,0,0,0,4
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,John Staggs,Kristin Combs,Terry Tracy,Sheila E Armstrong,5
Kevin M Dougherty,1,80,79,0,0,0,0,83,80,78,78,78,2,0,1,0,0,0,1,0,0,5
David Wecht,,3,80,1,0,0,0,80,78,77,76,77,2,0,1,0,0,0,1,0,0,5
Christine Donohue,,,0,1,0,0,0,81,79,77,77,77,3,0,1,0,0,0,1,0,0,5
Mike George,,,,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,5
Anne Covey,,,,,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,5
Judy Olson,,,,,,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,5
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Blondell Reynolds Brown,,,,,,,,1,81,79,79,78,3,0,1,0,0,0,1,0,0,5
Derek S Green,,,,,,,,,0,79,79,77,3,0,1,0,0,0,1,0,0,5
Helen Gym,,,,,,,,,,0,77,76,3,0,1,0,0,1,1,0,0,5
William K Greenlee,,,,,,,,,,,0,76,2,0,0,0,0,0,0,0,0,5
Allan Domb,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,5
David Oh,,,,,,,,,,,,,0,1,0,1,1,1,0,1,0,5
Al Taubenberger,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,5
Andrew C Stober,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Daniel Tinney,,,,,,,,,,,,,,,,0,1,0,0,1,0,5
Dennis M O Brien,,,,,,,,,,,,,,,,,0,0,0,1,0,5
John Staggs,,,,,,,,,,,,,,,,,,0,0,0,0,5
Kristin Combs,,,,,,,,,,,,,,,,,,,0,0,0,5
Terry Tracy,,,,,,,,,,,,,,,,,,,,0,0,5
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,5
