col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Register Of Wills,,1
,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Stephanie M Sawyer,Tracy B Roman,Rainy Papademetriou,Chris Mallios,Michael Fanning,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,Ronald R Donatucci,Ross Feinberg,1
Mia Roberts Perez,1,193,194,179,176,172,172,168,168,167,167,149,18,168,29,1
Kai Scott,,2,194,180,173,173,170,168,165,170,166,149,16,169,26,1
Abbe Fletman,,,1,181,177,173,178,176,171,170,170,151,17,169,26,1
Ken Powell,,,,4,164,165,160,160,161,164,160,144,14,163,20,1
Stephanie M Sawyer,,,,,0,155,172,168,169,152,169,151,18,148,28,1
Tracy B Roman,,,,,,1,152,151,154,168,151,152,17,156,21,1
Rainy Papademetriou,,,,,,,0,171,167,151,167,149,15,149,25,1
Chris Mallios,,,,,,,,0,168,150,167,149,17,146,26,1
Michael Fanning,,,,,,,,,0,152,169,151,17,143,26,1
Lyris Younge,,,,,,,,,,0,149,149,15,150,18,1
Daine Grey Jr,,,,,,,,,,,0,147,16,141,26,1
Scott Diclaudio,,,,,,,,,,,,0,16,130,20,1
Vincent Furlong,,,,,,,,,,,,,2,7,26,1
Ronald R Donatucci,,,,,,,,,,,,,,9,0,1
Ross Feinberg,,,,,,,,,,,,,,,5,1
Total,212,211,210,198,187,187,184,182,178,176,175,155,37,210,51,1
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Mia Roberts Perez,Abbe Fletman,Kai Scott,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Rainy Papademetriou,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Ronald R Donatucci,9,0,102,91,91,87,87,80,85,78,73,76,75,74,11,2
Ross Feinberg,,3,7,9,7,6,6,7,4,6,8,6,8,5,16,2
Ken Powell,,,5,93,91,91,90,81,87,81,79,81,80,77,12,2
Mia Roberts Perez,,,,0,97,95,95,88,90,85,84,85,84,79,13,2
Abbe Fletman,,,,,1,95,91,84,89,86,83,83,82,79,12,2
Kai Scott,,,,,,4,91,81,88,84,80,82,81,77,11,2
Tracy B Roman,,,,,,,0,85,89,81,78,82,80,78,12,2
Stephanie M Sawyer,,,,,,,,0,79,84,82,85,83,80,12,2
Lyris Younge,,,,,,,,,1,78,75,80,78,75,8,2
Chris Mallios,,,,,,,,,,0,82,82,83,82,11,2
Rainy Papademetriou,,,,,,,,,,,0,80,80,77,10,2
Daine Grey Jr,,,,,,,,,,,,0,83,78,11,2
Michael Fanning,,,,,,,,,,,,,0,78,11,2
Scott Diclaudio,,,,,,,,,,,,,,0,9,2
Vincent Furlong,,,,,,,,,,,,,,,0,2
Total,129,25,119,106,104,103,97,94,93,90,87,86,86,83,29,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Register Of Wills,,3
,Abbe Fletman,Kai Scott,Ken Powell,Mia Roberts Perez,Rainy Papademetriou,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Tracy B Roman,Lyris Younge,Scott Diclaudio,Vincent Furlong,Ronald R Donatucci,Ross Feinberg,3
Abbe Fletman,0,77,72,73,69,65,65,59,59,37,32,23,5,68,11,3
Kai Scott,,0,71,72,69,64,63,58,58,35,32,22,5,68,9,3
Ken Powell,,,0,68,64,62,65,56,57,33,32,23,7,67,9,3
Mia Roberts Perez,,,,0,65,64,63,57,58,36,32,23,6,65,9,3
Rainy Papademetriou,,,,,2,63,64,59,59,28,23,22,4,63,8,3
Stephanie M Sawyer,,,,,,0,60,57,56,29,26,23,7,56,10,3
Chris Mallios,,,,,,,0,57,57,26,24,23,5,56,9,3
Daine Grey Jr,,,,,,,,0,56,25,23,22,4,51,7,3
Michael Fanning,,,,,,,,,0,25,23,22,4,51,6,3
Tracy B Roman,,,,,,,,,,0,32,23,5,35,5,3
Lyris Younge,,,,,,,,,,,0,23,4,30,3,3
Scott Diclaudio,,,,,,,,,,,,0,3,20,3,3
Vincent Furlong,,,,,,,,,,,,,1,2,8,3
Ronald R Donatucci,,,,,,,,,,,,,,3,0,3
Ross Feinberg,,,,,,,,,,,,,,,1,3
Total,83,82,78,78,78,69,67,60,60,41,33,23,12,80,16,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Register Of Wills,,4
,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Stephanie M Sawyer,Tracy B Roman,Rainy Papademetriou,Lyris Younge,Daine Grey Jr,Chris Mallios,Michael Fanning,Scott Diclaudio,Vincent Furlong,Ronald R Donatucci,Ross Feinberg,4
Mia Roberts Perez,1,45,45,43,44,46,43,44,41,38,40,37,8,44,6,4
Kai Scott,,1,47,45,40,43,43,42,40,41,40,37,5,41,7,4
Abbe Fletman,,,0,44,40,42,41,42,39,40,39,36,4,41,6,4
Ken Powell,,,,1,41,44,41,43,42,39,40,37,7,38,8,4
Stephanie M Sawyer,,,,,1,41,42,41,41,38,40,37,6,37,7,4
Tracy B Roman,,,,,,0,39,43,41,37,40,37,7,37,6,4
Rainy Papademetriou,,,,,,,0,38,40,39,39,36,5,38,6,4
Lyris Younge,,,,,,,,0,40,37,39,37,6,37,6,4
Daine Grey Jr,,,,,,,,,0,38,41,37,8,33,8,4
Chris Mallios,,,,,,,,,,0,38,35,3,34,6,4
Michael Fanning,,,,,,,,,,,0,37,6,33,6,4
Scott Diclaudio,,,,,,,,,,,,0,4,32,5,4
Vincent Furlong,,,,,,,,,,,,,0,4,8,4
Ronald R Donatucci,,,,,,,,,,,,,,3,0,4
Ross Feinberg,,,,,,,,,,,,,,,0,4
Total,56,51,49,48,47,47,46,45,43,42,41,37,13,53,12,4
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Ronald R Donatucci,Ross Feinberg,Mia Roberts Perez,Ken Powell,Abbe Fletman,Tracy B Roman,Kai Scott,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,5
Ronald R Donatucci,7,0,95,92,92,91,90,89,88,85,85,87,86,76,7,5
Ross Feinberg,,1,7,8,7,7,5,6,5,7,5,5,6,7,8,5
Mia Roberts Perez,,,1,98,100,101,97,93,96,91,92,91,90,84,7,5
Ken Powell,,,,1,99,96,94,93,94,92,90,90,93,85,11,5
Abbe Fletman,,,,,0,97,97,92,96,92,91,88,91,85,9,5
Tracy B Roman,,,,,,0,95,93,96,90,91,91,91,84,8,5
Kai Scott,,,,,,,0,89,93,89,90,90,87,82,7,5
Stephanie M Sawyer,,,,,,,,0,90,91,90,91,93,83,7,5
Lyris Younge,,,,,,,,,0,90,89,90,90,83,7,5
Chris Mallios,,,,,,,,,,0,90,89,92,84,7,5
Daine Grey Jr,,,,,,,,,,,0,88,88,82,7,5
Rainy Papademetriou,,,,,,,,,,,,0,90,84,8,5
Michael Fanning,,,,,,,,,,,,,0,84,8,5
Scott Diclaudio,,,,,,,,,,,,,,0,8,5
Vincent Furlong,,,,,,,,,,,,,,,2,5
Total,114,13,111,106,105,104,103,100,98,96,96,96,95,87,17,5
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Register Of Wills,,6
