col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Chris Mallios,Vincent Furlong,All
Kevin M Dougherty,96,"1,865","1,854",23,11,14,12,"1,903","1,909","1,873","1,862","1,840","1,813","1,637","1,613","1,610","1,591","1,588","1,579",76,All
Christine Donohue,,16,"1,852",24,14,3,13,"1,834","1,800","1,811","1,801","1,800","1,769","1,626","1,604","1,592","1,579","1,569","1,574",71,All
David Wecht,,,27,17,7,8,7,"1,806","1,812","1,787","1,788","1,778","1,754","1,594","1,579","1,575","1,560","1,553","1,557",58,All
Judy Olson,,,,6,101,91,4,42,42,42,39,39,40,49,43,43,42,45,40,119,All
Anne Covey,,,,,0,87,5,32,27,33,27,30,30,38,32,30,30,34,29,103,All
Mike George,,,,,,0,1,25,22,26,20,22,22,24,22,23,19,25,22,99,All
Paul P Panepinto,,,,,,,1,18,13,13,14,14,12,16,14,14,14,13,11,7,All
Mia Roberts Perez,,,,,,,,14,"1,858","1,889","1,870","1,875","1,844","1,656","1,645","1,631","1,630","1,620","1,621",84,All
Ken Powell,,,,,,,,,2,"1,863","1,853","1,849","1,832","1,638","1,621","1,628","1,610","1,615","1,606",81,All
Tracy B Roman,,,,,,,,,,3,"1,869","1,869","1,847","1,662","1,644","1,637","1,627","1,621","1,623",81,All
Kai Scott,,,,,,,,,,,3,"1,868","1,842","1,651","1,644","1,636","1,623","1,613","1,616",75,All
Lyris Younge,,,,,,,,,,,,1,"1,852","1,650","1,648","1,638","1,629","1,619","1,619",79,All
Abbe Fletman,,,,,,,,,,,,,0,"1,637","1,628","1,629","1,617","1,617","1,617",75,All
Stephanie M Sawyer,,,,,,,,,,,,,,1,"1,669","1,660","1,645","1,637","1,642",87,All
Daine Grey Jr,,,,,,,,,,,,,,,0,"1,654","1,639","1,631","1,634",82,All
Michael Fanning,,,,,,,,,,,,,,,,0,"1,634","1,636","1,634",82,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,"1,621","1,622",74,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,"1,622",75,All
Chris Mallios,,,,,,,,,,,,,,,,,,,0,72,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,2,All
Total,"2,315","2,013","2,012",143,116,111,24,"2,068","2,035","1,992","1,961","1,938","1,899","1,736","1,698","1,684","1,667","1,665","1,656",194,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Mia Roberts Perez,Lyris Younge,Stephanie M Sawyer,Tracy B Roman,Michael Fanning,Scott Diclaudio,Abbe Fletman,Kai Scott,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Vincent Furlong,1
Kevin M Dougherty,4,73,72,2,0,0,0,73,72,72,67,70,69,68,68,68,66,66,65,3,1
David Wecht,,1,72,2,0,0,0,71,69,69,66,66,68,68,68,67,66,66,65,3,1
Christine Donohue,,,0,0,1,0,1,71,69,67,69,66,66,67,67,66,65,64,64,3,1
