col_1,col_2,col_3,col_4,division
,Judge Of The Superior Court,,District Council 7th District,All
,Alice Beck Dubow,Emil Giordano,Maria Quinones Sanchez,All
Alice Beck Dubow,35,0,299,All
Emil Giordano,,23,4,All
Maria Quinones Sanchez,,,25,All
Total,334,27,328,All
,Judge Of The Superior Court,,District Council 7th District,1
,Alice Beck Dubow,Emil Giordano,Maria Quinones Sanchez,1
Alice Beck Dubow,4,0,35,1
Emil Giordano,,2,0,1
Maria Quinones Sanchez,,,3,1
Total,39,2,38,1
,District Council 7th District,Judge Of The Superior Court,,2
,Maria Quinones Sanchez,Alice Beck Dubow,Emil Giordano,2
Maria Quinones Sanchez,6,65,2,2
Alice Beck Dubow,,6,0,2
Emil Giordano,,,3,2
Total,73,71,5,2
,Judge Of The Superior Court,,District Council 7th District,3
,Alice Beck Dubow,Emil Giordano,Maria Quinones Sanchez,3
Alice Beck Dubow,5,0,51,3
Emil Giordano,,2,0,3
Maria Quinones Sanchez,,,3,3
Total,56,2,54,3
,Judge Of The Superior Court,,District Council 7th District,4
,Alice Beck Dubow,Emil Giordano,Maria Quinones Sanchez,4
Alice Beck Dubow,7,0,52,4
Emil Giordano,,4,1,4
Maria Quinones Sanchez,,,4,4
Total,59,5,57,4
,Judge Of The Superior Court,,District Council 7th District,5
,Alice Beck Dubow,Emil Giordano,Maria Quinones Sanchez,5
Alice Beck Dubow,4,0,44,5
Emil Giordano,,6,0,5
Maria Quinones Sanchez,,,2,5
Total,48,6,46,5
,Judge Of The Superior Court,,District Council 7th District,6
,Alice Beck Dubow,Emil Giordano,Maria Quinones Sanchez,6
Alice Beck Dubow,9,0,52,6
Emil Giordano,,6,1,6
Maria Quinones Sanchez,,,7,6
Total,61,7,60,6
