col_1,col_2,col_3,col_4,col_5,division
,District Council 2nd District,City Commissioners,,,All
,Kenyatta Johnson,Lisa M Deeley,Anthony Clark,Al Schmidt,All
Kenyatta Johnson,60,121,123,39,All
Lisa M Deeley,,12,94,16,All
Anthony Clark,,,12,12,All
Al Schmidt,,,,63,All
Total,236,146,144,110,All
,District Council 2nd District,City Commissioners,,,14
,Kenyatta Johnson,Al Schmidt,Anthony Clark,Lisa M Deeley,14
Kenyatta Johnson,11,13,30,27,14
Al Schmidt,,28,4,5,14
Anthony Clark,,,2,19,14
Lisa M Deeley,,,,2,14
Total,55,42,33,31,14
,District Council 2nd District,City Commissioners,,,36
,Kenyatta Johnson,Lisa M Deeley,Anthony Clark,Al Schmidt,36
Kenyatta Johnson,12,41,36,12,36
Lisa M Deeley,,7,28,5,36
Anthony Clark,,,3,3,36
Al Schmidt,,,,15,36
Total,71,52,43,31,36
,District Council 2nd District,City Commissioners,,,41
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,41
Kenyatta Johnson,37,57,53,14,41
Anthony Clark,,7,47,5,41
Lisa M Deeley,,,3,6,41
Al Schmidt,,,,20,41
Total,110,68,63,37,41
