col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Daine Grey Jr,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,All
Kevin M Dougherty,149,"1,600","1,572",51,34,21,14,"1,623","1,595","1,588","1,534","1,520","1,505","1,381","1,359","1,342","1,324","1,325","1,319",154,All
Christine Donohue,,17,"1,569",59,25,15,18,"1,495","1,488","1,471","1,456","1,441","1,442","1,340","1,310","1,307","1,297","1,286","1,285",126,All
David Wecht,,,24,46,22,12,5,"1,469","1,452","1,430","1,428","1,417","1,411","1,300","1,278","1,278","1,269","1,258","1,257",107,All
Judy Olson,,,,5,183,156,10,62,73,79,63,56,60,69,59,53,57,46,52,215,All
Anne Covey,,,,,4,148,6,38,51,52,41,38,41,49,43,42,40,33,37,182,All
Mike George,,,,,,1,7,29,34,37,28,25,26,31,31,25,29,26,16,165,All
Paul P Panepinto,,,,,,,4,15,18,18,18,17,18,22,19,18,19,16,17,18,All
Ken Powell,,,,,,,,1,"1,568","1,539","1,532","1,525","1,526","1,378","1,367","1,360","1,357","1,348","1,331",123,All
Tracy B Roman,,,,,,,,,1,"1,565","1,547","1,544","1,540","1,398","1,367","1,371","1,361","1,350","1,348",132,All
Mia Roberts Perez,,,,,,,,,,2,"1,539","1,531","1,522","1,390","1,355","1,370","1,354","1,339","1,349",125,All
Kai Scott,,,,,,,,,,,0,"1,529","1,534","1,365","1,345","1,355","1,355","1,335","1,338",117,All
Lyris Younge,,,,,,,,,,,,2,"1,528","1,365","1,346","1,360","1,351","1,331","1,340",108,All
Abbe Fletman,,,,,,,,,,,,,0,"1,368","1,348","1,354","1,347","1,332","1,347",114,All
Stephanie M Sawyer,,,,,,,,,,,,,,0,"1,370","1,379","1,368","1,353","1,357",129,All
Michael Fanning,,,,,,,,,,,,,,,0,"1,360","1,359","1,347","1,342",133,All
Daine Grey Jr,,,,,,,,,,,,,,,,1,"1,357","1,343","1,352",114,All
Chris Mallios,,,,,,,,,,,,,,,,,0,"1,351","1,339",119,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,"1,327",111,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,99,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,2,All
Total,"2,163","1,769","1,722",285,222,187,39,"1,730","1,715","1,699","1,639","1,603","1,598","1,474","1,430","1,422","1,402","1,392","1,386",365,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Mike George,Judy Olson,Paul P Panepinto,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Chris Mallios,Rainy Papademetriou,Vincent Furlong,1
Kevin M Dougherty,15,36,37,1,1,0,0,46,41,42,42,39,38,34,33,32,32,31,31,2,1
David Wecht,,0,37,1,0,0,0,37,40,38,36,36,34,31,31,30,30,30,30,2,1
Christine Donohue,,,0,0,1,0,0,36,38,37,36,36,35,31,31,30,30,29,29,1,1
Anne Covey,,,,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,1
Mike George,,,,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1
Judy Olson,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mia Roberts Perez,,,,,,,,0,41,42,41,40,38,34,34,32,32,32,32,1,1
Ken Powell,,,,,,,,,0,42,41,41,39,34,34,33,33,32,32,3,1
Tracy B Roman,,,,,,,,,,0,42,41,39,34,34,32,32,32,32,1,1
Kai Scott,,,,,,,,,,,0,41,39,33,33,32,32,32,32,1,1
