col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,All
Kevin M Dougherty,394,"3,340","3,326",47,38,28,27,"4,025","3,937","3,881","3,856","3,768","3,687","3,324","3,258","3,244","3,192","3,187","3,181",190,All
Christine Donohue,,27,"3,331",38,13,21,17,"3,011","2,964","2,974","2,945","2,897","2,852","2,563","2,501","2,482","2,465","2,430","2,450",142,All
David Wecht,,,38,26,8,18,19,"3,004","2,919","2,933","2,915","2,870","2,828","2,507","2,452","2,444","2,423","2,389","2,411",128,All
Judy Olson,,,,2,131,122,4,67,65,63,51,52,53,55,56,59,55,51,46,158,All
Anne Covey,,,,,1,112,6,48,45,43,43,36,33,35,38,35,33,38,31,131,All
Mike George,,,,,,3,3,48,49,47,36,40,37,40,36,34,37,35,30,134,All
Paul P Panepinto,,,,,,,1,29,26,31,27,27,24,27,24,25,20,22,22,14,All
Ken Powell,,,,,,,,2,"3,826","3,828","3,809","3,774","3,742","3,327","3,285","3,296","3,249","3,221","3,220",176,All
Tracy B Roman,,,,,,,,,4,"3,820","3,789","3,762","3,708","3,321","3,271","3,265","3,234","3,204","3,209",175,All
Mia Roberts Perez,,,,,,,,,,2,"3,819","3,772","3,721","3,336","3,303","3,277","3,249","3,211","3,228",174,All
Kai Scott,,,,,,,,,,,0,"3,784","3,738","3,319","3,285","3,264","3,238","3,195","3,221",153,All
Lyris Younge,,,,,,,,,,,,4,"3,715","3,293","3,275","3,257","3,227","3,190","3,213",152,All
Abbe Fletman,,,,,,,,,,,,,0,"3,257","3,243","3,237","3,204","3,175","3,190",147,All
Stephanie M Sawyer,,,,,,,,,,,,,,0,"3,303","3,285","3,257","3,212","3,236",158,All
Daine Grey Jr,,,,,,,,,,,,,,,0,"3,265","3,226","3,191","3,215",149,All
Michael Fanning,,,,,,,,,,,,,,,,0,"3,242","3,211","3,212",158,All
Chris Mallios,,,,,,,,,,,,,,,,,1,"3,191","3,201",151,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,"3,155",131,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,1,119,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,2,All
Total,"5,357","3,657","3,629",210,166,166,47,"4,263","4,138","4,088","4,034","3,941","3,844","3,468","3,389","3,364","3,319","3,303","3,297",351,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Scott Diclaudio,Daine Grey Jr,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Rainy Papademetriou,Vincent Furlong,1
Kevin M Dougherty,7,37,32,2,0,0,0,52,47,48,44,43,43,40,39,38,36,37,37,2,1
David Wecht,,1,36,1,0,0,0,34,33,33,32,30,29,29,26,25,26,25,25,2,1
Christine Donohue,,,0,0,0,0,0,31,30,31,29,27,27,27,25,25,26,25,25,1,1
Judy Olson,,,,0,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,4,1
Mike George,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Anne Covey,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ken Powell,,,,,,,,0,48,46,47,45,45,40,40,40,37,39,38,2,1
Tracy B Roman,,,,,,,,,0,45,46,43,44,38,38,39,39,39,39,1,1
Mia Roberts Perez,,,,,,,,,,0,45,43,44,38,38,38,37,37,38,1,1
Kai Scott,,,,,,,,,,,0,43,44,37,37,38,36,37,37,1,1
Abbe Fletman,,,,,,,,,,,,0,43,37,38,39,37,38,38,2,1
Lyris Younge,,,,,,,,,,,,,0,35,37,38,36,37,37,0,1
Scott Diclaudio,,,,,,,,,,,,,,0,38,37,35,37,36,2,1
Daine Grey Jr,,,,,,,,,,,,,,,0,39,36,38,37,1,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,37,39,38,1,1
Chris Mallios,,,,,,,,,,,,,,,,,0,37,38,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,0,38,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,1,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1
Total,68,44,38,5,4,3,0,56,51,50,47,45,45,41,40,40,39,39,39,6,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,Tracy B Roman,Ken Powell,Kai Scott,Mia Roberts Perez,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,2
Kevin M Dougherty,7,76,75,1,1,1,0,83,80,79,78,77,77,74,69,69,68,67,67,4,2
Christine Donohue,,1,76,2,0,0,0,66,66,67,64,65,63,61,57,57,56,55,55,3,2
David Wecht,,,1,1,0,0,0,65,64,65,62,64,62,60,56,56,55,54,54,3,2
Mike George,,,,0,0,0,0,2,1,1,2,2,1,1,1,1,1,1,1,0,2
Anne Covey,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Judy Olson,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,0,76,77,78,78,76,71,69,69,68,68,68,2,2
Ken Powell,,,,,,,,,0,77,75,75,77,70,70,69,68,68,68,2,2
Kai Scott,,,,,,,,,,0,75,77,77,72,70,69,69,68,68,2,2
Mia Roberts Perez,,,,,,,,,,,0,76,74,69,69,68,67,67,67,1,2
Lyris Younge,,,,,,,,,,,,0,75,70,69,69,68,68,68,2,2
Abbe Fletman,,,,,,,,,,,,,0,70,69,69,69,68,68,2,2
Stephanie M Sawyer,,,,,,,,,,,,,,0,70,70,69,68,68,3,2
Michael Fanning,,,,,,,,,,,,,,,0,69,68,68,68,2,2
Rainy Papademetriou,,,,,,,,,,,,,,,,0,68,68,68,2,2
Chris Mallios,,,,,,,,,,,,,,,,,0,67,67,2,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,67,2,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,2
Total,109,84,80,2,1,1,0,87,84,81,81,79,78,75,70,70,69,68,68,4,2
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Tracy B Roman,Mia Roberts Perez,Lyris Younge,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,3
Kevin M Dougherty,20,128,121,0,0,1,0,130,129,128,122,121,121,108,105,105,106,106,105,1,3
Christine Donohue,,0,128,1,3,0,0,119,116,115,112,109,109,98,99,99,97,98,96,3,3
David Wecht,,,2,1,3,0,0,117,115,111,108,108,108,95,96,95,95,96,92,3,3
Judy Olson,,,,0,1,1,0,3,3,2,2,2,2,2,2,3,2,2,2,2,3
Mike George,,,,,0,1,0,4,3,3,4,3,3,3,4,3,3,4,2,1,3
Anne Covey,,,,,,0,0,1,1,1,2,1,1,1,1,1,1,1,2,0,3
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Ken Powell,,,,,,,,0,132,131,127,127,127,112,111,112,110,112,109,3,3
Tracy B Roman,,,,,,,,,0,129,127,127,127,113,112,109,111,110,108,3,3
Mia Roberts Perez,,,,,,,,,,0,128,127,126,113,111,110,110,110,109,2,3
Lyris Younge,,,,,,,,,,,0,127,125,110,111,108,110,109,108,1,3
Kai Scott,,,,,,,,,,,,0,127,110,110,109,111,109,107,2,3
Abbe Fletman,,,,,,,,,,,,,0,110,109,109,110,109,107,2,3
Stephanie M Sawyer,,,,,,,,,,,,,,0,111,109,109,110,108,2,3
Chris Mallios,,,,,,,,,,,,,,,0,108,110,111,108,2,3
Michael Fanning,,,,,,,,,,,,,,,,0,108,108,107,3,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,1,109,107,2,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,108,2,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,1,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,3
Total,178,140,136,4,4,2,1,144,139,138,133,129,128,115,113,113,113,113,112,4,3
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Paul P Panepinto,Anne Covey,Judy Olson,Ken Powell,Lyris Younge,Kai Scott,Mia Roberts Perez,Abbe Fletman,Tracy B Roman,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Stephanie M Sawyer,Vincent Furlong,4
Kevin M Dougherty,6,96,97,1,0,0,0,105,101,100,99,98,95,92,92,92,92,92,92,0,4
David Wecht,,0,99,0,1,0,0,100,98,97,98,97,92,90,89,89,89,89,89,0,4
Christine Donohue,,,0,0,2,0,0,98,97,97,97,96,94,91,91,91,91,91,91,0,4
Mike George,,,,0,0,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,4
Paul P Panepinto,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Anne Covey,,,,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4
Judy Olson,,,,,,,0,1,0,1,1,1,1,1,1,1,1,1,1,1,4
Ken Powell,,,,,,,,0,101,102,101,102,95,94,94,94,94,94,94,1,4
Lyris Younge,,,,,,,,,0,101,103,101,96,94,94,94,94,94,94,0,4
Kai Scott,,,,,,,,,,0,102,102,96,95,95,95,95,95,95,1,4
Mia Roberts Perez,,,,,,,,,,,0,101,97,95,95,95,95,95,95,1,4
Abbe Fletman,,,,,,,,,,,,0,96,95,95,95,95,95,95,1,4
Tracy B Roman,,,,,,,,,,,,,0,92,92,92,92,92,92,1,4
Chris Mallios,,,,,,,,,,,,,,0,96,96,96,96,96,1,4
Daine Grey Jr,,,,,,,,,,,,,,,0,96,96,96,96,1,4
Michael Fanning,,,,,,,,,,,,,,,,0,96,96,96,1,4
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,96,96,1,4
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,96,1,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,1,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,4
Total,121,106,103,2,2,1,1,115,106,105,105,104,98,97,96,96,96,96,96,1,4
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Kai Scott,Tracy B Roman,Mia Roberts Perez,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Scott Diclaudio,Chris Mallios,Michael Fanning,Rainy Papademetriou,Vincent Furlong,5
Kevin M Dougherty,17,81,78,0,1,0,0,132,129,128,126,124,123,119,118,119,118,118,116,1,5
David Wecht,,6,81,1,0,0,0,79,75,75,75,73,70,65,64,64,64,64,62,1,5
Christine Donohue,,,1,1,0,0,0,78,74,75,76,71,71,66,65,64,64,64,63,1,5
Judy Olson,,,,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,0,3,5
Mike George,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
Anne Covey,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ken Powell,,,,,,,,0,132,131,133,129,128,123,121,122,121,121,118,2,5
Kai Scott,,,,,,,,,0,128,130,128,127,122,121,121,121,121,118,2,5
Tracy B Roman,,,,,,,,,,0,131,127,128,121,121,120,120,120,117,2,5
Mia Roberts Perez,,,,,,,,,,,0,127,128,122,121,120,120,120,118,2,5
Lyris Younge,,,,,,,,,,,,0,127,121,120,120,120,120,117,2,5
Abbe Fletman,,,,,,,,,,,,,0,121,121,120,120,120,117,2,5
Stephanie M Sawyer,,,,,,,,,,,,,,0,123,122,122,122,119,2,5
Daine Grey Jr,,,,,,,,,,,,,,,0,122,122,122,119,2,5
Scott Diclaudio,,,,,,,,,,,,,,,,0,122,122,119,2,5
Chris Mallios,,,,,,,,,,,,,,,,,0,122,119,2,5
Michael Fanning,,,,,,,,,,,,,,,,,,0,119,2,5
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,5
Total,165,94,89,3,3,2,0,141,136,136,135,131,129,125,123,123,122,122,119,4,5
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,Mia Roberts Perez,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Daine Grey Jr,Chris Mallios,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,6
Kevin M Dougherty,6,40,39,0,0,0,0,51,49,49,46,45,45,40,39,40,39,39,39,2,6
David Wecht,,2,39,0,0,0,0,36,37,37,36,35,35,30,29,30,30,29,29,1,6
Christine Donohue,,,1,0,0,0,0,35,36,35,35,34,34,30,29,30,30,29,29,1,6
